pair,sigma_scatt,sigma_res,theta_d,n_trk,solver,n_true,n_false,auc,youden_J,tau_J,eer,tau_EER,tau_wp99,eff_abs,far_abs,eff_J,far_J,eff_EER,far_EER,eff_wp99,far_wp99,tau_m99,eff_m99,far_m99,tau_m999,eff_m999,far_m999,n_solves,n_excluded,excluded_frac
clean,0.0001,0.0,0.00014159802,700,classical,53195,37186798,0.9999429478500657,0.999850959786311,0.44900000000000007,9.408350135881038e-05,0.40000000000000013,0.7284999999999999,0.9999436037221543,0.08783482525637068,0.9999060062035906,0.03705849340116226,0.9999060062035906,0.06177238411063289,0.9900742550991635,0.0007209942130727635,0.7284999999999999,0.9900742550991635,0.0007209942130727635,0.5965,0.99900366575806,0.0011090017104941636,20,1,0.05
clean,0.0001,0.0,0.00014159802,700,quantum,53200,37186800,0.9996407290787899,0.9985975399873073,0.39050000000000007,0.0013403277507072486,0.46250000000000013,0.492,1.0,0.4950549554851079,1.0,0.49503099104913956,0.9987218045112782,0.49535071472669423,0.9957706766917294,0.49595623215984774,0.492,0.9957706766917294,0.49595623215984774,0.46199999999999997,0.9991165413533835,0.49525193246348737,20,1,0.05
clean,0.0001,0.0,0.00014159802,1000,classical,79993,79919994,0.9997868517215692,0.9996830328973964,0.48750000000000004,0.00021236541176056223,0.3360000000000001,0.7255,0.9997874814046229,0.16085911842781747,0.9997124748415487,0.028582534650097784,0.9997874814046229,0.17496079887760996,0.9900491292988136,0.0010595224580921027,0.7255,0.9900491292988136,0.0010595224580921027,0.5880000000000001,0.9990124135861888,0.0015367892349788222,20,0,0.0
clean,0.0001,0.0,0.00014159802,1000,quantum,80000,79920000,0.9994909878042104,0.9980161786786786,0.37650000000000006,0.0019794106606605966,0.4555,0.484,1.0,0.6646574056220186,1.0,0.6646363190482378,0.998025,0.6650768282093553,0.9948,0.6657286145109668,0.484,0.9948,0.6657286145109668,0.4535,0.999275,0.6647979571384843,20,0,0.0
clean,0.0001,0.0,0.0005,10,classical,800,7200,1.0,1.0,0.25049999999999994,0.0,0.25049999999999994,0.4375,1.0,0.0,1.0,0.0,1.0,0.0,0.99125,0.0,0.43900000000000006,0.99,0.0,0.42700000000000005,1.0,0.0,20,0,0.0
clean,0.0001,0.0,0.0005,10,quantum,800,7200,0.9998260416666667,0.9994444444444445,0.0004999999999999449,0.0002777777777778212,0.0004999999999999449,0.24950000000000006,0.75,0.006622516556291391,1.0,0.004975124378109453,1.0,0.004975124378109453,0.9975,0.004987531172069825,0.24950000000000006,0.9975,0.004987531172069825,0.23350000000000004,1.0,0.004975124378109453,20,0,0.0
clean,0.0001,0.0,0.0005,20,classical,1600,30400,1.0,1.0,0.26550000000000007,0.0,0.26550000000000007,0.4375,1.0,0.0,1.0,0.0,1.0,0.0,0.990625,0.0,0.43799999999999994,0.99,0.0,0.4245000000000001,0.999375,0.0,20,0,0.0
clean,0.0001,0.0,0.0005,20,quantum,1600,30400,0.9998848684210526,0.9995394736842105,0.0004999999999999449,0.00023026315789476115,0.0004999999999999449,0.25449999999999995,0.75,0.011532125205930808,1.0,0.008674101610904586,1.0,0.008674101610904586,1.0,0.008674101610904586,0.25449999999999995,1.0,0.008674101610904586,0.25449999999999995,1.0,0.008674101610904586,20,0,0.0
clean,0.0001,0.0,0.0005,50,classical,4000,196000,1.0,1.0,0.3325,0.0,0.3325,0.43999999999999995,1.0,0.0,1.0,0.0,1.0,0.0,0.9905,0.0,0.43999999999999995,0.9905,0.0,0.41999999999999993,0.999,0.0,20,0,0.0
clean,0.0001,0.0,0.0005,50,quantum,4000,196000,0.9997833724489796,0.9992040816326531,0.1865000000000001,0.0006403061224489193,0.24649999999999994,0.25150000000000006,0.75175,0.04841772151898734,1.0,0.03753609239653513,0.9995,0.036858588291977835,0.9995,0.036858588291977835,0.25150000000000006,0.9995,0.036858588291977835,0.25150000000000006,0.9995,0.036858588291977835,20,0,0.0
clean,0.0001,0.0,0.0005,100,classical,8000,792000,0.9999999981060606,0.9999924242424243,0.381,3.7878787878531384e-06,0.381,0.4385000000000001,1.0,0.0022449488650536295,1.0,0.0007494379215588309,1.0,0.0007494379215588309,0.99025,0.0,0.4385000000000001,0.99025,0.0,0.41500000000000004,0.999,0.0,20,0,0.0
clean,0.0001,0.0,0.0005,100,quantum,8000,792000,0.9996193514046717,0.998534090909091,0.1905000000000001,0.0014204545454545303,0.24049999999999994,0.2550000000000001,0.750625,0.16178112786152987,1.0,0.12673288942255212,0.998625,0.12688524590163935,0.997125,0.126956331399803,0.2550000000000001,0.997125,0.126956331399803,0.24,0.999875,0.1267467248908297,20,0,0.0
clean,0.0001,0.0,0.0005,200,classical,16000,3184000,0.9999959344476288,0.9999846105527638,0.381,7.694723618056898e-06,0.381,0.4405000000000001,1.0,0.007074593521161723,1.0,0.003053149728955075,1.0,0.003053149728955075,0.9901875,0.0010718789407313997,0.4405000000000001,0.9901875,0.0010718789407313997,0.4155,0.999,0.0013120899718837863,20,0,0.0
clean,0.0001,0.0,0.0005,200,quantum,16000,3184000,0.9992025894119032,0.9970917085427136,0.20050000000000012,0.002797895728643196,0.23950000000000005,0.25350000000000006,0.7526875,0.4342024900164435,1.0,0.3665874901029295,0.9973125,0.3672125946781933,0.9919375,0.3682429742854868,0.25350000000000006,0.9919375,0.3682429742854868,0.23750000000000004,1.0,0.3665874901029295,20,0,0.0
clean,0.0001,0.0,0.0005,400,classical,32000,12768000,0.9999988070077537,0.9999746240601504,0.3740000000000001,2.7803884711852245e-05,0.37450000000000006,0.4395,1.0,0.021047479197258932,1.0,0.010023511941591387,0.99996875,0.009625502940266172,0.99003125,0.000788494291301331,0.4395,0.99003125,0.000788494291301331,0.4159999999999999,0.99903125,0.0007813965118459712,20,0,0.0
clean,0.0001,0.0,0.0005,400,quantum,32000,12768000,0.9984736334292763,0.9942890037593985,0.21750000000000003,0.004839638157894732,0.23849999999999993,0.23849999999999993,0.7554375,0.7507860743703673,1.0,0.6949999046874702,0.99603125,0.6958247840816911,0.99603125,0.6958247840816911,0.2390000000000001,0.99,0.6971087654887563,0.2370000000000001,0.9999375,0.6949957106090935,20,0,0.0
clean,0.0001,0.0,0.0005,700,classical,56000,39144000,0.99999880386111,0.9999625996321275,0.37650000000000006,2.200848150418766e-05,0.3840000000000001,0.4405000000000001,1.0,0.065763571452404,1.0,0.025476820270082138,0.9999821428571428,0.017957666204864702,0.9902857142857143,0.001817952733228936,0.4405000000000001,0.9902857142857143,0.001817952733228936,0.4159999999999999,0.999,0.002353948213139311,20,0,0.0
clean,0.0001,0.0,0.0005,700,quantum,56000,39144000,0.9971522414242924,0.9901533823829961,0.15450000000000008,0.009699251481708526,0.23350000000000004,0.23350000000000004,0.7600535714285714,0.9004518642910267,1.0,0.873141293415127,0.9904464285714286,0.8741819501627593,0.9904464285714286,0.8741819501627593,0.23350000000000004,0.9904464285714286,0.8741819501627593,0.23249999999999993,0.9998928571428571,0.873134480531986,20,0,0.0
clean,0.0001,0.0,0.0005,1000,classical,79992,79919993,0.9999990559048666,0.9999463088041062,0.37650000000000006,2.7879129349817067e-05,0.38850000000000007,0.4405000000000001,1.0,0.12225952992297057,1.0,0.05091180902435841,0.9999749974997499,0.029812730448282553,0.9900615061506151,0.00243103665449049,0.4405000000000001,0.9900615061506151,0.00243103665449049,0.4155,0.999062406240624,0.00357837514338437,20,0,0.0
clean,0.0001,0.0,0.0005,1000,quantum,80000,79920000,0.9959069613913132,0.986103978978979,0.15850000000000009,0.014528559809809827,0.22999999999999998,0.2290000000000001,0.763275,0.9478275580405814,1.0,0.9328052949427585,0.9848375,0.9337504046685081,0.991725,0.9333183168291868,0.2290000000000001,0.991725,0.9333183168291868,0.2270000000000001,0.9998125,0.9328112911639519,20,0,0.0
clean,0.0001,0.0,0.001,10,classical,800,7200,1.0,1.0,0.262,0.0,0.262,0.395,1.0,0.0,1.0,0.0,1.0,0.0,0.99125,0.0,0.39600000000000013,0.99,0.0,0.3920000000000001,1.0,0.0,20,0,0.0
clean,0.0001,0.0,0.001,10,quantum,800,7200,0.9997473958333333,0.9993055555555556,0.19300000000000006,0.0003472222222222765,0.19300000000000006,0.20199999999999996,0.75,0.0033222591362126247,1.0,0.006211180124223602,1.0,0.006211180124223602,1.0,0.006211180124223602,0.21100000000000008,0.99,0.006273525721455458,0.20199999999999996,1.0,0.006211180124223602,20,0,0.0
clean,0.0001,0.0,0.001,20,classical,1600,30400,1.0,1.0,0.29000000000000004,0.0,0.29000000000000004,0.39600000000000013,1.0,0.0,1.0,0.0,1.0,0.0,0.99125,0.0,0.39600000000000013,0.99125,0.0,0.39050000000000007,0.999375,0.0,20,0,0.0
clean,0.0001,0.0,0.001,20,quantum,1600,30400,0.9995319490131579,0.9983881578947369,0.0004999999999999449,0.0014309210526315397,0.1975,0.21050000000000013,0.746875,0.018883415435139574,1.0,0.02971497877501516,0.99875,0.029751062537947785,0.99375,0.02989627821842587,0.21050000000000013,0.99375,0.02989627821842587,0.19700000000000006,1.0,0.02971497877501516,20,0,0.0
clean,0.0001,0.0,0.001,50,classical,4000,196000,1.0,1.0,0.33750000000000013,0.0,0.33750000000000013,0.397,1.0,0.0,1.0,0.0,1.0,0.0,0.99075,0.0,0.397,0.99075,0.0,0.3880000000000001,0.99925,0.0,20,0,0.0
clean,0.0001,0.0,0.001,50,quantum,4000,196000,0.9992706779336734,0.9974336734693877,0.1955,0.0022831632653060874,0.19850000000000012,0.20500000000000007,0.74675,0.031138501459617256,1.0,0.11170330890517433,0.998,0.11190211345939934,0.991,0.11260353704947391,0.20500000000000007,0.991,0.11260353704947391,0.19799999999999995,0.999,0.1118026228050678,20,0,0.0
clean,0.0001,0.0,0.001,100,classical,8000,792000,1.0,1.0,0.36850000000000005,0.0,0.36850000000000005,0.39600000000000013,1.0,0.0013731119710398202,1.0,0.0,1.0,0.0,0.990875,0.0,0.3965000000000001,0.99,0.0,0.38650000000000007,0.999125,0.0,20,0,0.0
clean,0.0001,0.0,0.001,100,quantum,8000,792000,0.9986036575126264,0.994905303030303,0.08499999999999996,0.005357954545454513,0.19650000000000012,0.19799999999999995,0.74425,0.042765273311897105,1.0,0.33527212297465725,0.994375,0.33636439476099106,0.990375,0.33726474278544544,0.19799999999999995,0.990375,0.33726474278544544,0.19450000000000012,0.999875,0.33513423655556485,20,0,0.0
clean,0.0001,0.0,0.001,200,classical,16000,3184000,0.999992983364086,0.9999871231155779,0.3700000000000001,6.438442211043061e-06,0.3700000000000001,0.397,1.0,0.005222581447401144,1.0,0.0025559503771585314,1.0,0.0025559503771585314,0.991375,0.00201333836667925,0.39749999999999996,0.99,0.001953248062503938,0.38650000000000007,0.9991875,0.0022467702677401234,20,0,0.0
clean,0.0001,0.0,0.001,200,quantum,16000,3184000,0.9971765317701791,0.9899462939698492,0.12749999999999995,0.009336840452261297,0.19500000000000006,0.19500000000000006,0.742125,0.25526843953838435,1.0,0.6667430380537793,0.991375,0.6685542344902522,0.991375,0.6685542344902522,0.19500000000000006,0.991375,0.6685542344902523,0.1905000000000001,0.999875,0.6667013896122835,20,0,0.0
clean,0.0001,0.0,0.001,400,classical,32000,12768000,0.999997792041138,0.9999926378446116,0.3680000000000001,3.6810776942175494e-06,0.3680000000000001,0.397,1.0,0.01483898774705991,1.0,0.002928896366922166,1.0,0.002928896366922166,0.99003125,0.0014498691965833517,0.397,0.99003125,0.0014498691965833517,0.387,0.99915625,0.001654905389371136,20,0,0.0
clean,0.0001,0.0,0.001,400,quantum,32000,12768000,0.9942804549887904,0.980811951754386,0.10149999999999992,0.016575109649122843,0.1885000000000001,0.1875,0.73178125,0.5812710106573207,1.0,0.8844736148566932,0.98603125,0.8858685823006417,0.990375,0.8854242361796509,0.1875,0.990375,0.8854242361796508,0.1865000000000001,0.99953125,0.8844877337060351,20,0,0.0
clean,0.0001,0.0,0.001,700,classical,56000,39144000,0.999997034571071,0.9999879419578991,0.36949999999999994,1.4740445534455748e-05,0.3700000000000001,0.39749999999999996,1.0,0.0429150074344995,1.0,0.008358124380223828,0.9999821428571428,0.008059659191554186,0.9906785714285714,0.004414614887660613,0.39749999999999996,0.9906785714285714,0.004414614887660613,0.38650000000000007,0.999125,0.005067928017639946,20,0,0.0
clean,0.0001,0.0,0.001,700,quantum,56000,39144000,0.9898112605485059,0.9680471336603311,0.09699999999999998,0.03190640966687103,0.18100000000000005,0.1775,0.7218571428571429,0.870262914655438,1.0,0.9571460165309241,0.968125,0.9584364786884894,0.9986071428571428,0.9571886373275396,0.1775,0.9986071428571428,0.9571886373275396,0.16799999999999993,0.999,0.9571748113422754,20,0,0.0
clean,0.0001,0.0,0.001,1000,classical,80000,79920000,0.9999971236982295,0.9999831331331331,0.369,1.2962962962936864e-05,0.37149999999999994,0.39749999999999996,1.0,0.08325216295192804,1.0,0.016570782317942664,0.9999875,0.013235149003355042,0.9905625,0.006705941338681374,0.39749999999999996,0.9905625,0.006705941338681374,0.387,0.9990875,0.008140674832160629,20,0,0.0
clean,0.0001,0.0,0.001,1000,quantum,80000,79920000,0.9851316842931213,0.9560445445445446,0.06699999999999995,0.04588014264264262,0.1735,0.1705000000000001,0.71435,0.9480312569055372,1.0,0.9777339879540875,0.9521625,0.9787610811932138,0.99155,0.9779056922561852,0.1705000000000001,0.99155,0.9779056922561852,0.14749999999999996,0.999,0.9777485868737823,20,0,0.0
clean,0.0001,0.0,0.0011322446,10,classical,800,7200,1.0,1.0,0.26750000000000007,0.0,0.26750000000000007,0.391,1.0,0.0,1.0,0.0,1.0,0.0,0.99125,0.0,0.3920000000000001,0.99,0.0,0.3880000000000001,1.0,0.0,20,0,0.0
clean,0.0001,0.0,0.0011322446,10,quantum,800,7200,0.999303125,0.9979166666666667,0.14400000000000013,0.0010416666666667185,0.14400000000000013,0.19399999999999995,0.7475,0.006644518272425249,1.0,0.018404907975460124,1.0,0.018404907975460124,0.995,0.018495684340320593,0.19399999999999995,0.995,0.018495684340320593,0.1905000000000001,1.0,0.018404907975460124,20,0,0.0
clean,0.0001,0.0,0.0011322446,20,classical,1600,30400,0.9999999999999999,1.0,0.29400000000000004,0.0,0.29400000000000004,0.39149999999999996,1.0,0.0,1.0,0.0,1.0,0.0,0.991875,0.0,0.3920000000000001,0.99,0.0,0.387,0.999375,0.0,20,0,0.0
clean,0.0001,0.0,0.0011322446,20,quantum,1600,30400,0.9994488898026316,0.998092105263158,0.0004999999999999449,0.0018914473684210065,0.19199999999999995,0.20450000000000013,0.74625,0.0066555740432612314,1.0,0.03498190591073583,0.998125,0.035045317220543805,0.991875,0.03525835866261398,0.20450000000000013,0.991875,0.03525835866261398,0.1915,1.0,0.03498190591073583,20,0,0.0
clean,0.0001,0.0,0.0011322446,50,classical,4000,196000,1.0,1.0,0.3440000000000001,0.0,0.3440000000000001,0.39250000000000007,1.0,0.0,1.0,0.0,1.0,0.0,0.99125,0.0,0.39250000000000007,0.99125,0.0,0.385,0.999,0.0,20,0,0.0
clean,0.0001,0.0,0.0011322446,50,quantum,4000,196000,0.9991007716836735,0.9968214285714285,0.1825000000000001,0.003089285714285739,0.19300000000000006,0.1955,0.746,0.020354563361785948,1.0,0.13476097772009518,0.997,0.1351116894382997,0.9905,0.13587786259541984,0.1955,0.9905,0.13587786259541984,0.1915,1.0,0.13476097772009518,20,0,0.0
clean,0.0001,0.0,0.0011322446,100,classical,8000,792000,0.9999999999999999,1.0,0.36450000000000005,0.0,0.36450000000000005,0.3920000000000001,1.0,0.0014977533699450823,1.0,0.0,1.0,0.0,0.9905,0.0,0.3920000000000001,0.9905,0.0,0.38349999999999995,0.999125,0.0,20,0,0.0
clean,0.0001,0.0,0.0011322446,100,quantum,8000,792000,0.9982246140309343,0.9936111111111111,0.15200000000000014,0.00569255050505052,0.19100000000000006,0.19199999999999995,0.741625,0.05870220529906394,1.0,0.3874425727411945,0.995,0.38849197203656755,0.99075,0.38950935839174305,0.19199999999999995,0.99075,0.38950935839174305,0.1895,0.999875,0.3873314950980392,20,0,0.0
clean,0.0001,0.0,0.0011322446,200,classical,16000,3184000,0.99999214680826,0.9999868090452261,0.369,6.5954773869059125e-06,0.369,0.393,1.0,0.004727544165215228,1.0,0.0026181274155342225,1.0,0.0026181274155342225,0.9901875,0.0023927964233990302,0.393,0.9901875,0.0023927964233990302,0.38349999999999995,0.9991875,0.002433545488581056,20,0,0.0
clean,0.0001,0.0,0.0011322446,200,quantum,16000,3184000,0.9963950423406093,0.9874629396984924,0.1260000000000001,0.01207836055276379,0.1895,0.18900000000000006,0.737,0.32663316582914576,1.0,0.7138667334310955,0.988375,0.7161626132998294,0.9906875,0.7156873296025255,0.18900000000000006,0.9906875,0.7156873296025255,0.18500000000000005,0.999875,0.7138257338604368,20,0,0.0
clean,0.0001,0.0,0.0011322446,400,classical,32000,12768000,0.9999974504314986,0.9999933427318296,0.36749999999999994,3.3286340852534124e-06,0.36749999999999994,0.39250000000000007,1.0,0.01286362093963044,1.0,0.002649213027894655,1.0,0.002649213027894655,0.99046875,0.0017322834645669292,0.39250000000000007,0.99046875,0.0017322834645669292,0.3840000000000001,0.99915625,0.0018730683982143414,20,0,0.0
clean,0.0001,0.0,0.0011322446,400,quantum,32000,12768000,0.9926938679621417,0.9761481829573935,0.10000000000000009,0.02143652098997495,0.18199999999999994,0.1805000000000001,0.725,0.6782960785401297,1.0,0.9049147203898497,0.98096875,0.9065195963109323,0.99340625,0.905447569191416,0.1805000000000001,0.99340625,0.905447569191416,0.1795,0.999125,0.9049555575373822,20,0,0.0
clean,0.0001,0.0,0.0011322446,700,classical,56000,39144000,0.999996381372305,0.9999877120376047,0.369,1.5021459227437806e-05,0.36949999999999994,0.393,1.0,0.03950054028094609,1.0,0.008516138170358173,0.9999821428571428,0.0084460655853814,0.991,0.005198436883805973,0.393,0.991,0.005198436883805973,0.38349999999999995,0.999125,0.0061106670219380045,20,0,0.0
clean,0.0001,0.0,0.0011322446,700,quantum,56000,39144000,0.9872106405433418,0.9606982423870836,0.0004999999999999449,0.03973454424688333,0.1735,0.16949999999999998,0.7110178571428571,0.902343491323809,1.0,0.9648776865433873,0.9598035714285714,0.9662176516211429,0.9951785714285715,0.9650227418078341,0.16949999999999998,0.9951785714285715,0.9650227418078341,0.15999999999999992,0.999,0.96489627446465,20,0,0.0
clean,0.0001,0.0,0.0011322446,1000,classical,80000,79920000,0.9999963214213432,0.9999839714714714,0.36850000000000005,1.373248248248693e-05,0.37050000000000005,0.393,1.0,0.07715023994093761,1.0,0.015760140746299875,0.9999875,0.014729971057331117,0.9909875,0.008330727375070361,0.393,0.9909875,0.008330727375070361,0.3840000000000001,0.9990875,0.01006935843448105,20,0,0.0
clean,0.0001,0.0,0.0011322446,1000,quantum,80000,79920000,0.9817621405567287,0.9463472847847848,0.06899999999999995,0.05367078953953952,0.16549999999999998,0.16149999999999998,0.641175,0.9563252742761537,1.0,0.9816846672046796,0.94625,0.9826325916738763,0.99055,0.981839523946372,0.16149999999999998,0.99055,0.981839523946372,0.12349999999999994,0.9990125,0.9817003823134302,20,0,0.0
clean,0.0001,0.0,0.0022153451,10,classical,800,7200,1.0000000000000002,1.0,0.3085,0.0,0.3085,0.37650000000000006,1.0,0.0,1.0,0.0,1.0,0.0,0.99375,0.0,0.377,0.99,0.0,0.37549999999999994,1.0,0.0,20,0,0.0
clean,0.0001,0.0,0.0022153451,10,quantum,800,7200,0.9987850694444443,0.9963888888888889,0.1755,0.0018055555555555047,0.1755,0.17599999999999993,0.73875,0.01335559265442404,1.0,0.031476997578692496,1.0,0.031476997578692496,1.0,0.031476997578692496,0.1765000000000001,0.99,0.03178484107579462,0.17599999999999993,1.0,0.031476997578692496,20,0,0.0
clean,0.0001,0.0,0.0022153451,20,classical,1600,30400,1.0,1.0,0.31400000000000006,0.0,0.31400000000000006,0.377,1.0,0.0,1.0,0.0,1.0,0.0,0.991875,0.0,0.377,0.991875,0.0,0.375,0.999375,0.0,20,0,0.0
clean,0.0001,0.0,0.0022153451,20,quantum,1600,30400,0.9980494757401316,0.9937171052631579,0.11949999999999994,0.006266447368421024,0.1745000000000001,0.1745000000000001,0.735,0.030502885408079144,1.0,0.10664433277498604,0.99375,0.10724312184166199,0.99375,0.10724312184166199,0.17500000000000004,0.99,0.1076056338028169,0.17149999999999999,1.0,0.10664433277498604,20,0,0.0
clean,0.0001,0.0,0.0022153451,50,classical,4000,196000,0.9999999043367347,0.9999897959183673,0.353,5.102040816273856e-06,0.353,0.37749999999999995,1.0,0.000999000999000999,1.0,0.0004997501249375312,1.0,0.0004997501249375312,0.99125,0.0002521432173474534,0.37749999999999995,0.99125,0.0002521432173474534,0.37349999999999994,0.99975,0.00025,20,0,0.0
clean,0.0001,0.0,0.0022153451,50,quantum,4000,196000,0.9965107123724489,0.9881530612244898,0.0004999999999999449,0.01353316326530607,0.1755,0.17500000000000004,0.7335,0.09051456912585244,1.0,0.36728883264789625,0.98475,0.37026378896882495,0.99225,0.3684964200477327,0.17500000000000004,0.99225,0.3684964200477327,0.17300000000000004,0.9995,0.3668039277795375,20,0,0.0
clean,0.0001,0.0,0.0022153451,100,classical,8000,792000,0.9999972278251261,0.9999924242424243,0.3580000000000001,3.7878787878531384e-06,0.3580000000000001,0.377,1.0,0.0012484394506866417,1.0,0.0007494379215588309,1.0,0.0007494379215588309,0.991375,0.0007559531309058839,0.377,0.991375,0.0007559531309058839,0.37349999999999994,0.999,0.0007501875468867217,20,0,0.0
clean,0.0001,0.0,0.0022153451,100,quantum,8000,792000,0.9932367414772727,0.9779166666666667,0.11349999999999993,0.021841540404040405,0.16999999999999993,0.16700000000000004,0.71125,0.3225383974282653,1.0,0.6861514319340918,0.978375,0.6905957228129818,0.99275,0.6875319667938781,0.16700000000000004,0.99275,0.6875319667938781,0.16399999999999992,0.999,0.6861944400816711,20,0,0.0
clean,0.0001,0.0,0.0022153451,200,classical,16000,3184000,0.9999850466198179,0.9999789572864322,0.36749999999999994,1.0521356783921298e-05,0.36749999999999994,0.3780000000000001,1.0,0.0052844264843021444,1.0,0.004170037966017302,1.0,0.004170037966017302,0.990125,0.0037104584617319667,0.3780000000000001,0.990125,0.0037104584617319667,0.373,0.9993125,0.004048835181263237,20,0,0.0
clean,0.0001,0.0,0.0022153451,200,quantum,16000,3184000,0.9865299039926194,0.9589488065326633,0.0004999999999999449,0.04325172738693467,0.16149999999999998,0.15549999999999997,0.5998125,0.7015858208955223,1.0,0.890939082661359,0.9545,0.8952731661489299,0.995125,0.891331499668985,0.15549999999999997,0.995125,0.8913314996689848,0.14650000000000007,0.999,0.8909671346130235,20,0,0.0
clean,0.0001,0.0,0.0022153451,400,classical,32000,12768000,0.9999917001341244,0.9999813596491228,0.36650000000000005,2.4906015037629015e-05,0.36749999999999994,0.37749999999999995,1.0,0.011857707509881422,1.0,0.007382591972206713,0.99996875,0.007352028787690781,0.99159375,0.006076742364917776,0.37749999999999995,0.99159375,0.006076742364917776,0.37349999999999994,0.99925,0.006586305455449235,20,0,0.0
clean,0.0001,0.0,0.0022153451,400,quantum,32000,12768000,0.9750301434090598,0.9269140820802005,0.05800000000000005,0.07354957706766918,0.15200000000000014,0.14200000000000013,0.6080625,0.9206786625683839,1.0,0.9668449098129742,0.92578125,0.9691458316409106,0.99253125,0.9670347463177331,0.14200000000000013,0.99253125,0.9670347463177331,0.10299999999999998,0.9990625,0.9668672045434524,20,0,0.0
clean,0.0001,0.0,0.0022153451,700,classical,56000,39144000,0.9999859826202611,0.9999621653382383,0.3680000000000001,3.644236664618328e-05,0.36850000000000005,0.3780000000000001,1.0,0.050010178462373614,1.0,0.02576503540300273,0.9999642857142857,0.025325048300349852,0.991625,0.019700955037336487,0.3780000000000001,0.991625,0.019700955037336487,0.37349999999999994,0.9991607142857143,0.02202296680824288,20,0,0.0
clean,0.0001,0.0,0.0022153451,700,quantum,56000,39144000,0.96227249510986,0.8882809115062333,0.028999999999999915,0.10918647813202531,0.19500000000000006,0.12349999999999994,0.4850357142857143,0.9767499191100566,1.0,0.9873564391397682,0.8907857142857143,0.9884602332150687,0.991875,0.9874177949008827,0.12349999999999994,0.991875,0.9874177949008827,0.07750000000000012,0.9990178571428572,0.987364982946284,20,0,0.0
clean,0.0001,0.0,0.0022153451,1000,classical,80000,79920000,0.9999832119089404,0.9999404904904905,0.367,5.243993993991891e-05,0.369,0.37850000000000006,1.0,0.11166385360220307,1.0,0.05611402142621171,0.99995,0.051977909980801595,0.99045,0.037334920847051964,0.37850000000000006,0.99045,0.037334920847051964,0.3740000000000001,0.9990875,0.043237290367373324,20,0,0.0
clean,0.0001,0.0,0.0022153451,1000,quantum,80000,79920000,0.9526039923944256,0.8554529154154153,0.03200000000000003,0.11838681806806811,0.19599999999999995,0.11050000000000004,0.4540625,0.985630950596182,1.0,0.9931225409322723,0.8811625,0.9925765186818084,0.9906625,0.993154486634436,0.11050000000000004,0.9906625,0.993154486634436,0.06800000000000006,0.999,0.9931260630325914,20,0,0.0
heavy,0.0005,0.02,1e-06,10,classical,800,7200,1.0,1.0,0.5005,0.0,0.5005,1.0,1.0,0.004975124378109453,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,20,0,0.0
heavy,0.0005,0.02,1e-06,10,quantum,800,7200,0.9998611111111111,0.9994444444444445,0.0004999999999999449,0.0002777777777778212,0.0004999999999999449,0.5529999999999999,1.0,0.004975124378109453,1.0,0.004975124378109453,1.0,0.004975124378109453,1.0,0.004975124378109453,0.5529999999999999,1.0,0.004975124378109453,0.5529999999999999,1.0,0.004975124378109453,20,0,0.0
heavy,0.0005,0.02,1e-06,20,classical,1440,27360,0.9999271544022093,0.9999269005847953,0.5005,3.6549707602362425e-05,0.5005,1.0,1.0,0.01907356948228883,1.0,0.0013869625520110957,1.0,0.0013869625520110957,1.0,0.0013869625520110957,1.0,1.0,0.0013869625520110957,1.0,1.0,0.0013869625520110957,20,2,0.1
heavy,0.0005,0.02,1e-06,20,quantum,1440,27360,0.9997177550357375,0.9989766081871345,0.0004999999999999449,0.0005116959064327409,0.0004999999999999449,0.5505,1.0,0.01907356948228883,1.0,0.01907356948228883,1.0,0.01907356948228883,1.0,0.01907356948228883,0.5505,1.0,0.019073569482288832,0.5505,1.0,0.019073569482288832,20,2,0.1
heavy,0.0005,0.02,1e-06,50,classical,3384,166590,0.9966798211219715,0.99637123502343,0.6005,0.003065958213118447,0.25049999999999994,1.0,0.9967494089834515,0.12457825071372956,0.9967494089834515,0.018335273573923165,0.9967494089834515,0.12457825071372956,0.9958628841607565,0.012888107791446984,1.0,0.9958628841607565,0.012888107791446984,-0.917,0.9994089834515366,0.9801026051349634,20,3,0.15
heavy,0.0005,0.02,1e-06,50,quantum,3400,166600,0.9989724224984111,0.9967226890756303,0.371,0.0016386554621848903,0.371,0.5330000000000001,0.9997058823529412,0.12779060816012316,0.9997058823529412,0.12756673511293634,0.9997058823529412,0.12756673511293634,0.9997058823529412,0.12756673511293634,0.5330000000000001,0.9997058823529412,0.12756673511293634,0.5330000000000001,0.9997058823529412,0.12756673511293634,20,3,0.15
heavy,0.0005,0.02,1e-06,100,classical,3955,395974,0.9937677231448305,0.9930724844165885,0.75,0.005702238479091015,0.25049999999999994,0.9995,0.9939317319848293,0.3490644146381851,0.9934260429835651,0.03440648808060948,0.9939317319848293,0.349602911978822,0.9929203539823008,0.023134328358208955,0.9995,0.9929203539823008,0.023134328358208955,-0.7050000000000001,0.9992414664981036,0.9901180977338138,20,10,0.5
