setout,regime,T,rep,family,degree,gamma,occ_alpha,eps_scale,kernel,fork_beta,eps,lam_min,lam_max,far_e990,eff_e990,far_e995,eff_e995,far_e999,eff_e999,eff_f001,eff_f010,cos_C,notes
fork_b0.5_mod,moderate,200,2,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777735,6.3717879306046505,0.31601731601731603,0.9962168978562421,0.31601731601731603,0.9962168978562421,0.8432806324110672,1.0,0.47540983606557374,0.9709962168978562,0.12557409361391647,
fork_b0.5_mod,moderate,200,3,classical_invA,,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.152240934977427,6.000000000000001,0.32229965156794427,0.9923469387755102,0.9949305294780323,0.9987244897959183,0.9949998724457256,1.0,0.4872448979591837,0.9783163265306123,1.0000000000000002,fixed-tau 0.350: eff 0.9783 far 0.0065
fork_b0.5_mod,moderate,200,3,fitted_moment,32.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.152240934977427,6.000000000000001,0.3217088055797733,0.9923469387755102,0.9950001275477667,1.0,0.9950001275477667,1.0,0.9719387755102041,0.9821428571428571,0.11450067614273585,mu=0.003
fork_b0.5_mod,moderate,200,3,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.152240934977427,6.000000000000001,0.3217088055797733,0.9923469387755102,0.9950002550890261,1.0,0.9950002550890261,1.0,0.9693877551020408,0.9821428571428571,0.11450084101829118,mu=0.003
fork_b0.5_mod,moderate,200,3,fitted_moment,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.152240934977427,6.000000000000001,0.3217088055797733,0.9923469387755102,0.9949994897438514,1.0,0.9949994897438514,1.0,0.9693877551020408,0.9821428571428571,0.11450087852214175,mu=0.003
fork_b0.5_mod,moderate,200,3,fitted_moment,80.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.152240934977427,6.000000000000001,0.3217088055797733,0.9923469387755102,0.9949993940592291,1.0,0.9949993940592291,1.0,0.9693877551020408,0.9821428571428571,0.11450098093365646,mu=0.003
fork_b0.5_mod,moderate,200,3,fitted_moment,160.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.152240934977427,6.000000000000001,0.3217088055797733,0.9923469387755102,0.9949993940592291,1.0,0.9949993940592291,1.0,0.9693877551020408,0.9821428571428571,0.1145010155228657,mu=0.003
fork_b0.5_mod,moderate,200,3,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.152240934977427,6.000000000000001,0.9949998724457256,1.0,0.9949998724457256,1.0,0.9949998724457256,1.0,0.9655612244897959,0.9693877551020408,0.29439782384394647,
fork_b0.5_mod,moderate,200,3,comb_prod,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.152240934977427,6.000000000000001,0.7769186712485682,0.9936224489795918,0.9950001275477667,1.0,0.9950001275477667,1.0,0.9655612244897959,0.9693877551020408,0.23194804840250638,
fork_b0.5_mod,moderate,200,3,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.152240934977427,6.000000000000001,0.34067796610169493,0.9923469387755102,0.9950004463887153,1.0,0.9950004463887153,1.0,0.9655612244897959,0.9744897959183674,0.1926459302477506,
fork_b0.5_mod,moderate,200,3,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.152240934977427,6.000000000000001,0.7793240556660039,0.9910714285714286,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9655612244897959,0.9744897959183674,0.12446916355884971,
fork_b0.5_mod,moderate,200,4,classical_invA,,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8246722528389259,7.760472033612242,0.32142857142857145,0.9936224489795918,0.9947838005069827,1.0,0.9947838005069827,1.0,0.025510204081632654,0.4846938775510204,1.0,fixed-tau 0.350: eff 0.9745 far 0.0180
fork_b0.5_mod,moderate,200,4,fitted_moment,32.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8246722528389259,7.760472033612242,0.3350383631713555,0.9948979591836735,0.9947863327436924,1.0,0.9947863327436924,1.0,0.4897959183673469,0.9744897959183674,0.11982840577785471,mu=3
fork_b0.5_mod,moderate,200,4,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8246722528389259,7.760472033612242,0.345088161209068,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9566326530612245,0.9732142857142857,0.1149269559730595,mu=0.0646
fork_b0.5_mod,moderate,200,4,fitted_moment,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8246722528389259,7.760472033612242,0.345088161209068,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9553571428571429,0.9744897959183674,0.11465396806681229,mu=0.03
fork_b0.5_mod,moderate,200,4,fitted_moment,80.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8246722528389259,7.760472033612242,0.32642487046632124,0.9948979591836735,0.9947839393233758,1.0,0.9947839393233758,1.0,0.9566326530612245,0.9732142857142857,0.11460283538995149,mu=0.003
fork_b0.5_mod,moderate,200,4,fitted_moment,160.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8246722528389259,7.760472033612242,0.32642487046632124,0.9948979591836735,0.9947835575605147,1.0,0.9947835575605147,1.0,0.9566326530612245,0.9744897959183674,0.1146029614223742,mu=0.003
fork_b0.5_mod,moderate,200,4,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8246722528389259,7.760472033612242,0.9950249392505436,0.9923469387755102,0.994998309377532,1.0,0.994998309377532,1.0,0.9451530612244898,0.9540816326530612,0.6121252342513024,
fork_b0.5_mod,moderate,200,4,comb_prod,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8246722528389259,7.760472033612242,0.9950249392505436,0.9923469387755102,0.9949981179142662,1.0,0.9949981179142662,1.0,0.9451530612244898,0.9540816326530612,0.5875458937665039,
fork_b0.5_mod,moderate,200,4,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8246722528389259,7.760472033612242,0.3693181818181818,0.9910714285714286,0.9950066323146778,0.9987244897959183,0.9950005101520253,1.0,0.9298469387755102,0.9336734693877551,0.19702576624140591,
fork_b0.5_mod,moderate,200,4,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8246722528389259,7.760472033612242,0.8984903695991671,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9298469387755102,0.9336734693877551,0.12461401260135202,
fork_b0.5_mod,moderate,200,5,classical_invA,,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.1522409349774367,6.000000000000001,0.017521902377972465,0.9924146649810367,0.2904676258992806,0.9974715549936789,0.9949104994273508,1.0,0.4892541087231353,0.9823008849557522,1.0,fixed-tau 0.350: eff 0.9823 far 0.0077
fork_b0.5_mod,moderate,200,5,fitted_moment,32.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.1522409349774367,6.000000000000001,0.0175,0.9936788874841972,0.2955357142857143,0.9974715549936789,0.9949106959028207,1.0,0.9646017699115044,0.9835651074589128,0.11475545248549766,mu=0.003
fork_b0.5_mod,moderate,200,5,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.1522409349774367,6.000000000000001,0.0175,0.9936788874841972,0.29110512129380056,0.9974715549936789,0.9949106631579625,1.0,0.9646017699115044,0.9835651074589128,0.11477906444391427,mu=0.003
fork_b0.5_mod,moderate,200,5,fitted_moment,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.1522409349774367,6.000000000000001,0.0175,0.9936788874841972,0.29110512129380056,0.9974715549936789,0.9949106959028207,1.0,0.9646017699115044,0.9835651074589128,0.11478025654353961,mu=0.003
fork_b0.5_mod,moderate,200,5,fitted_moment,80.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.1522409349774367,6.000000000000001,0.0175,0.9936788874841972,0.29110512129380056,0.9974715549936789,0.9949106631579625,1.0,0.9646017699115044,0.9835651074589128,0.11478134978358816,mu=0.003
fork_b0.5_mod,moderate,200,5,fitted_moment,160.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.1522409349774367,6.000000000000001,0.0175,0.9936788874841972,0.29110512129380056,0.9974715549936789,0.9949105321743159,1.0,0.9646017699115044,0.9835651074589128,0.11478134971052481,mu=0.003
fork_b0.5_mod,moderate,200,5,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.1522409349774367,6.000000000000001,0.7808219178082192,0.9911504424778761,0.9950027234840327,0.9974715549936789,0.9949998735745531,1.0,0.943109987357775,0.95448798988622,0.2981417928865742,
fork_b0.5_mod,moderate,200,5,comb_prod,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.1522409349774367,6.000000000000001,0.7808219178082192,0.9911504424778761,0.7972243639167309,0.9974715549936789,0.995,1.0,0.943109987357775,0.95448798988622,0.23693532994520827,
fork_b0.5_mod,moderate,200,5,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.1522409349774367,6.000000000000001,0.295067264573991,0.9936788874841972,0.797741273100616,0.9962073324905183,0.9950000632103261,1.0,0.9469026548672567,0.9506953223767383,0.1936592279212249,
fork_b0.5_mod,moderate,200,5,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.1522409349774367,6.000000000000001,0.7978941961992809,0.9949431099873578,0.797741273100616,0.9962073324905183,0.9950000632103261,1.0,0.9469026548672567,0.9506953223767383,0.12427690870337015,
fork_b0.5_mod,moderate,200,6,classical_invA,,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.066321712177778,6.107446378630293,0.3459277917716205,0.9961636828644501,0.3459277917716205,0.9961636828644501,0.9949509949509949,1.0,0.4846547314578005,0.49104859335038364,1.0,fixed-tau 0.350: eff 0.9834 far 0.0179
fork_b0.5_mod,moderate,200,6,fitted_moment,32.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.066321712177778,6.107446378630293,0.3448275862068966,0.9961636828644501,0.3448275862068966,0.9961636828644501,0.9949508645514534,1.0,0.9603580562659847,0.9808184143222506,0.11879970186389233,mu=3
fork_b0.5_mod,moderate,200,6,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.066321712177778,6.107446378630293,0.3448275862068966,0.9961636828644501,0.3448275862068966,0.9961636828644501,0.9949508971519703,1.0,0.9603580562659847,0.979539641943734,0.11623533557124943,mu=0.646
fork_b0.5_mod,moderate,200,6,fitted_moment,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.066321712177778,6.107446378630293,0.3448275862068966,0.9961636828644501,0.3448275862068966,0.9961636828644501,0.9949508319505156,1.0,0.9603580562659847,0.979539641943734,0.11725332499586114,mu=1.39
fork_b0.5_mod,moderate,200,6,fitted_moment,80.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.066321712177778,6.107446378630293,0.3448275862068966,0.9961636828644501,0.3448275862068966,0.9961636828644501,0.9949508645514534,1.0,0.9603580562659847,0.9808184143222506,0.11879969173114625,mu=3
fork_b0.5_mod,moderate,200,6,fitted_moment,160.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.066321712177778,6.107446378630293,0.3448275862068966,0.9961636828644501,0.3448275862068966,0.9961636828644501,0.9949508645514534,1.0,0.9603580562659847,0.9808184143222506,0.11879969148430267,mu=3
fork_b0.5_mod,moderate,200,6,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.066321712177778,6.107446378630293,0.9950008310638896,1.0,0.9950008310638896,1.0,0.9950008310638896,1.0,0.9475703324808185,0.9475703324808185,0.26999968107744454,
fork_b0.5_mod,moderate,200,6,comb_prod,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.066321712177778,6.107446378630293,0.7153818048958714,0.9961636828644501,0.7153818048958714,0.9961636828644501,0.9950008310638896,1.0,0.9475703324808185,0.9475703324808185,0.26288849440932305,
fork_b0.5_mod,moderate,200,6,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.066321712177778,6.107446378630293,0.3459277917716205,0.9961636828644501,0.3459277917716205,0.9961636828644501,0.9950007671457065,1.0,0.47698209718670076,0.9667519181585678,0.1916320847049001,
fork_b0.5_mod,moderate,200,6,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.066321712177778,6.107446378630293,0.7153818048958714,0.9961636828644501,0.7153818048958714,0.9961636828644501,0.9950008310638896,1.0,0.47698209718670076,0.9667519181585678,0.12387726697838018,
fork_b0.5_mod,moderate,200,7,classical_invA,,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8626207593569315,7.92794750636941,0.021065675340768277,0.9949622166246851,0.3394495412844037,0.9974811083123426,0.9948305272341368,1.0,0.0012594458438287153,0.4987405541561713,1.0,fixed-tau 0.350: eff 0.9874 far 0.0126
fork_b0.5_mod,moderate,200,7,fitted_moment,32.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8626207593569315,7.92794750636941,0.010062893081761006,0.9911838790931989,0.3443708609271523,0.9974811083123426,0.9950000314859478,1.0,0.7367758186397985,0.9886649874055415,0.11843723561901383,mu=3
fork_b0.5_mod,moderate,200,7,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8626207593569315,7.92794750636941,0.0149812734082397,0.9937027707808564,0.3443708609271523,0.9974811083123426,0.9948314358063025,1.0,0.4987405541561713,0.9874055415617129,0.11709688802627853,mu=0.646
fork_b0.5_mod,moderate,200,7,fitted_moment,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8626207593569315,7.92794750636941,0.0161892901618929,0.9949622166246851,0.3443708609271523,0.9974811083123426,0.9948314358063025,1.0,0.5050377833753149,0.9886649874055415,0.11709765430200376,mu=0.646
fork_b0.5_mod,moderate,200,7,fitted_moment,80.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8626207593569315,7.92794750636941,0.0161892901618929,0.9949622166246851,0.34,0.9974811083123426,0.9948306282023738,1.0,0.5050377833753149,0.9886649874055415,0.11176115243853496,mu=0.003
fork_b0.5_mod,moderate,200,7,fitted_moment,160.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8626207593569315,7.92794750636941,0.0161892901618929,0.9949622166246851,0.3372384937238494,0.9974811083123426,0.994830594546733,1.0,0.5050377833753149,0.9874055415617129,0.11176058487891073,mu=0.003
fork_b0.5_mod,moderate,200,7,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8626207593569315,7.92794750636941,0.8685265619779485,0.9911838790931989,0.9950117463296656,0.9974811083123426,0.9950000314859478,1.0,0.482367758186398,0.9760705289672544,0.5758870109071921,
fork_b0.5_mod,moderate,200,7,comb_prod,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8626207593569315,7.92794750636941,0.9950244358291134,0.9924433249370277,0.9950116834938371,0.9974811083123426,0.9949992757137369,1.0,0.482367758186398,0.9760705289672544,0.5796057825342223,
fork_b0.5_mod,moderate,200,7,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8626207593569315,7.92794750636941,0.3562091503267974,0.9924433249370277,0.3569105691056911,0.9962216624685138,0.9950000314859478,1.0,0.0012594458438287153,0.9722921914357683,0.195826270662878,
fork_b0.5_mod,moderate,200,7,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,1.8626207593569315,7.92794750636941,0.024783147459727387,0.9911838790931989,0.3563873067534581,0.9962216624685138,0.9950000314859478,1.0,0.0012594458438287153,0.9710327455919395,0.12601925382591803,
fork_b0.5_mod,moderate,200,8,classical_invA,,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777713,6.373623391086071,0.279520295202952,0.9961734693877551,0.279520295202952,0.9961734693877551,0.28401826484018267,1.0,0.4885204081632653,0.9783163265306123,1.0,fixed-tau 0.350: eff 0.9770 far 0.0078
fork_b0.5_mod,moderate,200,8,fitted_moment,32.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777713,6.373623391086071,0.2846715328467153,1.0,0.2846715328467153,1.0,0.2846715328467153,1.0,0.9668367346938775,0.9795918367346939,0.11753636510091216,mu=1.39
fork_b0.5_mod,moderate,200,8,fitted_moment,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777713,6.373623391086071,0.2853236098450319,1.0,0.2853236098450319,1.0,0.2853236098450319,1.0,0.9668367346938775,0.9783163265306123,0.11571209000905412,mu=0.3
fork_b0.5_mod,moderate,200,8,fitted_moment,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777713,6.373623391086071,0.2853236098450319,1.0,0.2853236098450319,1.0,0.2853236098450319,1.0,0.9668367346938775,0.9783163265306123,0.11483452008753751,mu=0.0646
fork_b0.5_mod,moderate,200,8,fitted_moment,80.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777713,6.373623391086071,0.283363802559415,1.0,0.283363802559415,1.0,0.283363802559415,1.0,0.9668367346938775,0.9783163265306123,0.11482168548167883,mu=0.0646
fork_b0.5_mod,moderate,200,8,fitted_moment,160.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777713,6.373623391086071,0.283363802559415,1.0,0.283363802559415,1.0,0.283363802559415,1.0,0.9668367346938775,0.9783163265306123,0.11482166976976134,mu=0.0646
fork_b0.5_mod,moderate,200,8,comb_prod,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777713,6.373623391086071,0.8007623888182973,1.0,0.8007623888182973,1.0,0.8007623888182973,1.0,0.9617346938775511,0.9617346938775511,0.19014265721026472,
fork_b0.5_mod,moderate,200,8,comb_prod,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777713,6.373623391086071,0.9949991069833899,1.0,0.9949991069833899,1.0,0.9949991069833899,1.0,0.9617346938775511,0.9617346938775511,0.3014717589130523,
fork_b0.5_mod,moderate,200,8,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777713,6.373623391086071,0.3127208480565371,0.9923469387755102,0.33276450511945393,0.9974489795918368,0.9950001275477667,1.0,0.4770408163265306,0.9655612244897959,0.1926934716426684,
fork_b0.5_mod,moderate,200,8,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.5,0.0031777035588293387,2.0663217121777713,6.373623391086071,0.30286738351254483,0.9923469387755102,0.324114088159032,0.9974489795918368,0.8022698612862548,1.0,0.4770408163265306,0.9655612244897959,0.12448361643925288,
