regime,T,rep,family,degree,eps,far_e990,eff_e990,tau_e990,far_e995,eff_e995,tau_e995,far_e999,eff_e999,tau_e999,eff_f001,eff_f010,eff_fixed,far_fixed,cos_C,notes
clean,200,2,band_inverse,20.0,0.0004247940677551889,0.012468827930174564,0.99,0.24445249465220562,0.01728395061728395,0.995,0.05738403719662192,0.0196078431372549,1.0,0.016252612099366508,0.0,0.0,0.99,0.012468827930174564,0.9785894404412815,
clean,200,2,band_inverse,24.0,0.0004247940677551889,0.012468827930174564,0.99,0.26628684928116775,0.013630731102850062,0.995,0.07613156908763763,0.0196078431372549,1.0,0.029828730326322,0.0,0.0,0.99,0.012468827930174564,0.9858333596893336,
clean,200,2,band_inverse,28.0,0.0004247940677551889,0.012468827930174564,0.99,0.28001102594033284,0.013630731102850062,0.995,0.06710400443148393,0.0196078431372549,1.0,0.026312976070454092,0.0,0.0,0.99,0.012468827930174564,0.98620377737171,
clean,200,2,band_inverse,32.0,0.0004247940677551889,0.012468827930174564,0.99,0.27528515299084333,0.018495684340320593,0.995,0.06295514381950906,0.0196078431372549,1.0,0.02231418525144322,0.0,0.0,0.99,0.012468827930174564,0.9861451834740619,
clean,200,2,band_inverse,36.0,0.0004247940677551889,0.012468827930174564,0.99,0.30115189984746243,0.013630731102850062,0.995,0.07692506090357322,0.0196078431372549,1.0,0.04259359630511475,0.495,0.495,0.99,0.012468827930174564,0.986677115783317,
clean,200,2,band_inverse,40.0,0.0004247940677551889,0.012468827930174564,0.99,0.3051764736433412,0.01240694789081886,0.995,0.08253420250945105,0.0196078431372549,1.0,0.04929388213093682,0.495,0.495,0.99,0.012468827930174564,0.9867020502221491,
clean,200,2,band_inverse,44.0,0.0004247940677551889,0.012468827930174564,0.99,0.30944330798205183,0.013630731102850062,0.995,0.07614381851579963,0.0196078431372549,1.0,0.04043063160512298,0.495,0.495,0.99,0.012468827930174564,0.9864253205988328,
clean,200,2,band_inverse,48.0,0.0004247940677551889,0.012468827930174564,0.99,0.3165304837997938,0.013630731102850062,0.995,0.07341611182573332,0.0196078431372549,1.0,0.04122327629077258,0.495,0.495,0.99,0.012468827930174564,0.9861627510475462,
clean,200,2,band_inverse,52.0,0.0004247940677551889,0.012468827930174564,0.99,0.31259556643211883,0.01240694789081886,0.995,0.07975125547420948,0.0196078431372549,1.0,0.048091348932413486,0.495,0.495,0.99,0.012468827930174564,0.9864001552849503,
clean,200,2,band_inverse,64.0,0.0004247940677551889,0.012468827930174564,0.99,0.3103158848112243,0.01240694789081886,0.995,0.07830960670879013,0.0196078431372549,1.0,0.04755216582040873,0.495,0.495,0.99,0.012468827930174564,0.9864145757368247,
clean,200,2,band_inverse,68.0,0.0004247940677551889,0.012468827930174564,0.99,0.311145293698223,0.01240694789081886,0.995,0.07859016618753609,0.0196078431372549,1.0,0.04843256139748898,0.495,0.495,0.99,0.012468827930174564,0.9864209413112018,
clean,200,2,sharp_comb,80.0,0.0004247940677551889,0.0,0.99,0.30986432759949284,0.9950247823342271,0.995,0.0042105750474953334,0.9949999374992188,1.0,0.0014358056322092024,0.99,0.99,0.99,0.0,0.9827410014555448,
clean,200,2,sharp_comb,84.0,0.0004247940677551889,0.0,0.99,0.32025277621242537,0.005,0.995,0.0051777423727537505,0.9949999687498047,1.0,0.0004444915795787466,0.99,0.99625,0.99,0.0,0.9828485381778629,
clean,200,2,sharp_comb,120.0,0.0004247940677551889,0.0,0.99,0.35118590389138704,0.9950247823342271,0.995,0.0013681624123285485,0.995,1.0,8.589636817573274e-06,0.99,0.99,0.99,0.0,0.9826402244440997,
clean,200,2,sharp_comb,124.0,0.0004247940677551889,0.0,0.99,0.3514161243575064,0.9950247823342271,0.995,0.0024298276166653016,0.9949999687498047,1.0,0.0011810222748457934,0.99,0.99,0.99,0.0,0.982705612198672,
clean,200,2,normalized_half_comb,12.0,0.0004247940677551889,0.0208078335373317,1.0,0.1554723497112231,0.0208078335373317,1.0,0.1554723497112231,0.0208078335373317,1.0,0.1554723497112231,0.495,0.5,0.50125,0.036057692307692304,0.8944402039194003,
clean,200,2,normalized_half_comb,16.0,0.0004247940677551889,0.0208078335373317,1.0,0.17103308443375737,0.0208078335373317,1.0,0.17103308443375737,0.0208078335373317,1.0,0.17103308443375737,0.49625,0.5,0.50125,0.03140096618357488,0.896920491693818,
clean,200,2,normalized_half_comb,20.0,0.0004247940677551889,0.002512562814070352,0.9925,0.0722664459809988,0.006242197253433208,0.995,0.056300376766350184,0.995,1.0,0.003240049975719597,0.49625,0.995,0.495,0.0,0.8316641855266518,
clean,200,2,normalized_half_comb,24.0,0.0004247940677551889,0.020858895705521473,0.9975,0.05383999724680008,0.020858895705521473,0.9975,0.05383999724680008,0.0208078335373317,1.0,0.03951442896513375,0.495,0.5,0.495,0.0,0.7721359587624006,
clean,200,2,normalized_half_comb,28.0,0.0004247940677551889,0.0,0.99,0.08177808870064127,0.007481296758104738,0.995,0.048759159382142855,0.995,1.0,0.006299801839390738,0.99125,0.995,0.495,0.0,0.8419298772179457,
clean,200,2,normalized_half_comb,32.0,0.0004247940677551889,0.0,0.99,0.13585882467273408,0.0012547051442910915,0.995,0.04164229492367069,0.007444168734491315,1.0,0.019114611333033927,0.99375,1.0,0.495,0.0,0.9466473984234206,
clean,200,2,normalized_half_comb,36.0,0.0004247940677551889,0.0,0.99,0.1274139351526866,0.002506265664160401,0.995,0.038244248205224325,0.007444168734491315,1.0,0.012257108169790022,0.9925,1.0,0.495,0.0,0.9325976272034859,
clean,200,2,normalized_half_comb,40.0,0.0004247940677551889,0.0,0.99,0.13473471897188827,0.0012547051442910915,0.995,0.044336669624754355,0.007444168734491315,1.0,0.02084943630697521,0.99375,1.0,0.495,0.0,0.9439852439134137,
clean,200,2,normalized_half_comb,44.0,0.0004247940677551889,0.0,0.99,0.13736038388415453,0.0012547051442910915,0.995,0.04267079344931906,0.007444168734491315,1.0,0.019236831071295934,0.99375,1.0,0.495,0.0,0.9476522686763297,
clean,200,2,fitted_binned,,0.0004247940677551889,0.0,0.99625,0.054828448601810124,0.0,0.99625,0.054828448601810124,0.0037359900373599006,1.0,9.896435485695675e-05,0.9975,1.0,0.99625,0.0,0.991789395573946,mu=0.003 nb=239
clean,200,2,fitted_ridge,20.0,0.0004247940677551889,0.995,1.0,0.008440817220177648,0.995,1.0,0.008440817220177648,0.995,1.0,0.008440817220177648,0.0,0.0,0.505,0.9974687351194206,0.8119987035273021,mu=0.003
clean,200,2,fitted_ridge,24.0,0.0004247940677551889,0.012453300124533,0.99125,0.10136020133930738,0.016069221260815822,0.995,0.03898350839619837,0.995,1.0,0.005924840653834407,0.0,0.0,0.99125,0.012453300124533,0.9679462447833466,mu=0.003
clean,200,2,fitted_ridge,28.0,0.0004247940677551889,0.018427518427518427,0.99875,0.13829800121942884,0.018427518427518427,0.99875,0.13829800121942884,0.018404907975460124,1.0,0.05877417375641952,0.00125,0.00125,0.99875,0.018427518427518427,0.989388142660287,mu=0.003
clean,200,2,fitted_ridge,32.0,0.0004247940677551889,0.01240694789081886,0.995,0.13728112441793355,0.01240694789081886,0.995,0.13728112441793355,0.018404907975460124,1.0,0.03968539751824235,0.0,0.0,0.99625,0.013613861386138614,0.993889428425254,mu=0.003
clean,200,2,fitted_ridge,40.0,0.0004247940677551889,0.995,1.0,0.015467367349813762,0.995,1.0,0.015467367349813762,0.995,1.0,0.015467367349813762,0.005,0.005,0.505,0.9974687351194206,0.734777504489351,mu=0.003
clean,200,2,fitted_ridge,44.0,0.0004247940677551889,0.995,1.0,0.009979322423466908,0.995,1.0,0.009979322423466908,0.995,1.0,0.009979322423466908,0.00625,0.5025,0.50375,0.03357314148681055,0.8737632810636952,mu=0.003
clean,200,2,fitted_xval,,0.0004247940677551889,0.002506265664160401,0.995,0.8661694480104074,0.002506265664160401,0.995,0.8661694480104074,0.008674101610904586,1.0,0.5377911330745817,0.5,1.0,0.995,0.002506265664160401,0.9980650699711032,rep0 response verbatim
moderate,200,0,classical_invA,,0.0031777035588293387,0.3070796460176991,0.9974522292993631,0.33333333333333326,0.3070796460176991,0.9974522292993631,0.33333333333333326,0.9950003821363972,1.0,0.25,0.4878980891719745,0.4942675159235669,0.9847133757961783,0.02644836272040302,1.0,
moderate,200,0,1bqf_cos,1.0,0.0031777035588293387,0.3070796460176991,0.9974522292993631,0.3826834323650898,0.3070796460176991,0.9974522292993631,0.3826834323650898,0.9950003821363972,1.0,6.123233995736766e-17,0.4878980891719745,0.49171974522292994,0.9796178343949045,0.025348542458808618,0.9993242413156974,
moderate,200,0,comb_prod,8.0,0.0031777035588293387,0.9950382165605095,0.9923566878980892,0.07727598866146784,0.9950129294421869,0.9974522292993631,0.06935336726562903,0.9950002547640885,1.0,0.06935336726562889,0.4662420382165605,0.4751592356687898,0.4878980891719745,0.02295918367346939,0.9904786498934348,
moderate,200,0,comb_prod,12.0,0.0031777035588293387,0.9950446806748916,0.9910828025477707,0.01285299449015574,0.995013056493217,0.9974522292993631,0.007746553914293756,0.9950003821363972,1.0,0.007746553914293712,0.9426751592356688,0.9592356687898089,0.932484076433121,0.0,0.9796789446650497,
moderate,200,0,comb_prod,16.0,0.0031777035588293387,0.9950003821363972,1.0,0.005322857209789366,0.9950003821363972,1.0,0.005322857209789366,0.9950003821363972,1.0,0.005322857209789366,0.932484076433121,0.9452229299363057,0.932484076433121,0.0,0.9758098279191044,
moderate,200,0,comb_prod,20.0,0.0031777035588293387,0.9950003821363972,1.0,0.011675456944085753,0.9950003821363972,1.0,0.011675456944085753,0.9950003821363972,1.0,0.011675456944085753,0.932484076433121,0.9401273885350319,0.932484076433121,0.0,0.9727108831976804,
moderate,200,0,comb_prod,24.0,0.0031777035588293387,0.30844444444444447,0.9910828025477707,0.0031062698731481766,0.3070796460176991,0.9974522292993631,0.0031062698731474103,0.9950003821363972,1.0,0.0006367804587735781,0.932484076433121,0.9401273885350319,0.932484076433121,0.0,0.9676434153852576,
moderate,200,0,comb_prod,28.0,0.0031777035588293387,0.9950003821363972,1.0,0.004194626697136292,0.9950003821363972,1.0,0.004194626697136292,0.9950003821363972,1.0,0.004194626697136292,0.932484076433121,0.9401273885350319,0.932484076433121,0.0,0.9664052262614861,
moderate,200,0,comb_prod,32.0,0.0031777035588293387,0.9950383429721535,0.9923566878980892,0.00677029415330928,0.995013056493217,0.9974522292993631,0.004985316145499387,0.9950003821363972,1.0,0.004985316145499382,0.932484076433121,0.9452229299363057,0.932484076433121,0.0,0.9661179614661163,
moderate,200,0,comb_prod,36.0,0.0031777035588293387,0.3070796460176991,0.9974522292993631,0.002407734926363253,0.3070796460176991,0.9974522292993631,0.002407734926363253,0.9950003821363972,1.0,0.0022926848330715663,0.932484076433121,0.9401273885350319,0.932484076433121,0.0,0.966211705383446,
moderate,200,0,comb_prod,40.0,0.0031777035588293387,0.9950003821363972,1.0,0.002353510215637514,0.9950003821363972,1.0,0.002353510215637514,0.9950003821363972,1.0,0.002353510215637514,0.932484076433121,0.9452229299363057,0.932484076433121,0.0,0.9658503920238608,
moderate,200,0,comb_prod,44.0,0.0031777035588293387,0.30597680642283676,0.9910828025477707,0.004521850039254747,0.3046181172291297,0.9974522292993631,0.004521850039254689,0.9950003821363972,1.0,0.002987961442173427,0.932484076433121,0.9452229299363057,0.932484076433121,0.0,0.9659017810733871,
moderate,200,0,comb_prod,48.0,0.0031777035588293387,0.30844444444444447,0.9910828025477707,0.0034717817842457163,0.3070796460176991,0.9974522292993631,0.003471781784245655,0.9950003821363972,1.0,0.0007264710913059691,0.932484076433121,0.9452229299363057,0.932484076433121,0.0,0.96581290400066,
moderate,200,0,comb_prod,52.0,0.0031777035588293387,0.30597680642283676,0.9910828025477707,0.004003207586849244,0.3046181172291297,0.9974522292993631,0.004003207586849152,0.9950003821363972,1.0,0.0007312259462219292,0.932484076433121,0.9452229299363057,0.932484076433121,0.0,0.9659290748048868,
moderate,200,0,comb_prod,64.0,0.0031777035588293387,0.3070796460176991,0.9974522292993631,0.003725291106764727,0.3070796460176991,0.9974522292993631,0.003725291106764727,0.9950003821363972,1.0,7.969151330756291e-05,0.932484076433121,0.9452229299363057,0.932484076433121,0.0,0.9658913378570994,
moderate,200,0,comb_prod,68.0,0.0031777035588293387,0.3070796460176991,0.9974522292993631,0.0037086877458464918,0.3070796460176991,0.9974522292993631,0.0037086877458464918,0.9950003821363972,1.0,2.4850608659303386e-05,0.932484076433121,0.9452229299363057,0.932484076433121,0.0,0.9658820642544675,
moderate,200,0,band_inverse,8.0,0.0031777035588293387,0.3075555555555556,0.9923566878980892,0.0670504325867161,0.3067375886524823,0.9961783439490446,0.0670504325867158,0.9950003821363972,1.0,0.004694310039538588,0.0,0.0,0.9630573248407643,0.307057745187901,0.9872921378883066,
moderate,200,0,band_inverse,12.0,0.0031777035588293387,0.30844444444444447,0.9910828025477707,0.07665646755237367,0.3070796460176991,0.9974522292993631,0.07665646755237245,0.9950003821363972,1.0,0.0031452787533778476,0.0,0.0,0.9719745222929936,0.30383211678832117,0.9844153958133345,
moderate,200,0,band_inverse,16.0,0.0031777035588293387,0.30844444444444447,0.9910828025477707,0.06382435298046389,0.3070796460176991,0.9974522292993631,0.06382435298046243,0.9950003821363972,1.0,0.003148726637541538,0.0,0.0,0.9694267515923567,0.30247479376718606,0.9849228189048359,
moderate,200,0,band_inverse,20.0,0.0031777035588293387,0.30817051509769094,0.9923566878980892,0.0607414177727578,0.3073516386182462,0.9961783439490446,0.06074141777275713,0.9950003821363972,1.0,0.0020855489383038855,0.0,0.0,0.9605095541401274,0.30185185185185187,0.9821771624556125,
moderate,200,0,band_inverse,24.0,0.0031777035588293387,0.30817051509769094,0.9923566878980892,0.04533663286572575,0.3073516386182462,0.9961783439490446,0.045336632865725375,0.9950003821363972,1.0,0.0020060493002317104,0.0,0.0,0.9503184713375796,0.3041044776119403,0.9803401013117146,
moderate,200,0,band_inverse,28.0,0.0031777035588293387,0.30817051509769094,0.9923566878980892,0.004040993113383163,0.3073516386182462,0.9961783439490446,0.004040993113382845,0.9950003821363972,1.0,0.0015548207552239374,0.4662420382165605,0.4662420382165605,0.9452229299363057,0.3052434456928839,0.9770121961460391,
moderate,200,0,band_inverse,32.0,0.0031777035588293387,0.30817051509769094,0.9923566878980892,0.015730872025262112,0.3073516386182462,0.9961783439490446,0.015730872025261442,0.9950003821363972,1.0,0.0010993581735384422,0.4662420382165605,0.4662420382165605,0.9452229299363057,0.3052434456928839,0.9756947276878148,
moderate,200,0,band_inverse,36.0,0.0031777035588293387,0.30817051509769094,0.9923566878980892,0.018904405668067167,0.3073516386182462,0.9961783439490446,0.01890440566806635,0.9950003821363972,1.0,0.0010101434191821385,0.4662420382165605,0.4662420382165605,0.9452229299363057,0.3052434456928839,0.9758180595705886,
moderate,200,0,band_inverse,40.0,0.0031777035588293387,0.30604982206405695,0.9936305732484076,0.005797384622137402,0.3070796460176991,0.9974522292993631,0.005797384622137383,0.9950003821363972,1.0,0.0006119560216912706,0.4662420382165605,0.4662420382165605,0.9452229299363057,0.3052434456928839,0.9750300396075035,
moderate,200,0,band_inverse,44.0,0.0031777035588293387,0.30604982206405695,0.9936305732484076,0.0053165548060680416,0.3070796460176991,0.9974522292993631,0.005316554806068026,0.9950003821363972,1.0,0.0004803603962970221,0.4662420382165605,0.4662420382165605,0.9452229299363057,0.3052434456928839,0.9748151959376051,
moderate,200,0,band_inverse,48.0,0.0031777035588293387,0.30604982206405695,0.9936305732484076,0.003193530598819285,0.3070796460176991,0.9974522292993631,0.0031935305988192754,0.9950003821363972,1.0,0.00033146360230403016,0.4662420382165605,0.4662420382165605,0.9452229299363057,0.3052434456928839,0.974550335549242,
moderate,200,0,band_inverse,52.0,0.0031777035588293387,0.30604982206405695,0.9936305732484076,0.0003079536958793552,0.3070796460176991,0.9974522292993631,0.0002544248854291978,0.9950003821363972,1.0,0.00019002580857356566,0.4662420382165605,0.4662420382165605,0.9452229299363057,0.3052434456928839,0.9746468562894617,
moderate,200,0,band_inverse,64.0,0.0031777035588293387,0.30604982206405695,0.9936305732484076,0.00023231556120265442,0.3070796460176991,0.9974522292993631,0.00023231556120265382,0.9950003821363972,1.0,4.092776650223284e-05,0.4662420382165605,0.4662420382165605,0.9452229299363057,0.3052434456928839,0.9745381788842898,
moderate,200,0,band_inverse,68.0,0.0031777035588293387,0.30604982206405695,0.9936305732484076,0.00011395258786893749,0.3070796460176991,0.9974522292993631,0.00011395258786893721,0.9950003821363972,1.0,2.3861070407776852e-05,0.4662420382165605,0.4662420382165605,0.9452229299363057,0.3052434456928839,0.9745538690116358,
moderate,200,0,sharp_comb,80.0,0.0031777035588293387,0.9950382165605095,0.9923566878980892,0.0033404042137294586,0.9950192986255302,0.9961783439490446,0.0026906135420446627,0.9950003821363972,1.0,0.0026906135420446523,0.9388535031847134,0.9707006369426752,0.932484076433121,0.0,0.9565438144794535,
moderate,200,0,sharp_comb,84.0,0.0031777035588293387,0.9950384061755602,0.9923566878980892,0.0008403423818214018,0.995013056493217,0.9974522292993631,0.000143501249773761,0.9950003821363972,1.0,0.0001435012497737029,0.932484076433121,0.932484076433121,0.932484076433121,0.0,0.955777600016109,
moderate,200,0,sharp_comb,120.0,0.0031777035588293387,0.9950320686338826,0.9936305732484076,0.00018243917108870134,0.9950067192744457,0.9987261146496815,0.00012973036307217616,0.9950003821363972,1.0,3.682823215236513e-05,0.9375796178343949,0.9375796178343949,0.932484076433121,0.0,0.9551298848637155,
moderate,200,0,sharp_comb,124.0,0.0031777035588293387,0.9950320686338826,0.9936305732484076,0.0001682046819058601,0.9950003821363972,1.0,5.229186790006817e-05,0.9950003821363972,1.0,5.229186790006817e-05,0.9375796178343949,0.9375796178343949,0.932484076433121,0.0,0.9550768652179973,
moderate,200,0,normalized_half_comb,12.0,0.0031777035588293387,0.30817051509769094,0.9923566878980892,0.1554723497112231,0.3070796460176991,0.9974522292993631,0.14901658505135462,0.9950003821363972,1.0,0.08020362296315355,0.4713375796178344,0.4726114649681529,0.510828025477707,0.4581081081081081,0.898565750857728,
moderate,200,0,normalized_half_comb,16.0,0.0031777035588293387,0.30817051509769094,0.9923566878980892,0.17103308443375737,0.3070796460176991,0.9974522292993631,0.16839726295653618,0.9950003821363972,1.0,0.0396357325604747,0.4713375796178344,0.4726114649681529,0.510828025477707,0.4581081081081081,0.9009329471534254,
moderate,200,0,normalized_half_comb,20.0,0.0031777035588293387,0.9950445544239135,0.9910828025477707,0.04660862248685481,0.9950192986255302,0.9961783439490446,0.045777457497448916,0.9950003821363972,1.0,0.04388800610353932,0.4713375796178344,0.9528662420382166,0.4713375796178344,0.0,0.8281779625390037,
moderate,200,0,normalized_half_comb,24.0,0.0031777035588293387,0.30817051509769094,0.9923566878980892,0.035167285146086094,0.3070796460176991,0.9974522292993631,0.022881815910069256,0.9950003821363972,1.0,0.0104251242611018,0.4713375796178344,0.4726114649681529,0.4713375796178344,0.0,0.7710660049704744,
moderate,200,0,normalized_half_comb,28.0,0.0031777035588293387,0.3072128227960819,0.9910828025477707,0.046292666954312625,0.3067375886524823,0.9961783439490446,0.04253705859606626,0.9950003821363972,1.0,0.009966377476869015,0.4713375796178344,0.9554140127388535,0.4713375796178344,0.0,0.8370290558171195,
moderate,200,0,normalized_half_comb,32.0,0.0031777035588293387,0.9950319737076763,0.9936305732484076,0.0011506850119271015,0.9950129612055514,0.9974522292993631,0.0011506850119270963,0.9950003821363972,1.0,8.008257782338656e-05,0.9477707006369427,0.9643312101910828,0.4713375796178344,0.0,0.9307123230259962,
moderate,200,0,normalized_half_comb,36.0,0.0031777035588293387,0.30844444444444447,0.9910828025477707,0.007075137350000675,0.3070796460176991,0.9974522292993631,0.007075137350000664,0.9950003821363972,1.0,0.0002532070331426606,0.9477707006369427,0.956687898089172,0.4713375796178344,0.0,0.918103005200128,
moderate,200,0,normalized_half_comb,40.0,0.0031777035588293387,0.3072128227960819,0.9910828025477707,0.002815630351751834,0.30612244897959184,0.9961783439490446,0.002700075386425053,0.9950003821363972,1.0,0.0009467978606871597,0.9477707006369427,0.956687898089172,0.4713375796178344,0.0,0.9282212828612145,
moderate,200,0,normalized_half_comb,44.0,0.0031777035588293387,0.3072128227960819,0.9910828025477707,0.0006112098660589569,0.30612244897959184,0.9961783439490446,0.0005897265419028808,0.9950003821363972,1.0,0.00016115427388085912,0.9477707006369427,0.9643312101910828,0.4713375796178344,0.0,0.9313877638155742,
moderate,200,0,fitted_binned,,0.0031777035588293387,0.3070796460176991,0.9974522292993631,1.6296519629130643e-05,0.3070796460176991,0.9974522292993631,1.6296519629130643e-05,0.9950003821363972,1.0,4.664361933635737e-06,0.9592356687898089,0.9694267515923567,0.9579617834394905,0.0,0.9760258553682263,mu=0.003 nb=203
moderate,200,0,fitted_ridge,20.0,0.0031777035588293387,0.9950382165605095,0.9923566878980892,0.041786913720048724,0.9950066874721355,0.9987261146496815,0.021741486358248865,0.9950003502939284,1.0,0.010961331251810813,0.014012738853503185,0.014012738853503185,0.049681528662420385,0.8957219251336899,0.6405548850262173,mu=0.003
moderate,200,0,fitted_ridge,24.0,0.0031777035588293387,0.9950003821363972,1.0,0.0053166698554131244,0.9950003821363972,1.0,0.0053166698554131244,0.9950003821363972,1.0,0.0053166698554131244,0.01910828025477707,0.9707006369426752,0.49936305732484076,0.01507537688442211,0.9080710295961886,mu=0.003
moderate,200,0,fitted_ridge,28.0,0.0031777035588293387,0.3063943161634103,0.9949044585987261,0.05114222099754179,0.9950129929685112,0.9974522292993631,0.02730754607061286,0.9950003502939284,1.0,0.007586955208754048,0.01910828025477707,0.9656050955414013,0.49936305732484076,0.01507537688442211,0.9526089978417964,mu=0.003
moderate,200,0,fitted_ridge,32.0,0.0031777035588293387,0.30419268510258696,0.9936305732484076,0.029397473723751944,0.3070796460176991,0.9974522292993631,0.02433423816908481,0.9950003821363972,1.0,0.01901342905384073,0.01910828025477707,0.9694267515923567,0.49936305732484076,0.01507537688442211,0.8900067442149253,mu=0.003
moderate,200,0,fitted_ridge,40.0,0.0031777035588293387,0.9950381217475494,0.9923566878980892,0.008833142390384045,0.9950192986255302,0.9961783439490446,0.0007276851564341712,0.9950003821363972,1.0,0.0007276851564341417,0.014012738853503185,0.9656050955414013,0.49936305732484076,0.01507537688442211,0.9368762184775459,mu=0.003
moderate,200,0,fitted_ridge,44.0,0.0031777035588293387,0.3050847457627119,0.9923566878980892,0.03784036469556478,0.30612244897959184,0.9961783439490446,0.03784036469556463,0.9950003821363972,1.0,0.00040620955662716123,0.01019108280254777,0.9656050955414013,0.49936305732484076,0.01507537688442211,0.8906263834949755,mu=0.003
moderate,200,1,classical_invA,,0.0031777035588293387,0.9950010293890575,1.0,0.25,0.9950010293890575,1.0,0.25,0.9950010293890575,1.0,0.25,0.001287001287001287,0.4877734877734878,0.9742599742599742,0.01303780964797914,1.0000000000000002,
moderate,200,1,1bqf_cos,1.0,0.0031777035588293387,0.9950010293890575,1.0,6.123233995736766e-17,0.9950010293890575,1.0,6.123233995736766e-17,0.9950010293890575,1.0,6.123233995736766e-17,0.003861003861003861,0.4826254826254826,0.9678249678249679,0.011826544021024968,0.9993685051812647,
moderate,200,1,comb_prod,8.0,0.0031777035588293387,0.9950456826663235,0.990990990990991,0.06349021661280085,0.9950202022801554,0.9961389961389961,0.027942861290901313,0.9950009972270654,1.0,0.009709358542615003,0.9510939510939511,0.963963963963964,0.9510939510939511,0.0,0.9885905753225499,
moderate,200,1,comb_prod,12.0,0.0031777035588293387,0.9950010293890575,1.0,0.02330739311919497,0.9950010293890575,1.0,0.02330739311919497,0.9950010293890575,1.0,0.02330739311919497,0.47619047619047616,0.9716859716859717,0.9459459459459459,0.006756756756756757,0.992285133019977,
moderate,200,1,comb_prod,16.0,0.0031777035588293387,0.9950010293890575,1.0,0.002053538015257018,0.9950010293890575,1.0,0.002053538015257018,0.9950010293890575,1.0,0.002053538015257018,0.9575289575289575,0.9678249678249679,0.9266409266409267,0.0,0.9840678565107037,
moderate,200,1,comb_prod,20.0,0.0031777035588293387,0.9950010293890575,1.0,0.00018664254332378944,0.9950010293890575,1.0,0.00018664254332378944,0.9950010293890575,1.0,0.00018664254332378944,0.9575289575289575,0.9691119691119691,0.9266409266409267,0.0,0.9796749137215798,
moderate,200,1,comb_prod,24.0,0.0031777035588293387,0.9950074309500678,0.9987129987129987,0.004667305396940865,0.9950074309500678,0.9987129987129987,0.004667305396940865,0.9950010293890575,1.0,0.00449867171557243,0.9575289575289575,0.9703989703989704,0.9266409266409267,0.0,0.9792240543024322,
moderate,200,1,comb_prod,28.0,0.0031777035588293387,0.9950074309500678,0.9987129987129987,0.002614662017113182,0.9950074309500678,0.9987129987129987,0.002614662017113182,0.9950010293890575,1.0,0.0015197640910898974,0.9510939510939511,0.9691119691119691,0.9266409266409267,0.0,0.9746153048017487,
moderate,200,1,comb_prod,32.0,0.0031777035588293387,0.9950074309500678,0.9987129987129987,0.0038235862682113593,0.9950074309500678,0.9987129987129987,0.0038235862682113593,0.9950010293890575,1.0,0.0021825717887401517,0.9510939510939511,0.9703989703989704,0.9266409266409267,0.0,0.972886784545405,
moderate,200,1,comb_prod,36.0,0.0031777035588293387,0.9950074309500678,0.9987129987129987,0.009880182943328535,0.9950074309500678,0.9987129987129987,0.009880182943328535,0.9950010293890575,1.0,0.007600603395305761,0.9510939510939511,0.9665379665379665,0.9266409266409267,0.0,0.9727998022763382,
moderate,200,1,comb_prod,40.0,0.0031777035588293387,0.9950074309500678,0.9987129987129987,0.00286159493822067,0.9950074309500678,0.9987129987129987,0.00286159493822067,0.9950010293890575,1.0,0.0005773213593416537,0.9446589446589446,0.9665379665379665,0.9266409266409267,0.0,0.9726580113519606,
moderate,200,1,comb_prod,44.0,0.0031777035588293387,0.9950010293890575,1.0,0.0011449037309300186,0.9950010293890575,1.0,0.0011449037309300186,0.9950010293890575,1.0,0.0011449037309300186,0.9510939510939511,0.9665379665379665,0.9266409266409267,0.0,0.9724456015506449,
moderate,200,1,comb_prod,48.0,0.0031777035588293387,0.9950074309500678,0.9987129987129987,0.0035778525278799475,0.9950074309500678,0.9987129987129987,0.0035778525278799475,0.9950010293890575,1.0,0.0007487474233042133,0.9510939510939511,0.9665379665379665,0.9266409266409267,0.0,0.9725293333453429,
moderate,200,1,comb_prod,52.0,0.0031777035588293387,0.9950074309500678,0.9987129987129987,0.0012252889424430036,0.9950074309500678,0.9987129987129987,0.0012252889424430036,0.9950010293890575,1.0,0.0007392212896521097,0.9510939510939511,0.9665379665379665,0.9266409266409267,0.0,0.9724805376469702,
moderate,200,1,comb_prod,64.0,0.0031777035588293387,0.9950010293890575,1.0,0.0002827995059107441,0.9950010293890575,1.0,0.0002827995059107441,0.9950010293890575,1.0,0.0002827995059107441,0.9510939510939511,0.9665379665379665,0.9266409266409267,0.0,0.9725669467051573,
moderate,200,1,comb_prod,68.0,0.0031777035588293387,0.9950010293890575,1.0,8.198784498530953e-05,0.9950010293890575,1.0,8.198784498530953e-05,0.9950010293890575,1.0,8.198784498530953e-05,0.9510939510939511,0.9665379665379665,0.9266409266409267,0.0,0.9725663531422585,
moderate,200,1,band_inverse,8.0,0.0031777035588293387,0.9950010293890575,1.0,0.005019665287347569,0.9950010293890575,1.0,0.005019665287347569,0.9950010293890575,1.0,0.005019665287347569,0.003861003861003861,0.003861003861003861,0.9510939510939511,0.31637372802960223,0.9855426373693766,
moderate,200,1,band_inverse,12.0,0.0031777035588293387,0.9950009972270654,1.0,0.003484034651139986,0.9950009972270654,1.0,0.003484034651139986,0.9950009972270654,1.0,0.003484034651139986,0.0,0.0,0.9691119691119691,0.31545454545454543,0.9818338856264512,
