setout,regime,T,rep,family,degree,gamma,occ_alpha,eps_scale,kernel,fork_beta,eps,lam_min,lam_max,far_e990,eff_e990,far_e995,eff_e995,far_e999,eff_e999,eff_f001,eff_f010,cos_C,notes
base,moderate,200,1,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.7738053819471324,6.22619461805285,0.9950010293890575,1.0,0.9950010293890575,1.0,0.9950010293890575,1.0,0.9446589446589446,0.9562419562419563,0.19089839291074312,
base,moderate,200,1,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.7738053819471324,6.22619461805285,0.9950010293890575,1.0,0.9950010293890575,1.0,0.9950010293890575,1.0,0.9446589446589446,0.954954954954955,0.12392409275073993,
base,moderate,200,2,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.000000000000002,5.999999999999999,0.018703241895261846,0.9924337957124842,0.3019366197183099,1.0,0.3019366197183099,1.0,0.49558638083228246,0.49558638083228246,1.0,fixed-tau 0.350: eff 0.9924 far 0.0284
base,moderate,200,2,fitted_moment,32.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.000000000000002,5.999999999999999,0.028395061728395062,0.9924337957124842,0.3019366197183099,1.0,0.3019366197183099,1.0,0.9747793190416141,0.9823455233291298,0.11525773152252716,mu=0.003
base,moderate,200,2,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.000000000000002,5.999999999999999,0.028395061728395062,0.9924337957124842,0.3019366197183099,1.0,0.3019366197183099,1.0,0.9747793190416141,0.9823455233291298,0.11525773069388898,mu=0.003
base,moderate,200,2,fitted_moment,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.000000000000002,5.999999999999999,0.028395061728395062,0.9924337957124842,0.3019366197183099,1.0,0.3019366197183099,1.0,0.9747793190416141,0.9823455233291298,0.11525773046263718,mu=0.003
base,moderate,200,2,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.000000000000002,5.999999999999999,0.028395061728395062,0.9924337957124842,0.3019366197183099,1.0,0.3019366197183099,1.0,0.9747793190416141,0.9823455233291298,0.11525772918227173,mu=0.003
base,moderate,200,2,fitted_moment,160.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.000000000000002,5.999999999999999,0.018703241895261846,0.9924337957124842,0.3019366197183099,1.0,0.3019366197183099,1.0,0.9747793190416141,0.9823455233291298,0.11525772844438802,mu=0.003
base,moderate,200,2,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.000000000000002,5.999999999999999,0.9950276731784983,0.9924337957124842,0.9950000630509073,1.0,0.9950000630509073,1.0,0.9495586380832283,0.9583858764186634,0.29647911112875003,
base,moderate,200,2,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.000000000000002,5.999999999999999,0.2998220640569395,0.9924337957124842,0.3008849557522124,0.9962168978562421,0.3019366197183099,1.0,0.9495586380832283,0.9583858764186634,0.21780320938466605,
base,moderate,200,2,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.000000000000002,5.999999999999999,0.2952720785013381,0.9962168978562421,0.2952720785013381,0.9962168978562421,0.3019366197183099,1.0,0.9672131147540983,0.9810844892812106,0.19072573064243808,
base,moderate,200,2,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.000000000000002,5.999999999999999,0.2952720785013381,0.9962168978562421,0.2952720785013381,0.9962168978562421,0.3019366197183099,1.0,0.9672131147540983,0.9810844892812106,0.12421368481845338,
base,moderate,200,3,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977427,5.847759065022573,0.3304647160068847,0.9923469387755102,0.9950005101520253,1.0,0.9950005101520253,1.0,0.4872448979591837,0.9770408163265306,1.0,fixed-tau 0.350: eff 0.9821 far 0.0128
base,moderate,200,3,fitted_moment,32.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977427,5.847759065022573,0.3304647160068847,0.9923469387755102,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9719387755102041,0.9821428571428571,0.11590383393339411,mu=0.646
base,moderate,200,3,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977427,5.847759065022573,0.3304647160068847,0.9923469387755102,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9719387755102041,0.9821428571428571,0.1143650118344861,mu=0.003
base,moderate,200,3,fitted_moment,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977427,5.847759065022573,0.3304647160068847,0.9923469387755102,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9693877551020408,0.9770408163265306,0.11436501154988557,mu=0.003
base,moderate,200,3,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977427,5.847759065022573,0.3304647160068847,0.9923469387755102,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9719387755102041,0.9821428571428571,0.11436501048096724,mu=0.003
base,moderate,200,3,fitted_moment,160.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977427,5.847759065022573,0.3304647160068847,0.9923469387755102,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9693877551020408,0.9821428571428571,0.11696049576034509,mu=1.39
base,moderate,200,3,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977427,5.847759065022573,0.3304647160068847,0.9923469387755102,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9566326530612245,0.9719387755102041,0.23753397982014868,
base,moderate,200,3,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977427,5.847759065022573,0.3304647160068847,0.9923469387755102,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9566326530612245,0.9719387755102041,0.14892082727346598,
base,moderate,200,3,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977427,5.847759065022573,0.3304647160068847,0.9923469387755102,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9693877551020408,0.9744897959183674,0.19040547912671965,
base,moderate,200,3,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977427,5.847759065022573,0.3304647160068847,0.9923469387755102,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9693877551020408,0.9744897959183674,0.12391894515963792,
base,moderate,200,4,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.20139112154141,6.79860887845859,0.3378607809847199,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.00510204081632653,0.00510204081632653,0.9999999999999998,fixed-tau 0.350: eff 0.9872 far 0.0397
base,moderate,200,4,fitted_moment,32.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.20139112154141,6.79860887845859,0.3378607809847199,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9566326530612245,0.9655612244897959,0.1156638710836622,mu=0.003
base,moderate,200,4,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.20139112154141,6.79860887845859,0.336734693877551,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9566326530612245,0.9655612244897959,0.11566386915824832,mu=0.003
base,moderate,200,4,fitted_moment,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.20139112154141,6.79860887845859,0.336734693877551,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9566326530612245,0.9655612244897959,0.11566386116455712,mu=0.003
base,moderate,200,4,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.20139112154141,6.79860887845859,0.336734693877551,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9566326530612245,0.9655612244897959,0.11566386316871605,mu=0.003
base,moderate,200,4,fitted_moment,160.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.20139112154141,6.79860887845859,0.336734693877551,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.9566326530612245,0.9655612244897959,0.11566385916968812,mu=0.003
base,moderate,200,4,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.20139112154141,6.79860887845859,0.9950132003520094,0.9974489795918368,0.9950132003520094,0.9974489795918368,0.9950005101520253,1.0,0.9183673469387755,0.9247448979591837,0.772977151632138,
base,moderate,200,4,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.20139112154141,6.79860887845859,0.9950258274344749,0.9948979591836735,0.9950194820516418,0.9961734693877551,0.9950005101520253,1.0,0.9183673469387755,0.9349489795918368,0.4474537390769173,
base,moderate,200,4,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.20139112154141,6.79860887845859,0.3378607809847199,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.0,0.9566326530612245,0.1924800222576753,
base,moderate,200,4,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.20139112154141,6.79860887845859,0.3378607809847199,0.9948979591836735,0.9950005101520253,1.0,0.9950005101520253,1.0,0.0,0.9566326530612245,0.12549723608609176,
base,moderate,200,5,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977426,5.847759065022575,0.018703241895261846,0.9949431099873578,0.2917414721723519,0.9974715549936789,0.9950000632103261,1.0,0.4892541087231353,0.4943109987357775,1.0,fixed-tau 0.350: eff 0.9949 far 0.0187
base,moderate,200,5,fitted_moment,32.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977426,5.847759065022575,0.018703241895261846,0.9949431099873578,0.2917414721723519,0.9974715549936789,0.9950000632103261,1.0,0.9633375474083439,0.9810366624525917,0.114662312582692,mu=0.003
base,moderate,200,5,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977426,5.847759065022575,0.018703241895261846,0.9949431099873578,0.2917414721723519,0.9974715549936789,0.9950000632103261,1.0,0.9633375474083439,0.9810366624525917,0.11466231138600733,mu=0.003
base,moderate,200,5,fitted_moment,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977426,5.847759065022575,0.018703241895261846,0.9949431099873578,0.2917414721723519,0.9974715549936789,0.994998387596507,1.0,0.9633375474083439,0.9810366624525917,0.11466231099948308,mu=0.003
base,moderate,200,5,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977426,5.847759065022575,0.018703241895261846,0.9949431099873578,0.2917414721723519,0.9974715549936789,0.9950000632103261,1.0,0.9633375474083439,0.9810366624525917,0.11466230963499986,mu=0.003
base,moderate,200,5,fitted_moment,160.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977426,5.847759065022575,0.018703241895261846,0.9949431099873578,0.2917414721723519,0.9974715549936789,0.9950000632103261,1.0,0.9633375474083439,0.9810366624525917,0.11466230871513684,mu=0.003
base,moderate,200,5,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977426,5.847759065022575,0.018703241895261846,0.9949431099873578,0.2917414721723519,0.9974715549936789,0.9950000632103261,1.0,0.9216182048040455,0.9671302149178256,0.2387983951897901,
base,moderate,200,5,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977426,5.847759065022575,0.018703241895261846,0.9949431099873578,0.2917414721723519,0.9974715549936789,0.9950000632103261,1.0,0.9216182048040455,0.9671302149178256,0.14878971378111788,
base,moderate,200,5,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977426,5.847759065022575,0.2917414721723519,0.9974715549936789,0.2917414721723519,0.9974715549936789,0.9950000632103261,1.0,0.9620733249051833,0.9620733249051833,0.19138155032217774,
base,moderate,200,5,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.152240934977426,5.847759065022575,0.2921550946798918,0.9924146649810367,0.2917414721723519,0.9974715549936789,0.9950000632103261,1.0,0.9620733249051833,0.9620733249051833,0.1245210569907694,
base,moderate,200,6,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000013,5.9999999999999964,0.347024308466052,0.9961636828644501,0.347024308466052,0.9961636828644501,0.9950008310638896,1.0,0.4846547314578005,0.4846547314578005,0.9999999999999998,fixed-tau 0.350: eff 0.9859 far 0.0228
base,moderate,200,6,fitted_moment,32.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000013,5.9999999999999964,0.347024308466052,0.9961636828644501,0.347024308466052,0.9961636828644501,0.9950008310638896,1.0,0.9603580562659847,0.9705882352941176,0.11733899611036494,mu=1.39
base,moderate,200,6,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000013,5.9999999999999964,0.347024308466052,0.9961636828644501,0.347024308466052,0.9961636828644501,0.9949991686597516,1.0,0.9603580562659847,0.9808184143222506,0.1146927673360727,mu=0.139
base,moderate,200,6,fitted_moment,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000013,5.9999999999999964,0.347024308466052,0.9961636828644501,0.347024308466052,0.9961636828644501,0.9949991686597516,1.0,0.9603580562659847,0.9808184143222506,0.11469276731290477,mu=0.139
base,moderate,200,6,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000013,5.9999999999999964,0.347024308466052,0.9961636828644501,0.347024308466052,0.9961636828644501,0.9950008310638896,1.0,0.9603580562659847,0.9705882352941176,0.11733899584751584,mu=1.39
base,moderate,200,6,fitted_moment,160.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000013,5.9999999999999964,0.347024308466052,0.9961636828644501,0.347024308466052,0.9961636828644501,0.9949991686597516,1.0,0.9603580562659847,0.9808184143222506,0.11469276511527639,mu=0.139
base,moderate,200,6,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000013,5.9999999999999964,0.9950008310638896,1.0,0.9950008310638896,1.0,0.9950008310638896,1.0,0.9462915601023018,0.9552429667519181,0.2964883880027319,
base,moderate,200,6,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000013,5.9999999999999964,0.34709351305812974,0.9910485933503836,0.347024308466052,0.9961636828644501,0.9950008310638896,1.0,0.9462915601023018,0.9552429667519181,0.21783679935551514,
base,moderate,200,6,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000013,5.9999999999999964,0.34650967199327165,0.9936061381074168,0.347024308466052,0.9961636828644501,0.9950008310638896,1.0,0.9539641943734015,0.9641943734015346,0.1899861256343484,
base,moderate,200,6,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000013,5.9999999999999964,0.34650967199327165,0.9936061381074168,0.347024308466052,0.9961636828644501,0.9950008310638896,1.0,0.9539641943734015,0.9641943734015346,0.12297578858018363,
base,moderate,200,7,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.0381224980300257,6.961877501969975,0.02111801242236025,0.9924433249370277,0.34273858921161826,0.9974811083123426,0.9950000314859478,1.0,0.0,0.0,1.0000000000000002,fixed-tau 0.350: eff 0.9950 far 0.0235
base,moderate,200,7,fitted_moment,32.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.0381224980300257,6.961877501969975,0.022277227722772276,0.9949622166246851,0.34219269102990035,0.9974811083123426,0.9950000314859478,1.0,0.4987405541561713,0.9836272040302267,0.11981431664520806,mu=0.646
base,moderate,200,7,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.0381224980300257,6.961877501969975,0.022277227722772276,0.9949622166246851,0.34273858921161826,0.9974811083123426,0.994999086734983,1.0,0.4987405541561713,0.9861460957178841,0.11981288473500615,mu=0.646
base,moderate,200,7,fitted_moment,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.0381224980300257,6.961877501969975,0.022277227722772276,0.9949622166246851,0.34273858921161826,0.9974811083123426,0.9950000314859478,1.0,0.4987405541561713,0.9861460957178841,0.1198129994129712,mu=0.646
base,moderate,200,7,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.0381224980300257,6.961877501969975,0.022277227722772276,0.9949622166246851,0.34273858921161826,0.9974811083123426,0.994999086734983,1.0,0.4987405541561713,0.9836272040302267,0.11981298543044834,mu=0.646
base,moderate,200,7,fitted_moment,160.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.0381224980300257,6.961877501969975,0.022277227722772276,0.9949622166246851,0.34273858921161826,0.9974811083123426,0.994999086734983,1.0,0.4987405541561713,0.9836272040302267,0.11981298483449161,mu=0.646
base,moderate,200,7,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.0381224980300257,6.961877501969975,0.9950314401878836,0.9911838790931989,0.9950125316439754,0.9974811083123426,0.995,1.0,0.4760705289672544,0.9735516372795969,0.7985666789633297,
base,moderate,200,7,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.0381224980300257,6.961877501969975,0.9950314088197229,0.9911838790931989,0.9950064077069247,0.9962216624685138,0.9950000314859478,1.0,0.4760705289672544,0.9672544080604534,0.6712003699339382,
base,moderate,200,7,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.0381224980300257,6.961877501969975,0.019925280199252802,0.9911838790931989,0.34273858921161826,0.9974811083123426,0.9950000314859478,1.0,0.0,0.9659949622166247,0.19330852982443175,
base,moderate,200,7,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.0381224980300257,6.961877501969975,0.019925280199252802,0.9911838790931989,0.342477140482128,0.9962216624685138,0.9950000314859478,1.0,0.0,0.9659949622166247,0.12769403009740427,
base,moderate,200,8,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000018,5.999999999999999,0.28401826484018267,1.0,0.28401826484018267,1.0,0.28401826484018267,1.0,0.4885204081632653,0.4923469387755102,1.0000000000000002,fixed-tau 0.350: eff 0.9847 far 0.0191
base,moderate,200,8,fitted_moment,32.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000018,5.999999999999999,0.28401826484018267,1.0,0.28401826484018267,1.0,0.28401826484018267,1.0,0.9655612244897959,0.9757653061224489,0.11569199256170587,mu=0.3
base,moderate,200,8,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000018,5.999999999999999,0.28401826484018267,1.0,0.28401826484018267,1.0,0.28401826484018267,1.0,0.9655612244897959,0.9757653061224489,0.11569199202451744,mu=0.3
base,moderate,200,8,fitted_moment,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000018,5.999999999999999,0.28401826484018267,1.0,0.28401826484018267,1.0,0.28401826484018267,1.0,0.9655612244897959,0.9757653061224489,0.11569199201909165,mu=0.3
base,moderate,200,8,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000018,5.999999999999999,0.28401826484018267,1.0,0.28401826484018267,1.0,0.28401826484018267,1.0,0.9655612244897959,0.9757653061224489,0.1156919911926235,mu=0.3
base,moderate,200,8,fitted_moment,160.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000018,5.999999999999999,0.28401826484018267,1.0,0.28401826484018267,1.0,0.28401826484018267,1.0,0.9655612244897959,0.9757653061224489,0.115691990639886,mu=0.3
base,moderate,200,8,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000018,5.999999999999999,0.9950001275477667,1.0,0.9950001275477667,1.0,0.9950001275477667,1.0,0.9489795918367347,0.9642857142857143,0.2962379637436946,
base,moderate,200,8,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000018,5.999999999999999,0.28294930875576035,0.9923469387755102,0.2832263978001833,0.9974489795918368,0.28401826484018267,1.0,0.9489795918367347,0.9642857142857143,0.21750369433271177,
base,moderate,200,8,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000018,5.999999999999999,0.28122109158186864,0.9910714285714286,0.2832263978001833,0.9974489795918368,0.28401826484018267,1.0,0.9566326530612245,0.9719387755102041,0.18999861031292334,
base,moderate,200,8,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,2.0000000000000018,5.999999999999999,0.2826887661141805,0.9936224489795918,0.2832263978001833,0.9974489795918368,0.28401826484018267,1.0,0.9566326530612245,0.9719387755102041,0.12319959072797179,
base,moderate,200,9,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.9999999999999993,6.0,0.3202785030461271,0.9949044585987261,0.9950004458201179,1.0,0.9950004458201179,1.0,0.4878980891719745,0.49171974522292994,1.0000000000000002,fixed-tau 0.350: eff 0.9847 far 0.0203
base,moderate,200,9,fitted_moment,32.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.9999999999999993,6.0,0.3202785030461271,0.9949044585987261,0.9949998089098947,1.0,0.9949998089098947,1.0,0.9656050955414013,0.9732484076433121,0.1142547726726622,mu=0.003
base,moderate,200,9,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.9999999999999993,6.0,0.3202785030461271,0.9949044585987261,0.9950004458201179,1.0,0.9950004458201179,1.0,0.9656050955414013,0.9732484076433121,0.11425477144574891,mu=0.003
base,moderate,200,9,fitted_moment,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.9999999999999993,6.0,0.3202785030461271,0.9949044585987261,0.9949998089098947,1.0,0.9949998089098947,1.0,0.9656050955414013,0.9732484076433121,0.11425477136821252,mu=0.003
base,moderate,200,9,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.9999999999999993,6.0,0.3202785030461271,0.9949044585987261,0.9949998089098947,1.0,0.9949998089098947,1.0,0.9656050955414013,0.9732484076433121,0.11425476919891331,mu=0.003
base,moderate,200,9,fitted_moment,160.0,3.0,0.0,3.0,step,0.0,0.0031777035588293387,1.9999999999999993,6.0,0.3202785030461271,0.9949044585987261,0.9950004458201179,1.0,0.9950004458201179,1.0,0.9656050955414013,0.9732484076433121,0.11425476771689294,mu=0.003
