setout,regime,T,rep,family,degree,gamma,occ_alpha,fork_beta,kernel,eps,n_seg,n_true,lam_min,lam_max,far_e970,eff_e970,far_e980,eff_e980,far_e990,eff_e990,far_e995,eff_e995,eff_f001,eff_f010,eff_f100,cos_C,notes
fork_b0.5,heavy,200,5,fitted_moment,40.0,3.0,0.0,0.5,step,0.006312668537322595,156814,784,2.000000000000003,7.508640799378373,0.06165228113440197,0.9706632653061225,0.1365149833518313,0.9923469387755102,0.1365149833518313,0.9923469387755102,0.9950003507407006,1.0,0.0,0.9107142857142857,0.9795918367346939,0.1183059306568697,mu=0.3
fork_b0.5,heavy,200,5,fitted_moment,80.0,3.0,0.0,0.5,step,0.006312668537322595,156814,784,2.000000000000003,7.508640799378373,0.053482587064676616,0.9706632653061225,0.133630289532294,0.9923469387755102,0.133630289532294,0.9923469387755102,0.9950004463887153,1.0,0.8954081632653061,0.9387755102040817,0.9795918367346939,0.11745545626147702,mu=0.3
fork_b0.5,heavy,200,5,fitted_moment,84.0,3.0,0.0,0.5,step,0.006312668537322595,156814,784,2.000000000000003,7.508640799378373,0.05816831683168317,0.9706632653061225,0.09744779582366589,0.9923469387755102,0.09744779582366589,0.9923469387755102,0.9950003507407006,1.0,0.8954081632653061,0.9426020408163265,0.9923469387755102,0.11745611561763303,mu=0.3
fork_b0.5,heavy,200,5,fitted_moment,160.0,3.0,0.0,0.5,step,0.006312668537322595,156814,784,2.000000000000003,7.508640799378373,0.03670886075949367,0.9706632653061225,0.10983981693363844,0.9923469387755102,0.10983981693363844,0.9923469387755102,0.9946059004843681,1.0,0.49107142857142855,0.9438775510204082,0.9795918367346939,0.12273116731817353,mu=3
fork_b0.5,heavy,200,5,comb_prod,40.0,3.0,0.0,0.5,step,0.006312668537322595,156814,784,2.000000000000003,7.508640799378373,0.9394831013916501,0.9706632653061225,0.9391710172441069,0.9808673469387755,0.9949989379984167,0.9910714285714286,0.9950058435462342,0.9974489795918368,0.0,0.8903061224489796,0.9119897959183674,0.5835908691764361,
fork_b0.5,heavy,200,5,comb_prod,44.0,3.0,0.0,0.5,step,0.006312668537322595,156814,784,2.000000000000003,7.508640799378373,0.9394734749065458,0.9706632653061225,0.9392479064623164,0.9808673469387755,0.99499182470099,0.9923469387755102,0.9950128350851203,0.9961734693877551,0.0,0.8903061224489796,0.9119897959183674,0.4681937606258973,
fork_b0.5,heavy,200,5,normalized_half_comb,40.0,3.0,0.0,0.5,step,0.006312668537322595,156814,784,2.000000000000003,7.508640799378373,0.6988188976377953,0.9757653061224489,0.7360354223433242,0.9885204081632653,0.9448178280863105,0.9948979591836735,0.9949994259545101,1.0,0.002551020408163265,0.002551020408163265,0.8864795918367347,0.20238650125581173,
fork_b0.5,heavy,200,5,normalized_half_comb,44.0,3.0,0.0,0.5,step,0.006312668537322595,156814,784,2.000000000000003,7.508640799378373,0.18763326226012794,0.9719387755102041,0.7207207207207207,0.9885204081632653,0.9447709410181973,0.9948979591836735,0.9950004463887153,1.0,0.002551020408163265,0.002551020408163265,0.8864795918367347,0.12650141286785663,
fork_b0.5,heavy,200,6,classical_invA,,3.0,0.0,0.5,step,0.006312668537322595,156816,785,1.595813443608389,8.131635197234203,0.07951807228915662,0.9732484076433121,0.08767772511848342,0.9808917197452229,0.6324988190836088,0.9910828025477707,0.9945633730634181,1.0,0.0012738853503184713,0.0012738853503184713,0.9821656050955414,0.9999999999999998,reference only (tau_abs 0.350)
fork_b0.5,heavy,200,6,fitted_moment,40.0,3.0,0.0,0.5,step,0.006312668537322595,156816,785,1.595813443608389,8.131635197234203,0.072992700729927,0.9707006369426752,0.12669683257918551,0.9834394904458599,0.9465863178798877,0.9936305732484076,0.994994133251709,1.0,0.0,0.9426751592356688,0.9745222929936306,0.11399286196501841,mu=0.03
fork_b0.5,heavy,200,6,fitted_moment,80.0,3.0,0.0,0.5,step,0.006312668537322595,156816,785,1.595813443608389,8.131635197234203,0.035443037974683546,0.9707006369426752,0.07004830917874397,0.9808917197452229,0.6586433260393874,0.9936305732484076,0.994994133251709,1.0,0.02038216560509554,0.9528662420382166,0.9859872611464968,0.12189887267240754,mu=1.39
fork_b0.5,heavy,200,6,fitted_moment,84.0,3.0,0.0,0.5,step,0.006312668537322595,156816,785,1.595813443608389,8.131635197234203,0.05686032138442522,0.9719745222929936,0.14491150442477876,0.9847133757961783,0.7771428571428571,0.9936305732484076,0.994994133251709,1.0,0.9235668789808917,0.954140127388535,0.9770700636942675,0.113333701847037,mu=0.00646
fork_b0.5,heavy,200,6,fitted_moment,160.0,3.0,0.0,0.5,step,0.006312668537322595,156816,785,1.595813443608389,8.131635197234203,0.015483870967741935,0.9719745222929936,0.10220673635307782,0.9847133757961783,0.6519410977242303,0.9936305732484076,0.9946218141956701,1.0,0.956687898089172,0.9656050955414013,0.9796178343949045,0.11675461481283635,mu=0.139
