comp,kind,lam,size
15111,isolated_false,0.0,1
15112,isolated_false,0.0,1
15113,isolated_false,0.0,1
15114,isolated_false,0.0,1
15115,isolated_false,0.0,1
15116,isolated_false,0.0,1
15117,isolated_false,0.0,1
15118,isolated_false,0.0,1
15119,isolated_false,0.0,1
15120,isolated_false,0.0,1
15121,isolated_false,0.0,1
15122,isolated_false,0.0,1
15123,isolated_false,0.0,1
15124,isolated_false,0.0,1
15125,isolated_false,0.0,1
15126,isolated_false,0.0,1
15127,isolated_false,0.0,1
15128,isolated_false,0.0,1
15129,isolated_false,0.0,1
15130,isolated_false,0.0,1
15131,isolated_false,0.0,1
15132,isolated_false,0.0,1
15133,isolated_false,0.0,1
15134,isolated_false,0.0,1
15135,isolated_false,0.0,1
15136,isolated_false,0.0,1
15137,isolated_false,0.0,1
15138,isolated_false,0.0,1
15139,isolated_false,0.0,1
15140,isolated_false,0.0,1
15141,isolated_false,0.0,1
15142,isolated_false,0.0,1
15143,isolated_false,0.0,1
15144,isolated_false,0.0,1
15145,isolated_false,0.0,1
15146,isolated_false,0.0,1
15147,isolated_false,0.0,1
15148,isolated_false,0.0,1
15149,isolated_false,0.0,1
15150,isolated_false,0.0,1
15151,isolated_false,0.0,1
15152,isolated_false,0.0,1
15153,isolated_false,0.0,1
15154,isolated_false,0.0,1
15155,isolated_false,0.0,1
15156,isolated_false,0.0,1
15157,isolated_false,0.0,1
15158,isolated_false,0.0,1
15159,isolated_false,0.0,1
15160,isolated_false,0.0,1
15161,isolated_false,0.0,1
15162,isolated_false,0.0,1
15163,isolated_false,0.0,1
15164,isolated_false,0.0,1
15165,isolated_false,0.0,1
15166,isolated_false,0.0,1
15167,isolated_false,0.0,1
15168,isolated_false,0.0,1
15169,isolated_false,0.0,1
15170,isolated_false,0.0,1
15171,isolated_false,0.0,1
15172,isolated_false,0.0,1
15173,isolated_false,0.0,1
15174,isolated_false,0.0,1
15175,isolated_false,0.0,1
15176,isolated_false,0.0,1
15177,isolated_false,0.0,1
15178,isolated_false,0.0,1
15179,isolated_false,0.0,1
15180,isolated_false,0.0,1
15181,isolated_false,0.0,1
15182,isolated_false,0.0,1
15183,isolated_false,0.0,1
15184,isolated_false,0.0,1
15185,isolated_false,0.0,1
15186,isolated_false,0.0,1
15187,isolated_false,0.0,1
15188,isolated_false,0.0,1
15189,isolated_false,0.0,1
15190,isolated_false,0.0,1
15191,isolated_false,0.0,1
15192,isolated_false,0.0,1
15193,isolated_false,0.0,1
15194,isolated_false,0.0,1
15195,isolated_false,0.0,1
15196,isolated_false,0.0,1
15197,isolated_false,0.0,1
15198,isolated_false,0.0,1
15199,isolated_false,0.0,1
15200,isolated_false,0.0,1
15201,isolated_false,0.0,1
15202,isolated_false,0.0,1
15203,isolated_false,0.0,1
15204,isolated_false,0.0,1
15205,isolated_false,0.0,1
15206,isolated_false,0.0,1
15207,isolated_false,0.0,1
15208,isolated_false,0.0,1
15209,isolated_false,0.0,1
15210,isolated_false,0.0,1
15211,isolated_false,0.0,1
15212,isolated_false,0.0,1
15213,isolated_false,0.0,1
15214,isolated_false,0.0,1
15215,isolated_false,0.0,1
15216,isolated_false,0.0,1
15217,isolated_false,0.0,1
15218,isolated_false,0.0,1
15219,isolated_false,0.0,1
15220,isolated_false,0.0,1
15221,isolated_false,0.0,1
15222,isolated_false,0.0,1
15223,isolated_false,0.0,1
15224,isolated_false,0.0,1
15225,isolated_false,0.0,1
15226,isolated_false,0.0,1
15227,isolated_false,0.0,1
15228,isolated_false,0.0,1
15229,isolated_false,0.0,1
15230,isolated_false,0.0,1
15231,isolated_false,0.0,1
15232,isolated_false,0.0,1
15233,isolated_false,0.0,1
15234,isolated_false,0.0,1
15235,isolated_false,0.0,1
15236,isolated_false,0.0,1
15237,isolated_false,0.0,1
15238,isolated_false,0.0,1
15239,isolated_false,0.0,1
15240,isolated_false,0.0,1
15241,isolated_false,0.0,1
15242,isolated_false,0.0,1
15243,isolated_false,0.0,1
15244,isolated_false,0.0,1
15245,isolated_false,0.0,1
15246,isolated_false,0.0,1
15247,isolated_false,0.0,1
15248,isolated_false,0.0,1
15249,isolated_false,0.0,1
15250,isolated_false,0.0,1
15251,isolated_false,0.0,1
15252,isolated_false,0.0,1
15253,isolated_false,0.0,1
15254,isolated_false,0.0,1
15255,isolated_false,0.0,1
15256,isolated_false,0.0,1
15257,isolated_false,0.0,1
15258,isolated_false,0.0,1
15259,isolated_false,0.0,1
15260,isolated_false,0.0,1
15261,isolated_false,0.0,1
15262,isolated_false,0.0,1
15263,isolated_false,0.0,1
15264,isolated_false,0.0,1
15265,isolated_false,0.0,1
15266,isolated_false,0.0,1
15267,isolated_false,0.0,1
15268,isolated_false,0.0,1
15269,isolated_false,0.0,1
15270,isolated_false,0.0,1
15271,isolated_false,0.0,1
15272,isolated_false,0.0,1
15273,isolated_false,0.0,1
15274,isolated_false,0.0,1
15275,isolated_false,0.0,1
15276,pure_true,-0.9999999999999998,4
15276,pure_true,-0.49999999999999994,4
15276,pure_true,0.4999999999999998,4
15276,pure_true,1.0000000000000002,4
15277,isolated_false,0.0,1
15278,isolated_false,0.0,1
15279,isolated_false,0.0,1
15280,isolated_false,0.0,1
15281,isolated_false,0.0,1
15282,isolated_false,0.0,1
15283,isolated_false,0.0,1
15284,isolated_false,0.0,1
15285,isolated_false,0.0,1
15286,isolated_false,0.0,1
15287,isolated_false,0.0,1
15288,isolated_false,0.0,1
15289,isolated_false,0.0,1
15290,isolated_false,0.0,1
15291,isolated_false,0.0,1
15292,isolated_false,0.0,1
15293,isolated_false,0.0,1
15294,isolated_false,0.0,1
15295,isolated_false,0.0,1
15296,isolated_false,0.0,1
15297,isolated_false,0.0,1
15298,isolated_false,0.0,1
15299,isolated_false,0.0,1
15300,isolated_false,0.0,1
15301,isolated_false,0.0,1
15302,isolated_false,0.0,1
15303,isolated_false,0.0,1
15304,isolated_false,0.0,1
15305,isolated_false,0.0,1
15306,isolated_false,0.0,1
15307,isolated_false,0.0,1
15308,isolated_false,0.0,1
15309,isolated_false,0.0,1
15310,isolated_false,0.0,1
15311,isolated_false,0.0,1
15312,isolated_false,0.0,1
15313,isolated_false,0.0,1
15314,isolated_false,0.0,1
15315,isolated_false,0.0,1
15316,isolated_false,0.0,1
15317,isolated_false,0.0,1
15318,isolated_false,0.0,1
15319,isolated_false,0.0,1
15320,isolated_false,0.0,1
15321,isolated_false,0.0,1
15322,isolated_false,0.0,1
15323,isolated_false,0.0,1
15324,isolated_false,0.0,1
15325,isolated_false,0.0,1
15326,isolated_false,0.0,1
15327,isolated_false,0.0,1
15328,isolated_false,0.0,1
15329,isolated_false,0.0,1
15330,isolated_false,0.0,1
15331,isolated_false,0.0,1
15332,isolated_false,0.0,1
15333,isolated_false,0.0,1
15334,isolated_false,0.0,1
15335,isolated_false,0.0,1
15336,isolated_false,0.0,1
15337,isolated_false,0.0,1
15338,isolated_false,0.0,1
15339,isolated_false,0.0,1
15340,isolated_false,0.0,1
15341,isolated_false,0.0,1
15342,isolated_false,0.0,1
15343,isolated_false,0.0,1
15344,isolated_false,0.0,1
15345,isolated_false,0.0,1
15346,isolated_false,0.0,1
15347,isolated_false,0.0,1
15348,isolated_false,0.0,1
15349,isolated_false,0.0,1
15350,isolated_false,0.0,1
15351,isolated_false,0.0,1
15352,isolated_false,0.0,1
15353,isolated_false,0.0,1
15354,isolated_false,0.0,1
15355,isolated_false,0.0,1
15356,isolated_false,0.0,1
15357,isolated_false,0.0,1
15358,isolated_false,0.0,1
15359,isolated_false,0.0,1
15360,isolated_false,0.0,1
15361,isolated_false,0.0,1
15362,isolated_false,0.0,1
15363,isolated_false,0.0,1
15364,isolated_false,0.0,1
15365,isolated_false,0.0,1
15366,isolated_false,0.0,1
15367,isolated_false,0.0,1
15368,isolated_false,0.0,1
15369,isolated_false,0.0,1
15370,isolated_false,0.0,1
15371,isolated_false,0.0,1
15372,isolated_false,0.0,1
15373,isolated_false,0.0,1
15374,isolated_false,0.0,1
15375,isolated_false,0.0,1
15376,isolated_false,0.0,1
15377,isolated_false,0.0,1
15378,isolated_false,0.0,1
15379,isolated_false,0.0,1
15380,isolated_false,0.0,1
15381,isolated_false,0.0,1
15382,isolated_false,0.0,1
15383,isolated_false,0.0,1
15384,isolated_false,0.0,1
15385,isolated_false,0.0,1
15386,isolated_false,0.0,1
15387,isolated_false,0.0,1
15388,isolated_false,0.0,1
15389,isolated_false,0.0,1
15390,isolated_false,0.0,1
15391,isolated_false,0.0,1
15392,isolated_false,0.0,1
15393,isolated_false,0.0,1
15394,isolated_false,0.0,1
15395,isolated_false,0.0,1
15396,isolated_false,0.0,1
15397,isolated_false,0.0,1
15398,isolated_false,0.0,1
15399,isolated_false,0.0,1
15400,isolated_false,0.0,1
15401,isolated_false,0.0,1
15402,isolated_false,0.0,1
15403,isolated_false,0.0,1
15404,isolated_false,0.0,1
15405,isolated_false,0.0,1
15406,isolated_false,0.0,1
15407,isolated_false,0.0,1
15408,isolated_false,0.0,1
15409,isolated_false,0.0,1
15410,isolated_false,0.0,1
15411,isolated_false,0.0,1
15412,isolated_false,0.0,1
15413,isolated_false,0.0,1
15414,isolated_false,0.0,1
15415,isolated_false,0.0,1
15416,isolated_false,0.0,1
15417,isolated_false,0.0,1
15418,isolated_false,0.0,1
15419,isolated_false,0.0,1
15420,isolated_false,0.0,1
15421,isolated_false,0.0,1
15422,isolated_false,0.0,1
15423,isolated_false,0.0,1
15424,isolated_false,0.0,1
15425,isolated_false,0.0,1
15426,isolated_false,0.0,1
15427,isolated_false,0.0,1
15428,isolated_false,0.0,1
15429,isolated_false,0.0,1
15430,isolated_false,0.0,1
15431,isolated_false,0.0,1
15432,isolated_false,0.0,1
15433,isolated_false,0.0,1
15434,isolated_false,0.0,1
15435,isolated_false,0.0,1
15436,isolated_false,0.0,1
15437,isolated_false,0.0,1
15438,isolated_false,0.0,1
15439,isolated_false,0.0,1
15440,isolated_false,0.0,1
15441,isolated_false,0.0,1
15442,isolated_false,0.0,1
15443,isolated_false,0.0,1
15444,isolated_false,0.0,1
15445,isolated_false,0.0,1
15446,isolated_false,0.0,1
15447,isolated_false,0.0,1
15448,isolated_false,0.0,1
15449,isolated_false,0.0,1
15450,isolated_false,0.0,1
15451,isolated_false,0.0,1
15452,isolated_false,0.0,1
15453,isolated_false,0.0,1
15454,isolated_false,0.0,1
15455,isolated_false,0.0,1
15456,isolated_false,0.0,1
15457,isolated_false,0.0,1
15458,isolated_false,0.0,1
15459,isolated_false,0.0,1
15460,isolated_false,0.0,1
15461,isolated_false,0.0,1
15462,isolated_false,0.0,1
15463,isolated_false,0.0,1
15464,isolated_false,0.0,1
15465,isolated_false,0.0,1
15466,isolated_false,0.0,1
15467,isolated_false,0.0,1
15468,isolated_false,0.0,1
15469,isolated_false,0.0,1
15470,isolated_false,0.0,1
15471,isolated_false,0.0,1
15472,isolated_false,0.0,1
15473,isolated_false,0.0,1
15474,isolated_false,0.0,1
15475,isolated_false,0.0,1
15476,isolated_false,0.0,1
15477,pure_true,-0.9999999999999998,4
15477,pure_true,-0.49999999999999994,4
15477,pure_true,0.4999999999999998,4
15477,pure_true,1.0000000000000002,4
15478,isolated_false,0.0,1
15479,isolated_false,0.0,1
15480,isolated_false,0.0,1
15481,isolated_false,0.0,1
15482,isolated_false,0.0,1
15483,isolated_false,0.0,1
15484,isolated_false,0.0,1
15485,isolated_false,0.0,1
15486,isolated_false,0.0,1
15487,isolated_false,0.0,1
15488,isolated_false,0.0,1
15489,isolated_false,0.0,1
15490,isolated_false,0.0,1
15491,isolated_false,0.0,1
15492,isolated_false,0.0,1
15493,isolated_false,0.0,1
15494,isolated_false,0.0,1
15495,isolated_false,0.0,1
15496,isolated_false,0.0,1
15497,isolated_false,0.0,1
15498,isolated_false,0.0,1
15499,isolated_false,0.0,1
15500,isolated_false,0.0,1
15501,isolated_false,0.0,1
15502,isolated_false,0.0,1
15503,isolated_false,0.0,1
15504,isolated_false,0.0,1
15505,isolated_false,0.0,1
15506,isolated_false,0.0,1
15507,isolated_false,0.0,1
15508,isolated_false,0.0,1
15509,isolated_false,0.0,1
15510,isolated_false,0.0,1
15511,isolated_false,0.0,1
15512,isolated_false,0.0,1
15513,isolated_false,0.0,1
15514,isolated_false,0.0,1
15515,isolated_false,0.0,1
15516,isolated_false,0.0,1
15517,isolated_false,0.0,1
15518,isolated_false,0.0,1
15519,isolated_false,0.0,1
15520,isolated_false,0.0,1
15521,isolated_false,0.0,1
15522,isolated_false,0.0,1
15523,isolated_false,0.0,1
15524,isolated_false,0.0,1
15525,isolated_false,0.0,1
15526,isolated_false,0.0,1
15527,isolated_false,0.0,1
15528,isolated_false,0.0,1
15529,isolated_false,0.0,1
15530,isolated_false,0.0,1
15531,isolated_false,0.0,1
15532,isolated_false,0.0,1
15533,isolated_false,0.0,1
15534,isolated_false,0.0,1
15535,isolated_false,0.0,1
15536,isolated_false,0.0,1
15537,isolated_false,0.0,1
15538,isolated_false,0.0,1
15539,isolated_false,0.0,1
15540,isolated_false,0.0,1
15541,isolated_false,0.0,1
15542,isolated_false,0.0,1
15543,isolated_false,0.0,1
15544,isolated_false,0.0,1
15545,isolated_false,0.0,1
15546,isolated_false,0.0,1
15547,isolated_false,0.0,1
15548,isolated_false,0.0,1
15549,isolated_false,0.0,1
15550,isolated_false,0.0,1
15551,isolated_false,0.0,1
15552,isolated_false,0.0,1
15553,isolated_false,0.0,1
15554,isolated_false,0.0,1
15555,isolated_false,0.0,1
15556,isolated_false,0.0,1
15557,isolated_false,0.0,1
15558,isolated_false,0.0,1
15559,isolated_false,0.0,1
15560,isolated_false,0.0,1
15561,isolated_false,0.0,1
15562,isolated_false,0.0,1
15563,isolated_false,0.0,1
15564,isolated_false,0.0,1
15565,isolated_false,0.0,1
15566,isolated_false,0.0,1
15567,isolated_false,0.0,1
15568,isolated_false,0.0,1
15569,isolated_false,0.0,1
15570,isolated_false,0.0,1
15571,isolated_false,0.0,1
15572,isolated_false,0.0,1
15573,isolated_false,0.0,1
15574,isolated_false,0.0,1
15575,isolated_false,0.0,1
15576,isolated_false,0.0,1
15577,isolated_false,0.0,1
15578,isolated_false,0.0,1
15579,isolated_false,0.0,1
15580,isolated_false,0.0,1
15581,isolated_false,0.0,1
15582,isolated_false,0.0,1
15583,isolated_false,0.0,1
15584,isolated_false,0.0,1
15585,isolated_false,0.0,1
15586,isolated_false,0.0,1
15587,isolated_false,0.0,1
15588,isolated_false,0.0,1
15589,isolated_false,0.0,1
15590,isolated_false,0.0,1
15591,isolated_false,0.0,1
15592,isolated_false,0.0,1
15593,isolated_false,0.0,1
15594,isolated_false,0.0,1
15595,isolated_false,0.0,1
15596,isolated_false,0.0,1
15597,isolated_false,0.0,1
15598,isolated_false,0.0,1
15599,isolated_false,0.0,1
15600,isolated_false,0.0,1
15601,isolated_false,0.0,1
15602,isolated_false,0.0,1
15603,isolated_false,0.0,1
15604,isolated_false,0.0,1
15605,isolated_false,0.0,1
15606,isolated_false,0.0,1
15607,isolated_false,0.0,1
15608,isolated_false,0.0,1
15609,isolated_false,0.0,1
15610,isolated_false,0.0,1
15611,isolated_false,0.0,1
15612,isolated_false,0.0,1
15613,isolated_false,0.0,1
15614,isolated_false,0.0,1
15615,isolated_false,0.0,1
15616,isolated_false,0.0,1
15617,isolated_false,0.0,1
15618,isolated_false,0.0,1
15619,isolated_false,0.0,1
15620,isolated_false,0.0,1
15621,isolated_false,0.0,1
15622,isolated_false,0.0,1
15623,isolated_false,0.0,1
15624,isolated_false,0.0,1
15625,isolated_false,0.0,1
15626,isolated_false,0.0,1
15627,isolated_false,0.0,1
15628,isolated_false,0.0,1
15629,isolated_false,0.0,1
15630,isolated_false,0.0,1
15631,isolated_false,0.0,1
15632,isolated_false,0.0,1
15633,isolated_false,0.0,1
15634,isolated_false,0.0,1
15635,isolated_false,0.0,1
15636,isolated_false,0.0,1
15637,isolated_false,0.0,1
15638,isolated_false,0.0,1
15639,isolated_false,0.0,1
15640,isolated_false,0.0,1
15641,isolated_false,0.0,1
15642,isolated_false,0.0,1
15643,isolated_false,0.0,1
15644,isolated_false,0.0,1
15645,isolated_false,0.0,1
15646,isolated_false,0.0,1
15647,isolated_false,0.0,1
15648,isolated_false,0.0,1
15649,isolated_false,0.0,1
15650,isolated_false,0.0,1
15651,isolated_false,0.0,1
15652,isolated_false,0.0,1
15653,isolated_false,0.0,1
15654,isolated_false,0.0,1
15655,isolated_false,0.0,1
15656,isolated_false,0.0,1
15657,isolated_false,0.0,1
15658,isolated_false,0.0,1
15659,isolated_false,0.0,1
15660,isolated_false,0.0,1
15661,isolated_false,0.0,1
15662,isolated_false,0.0,1
15663,isolated_false,0.0,1
15664,isolated_false,0.0,1
15665,isolated_false,0.0,1
15666,isolated_false,0.0,1
15667,isolated_false,0.0,1
15668,isolated_false,0.0,1
15669,isolated_false,0.0,1
15670,isolated_false,0.0,1
15671,isolated_false,0.0,1
15672,isolated_false,0.0,1
15673,isolated_false,0.0,1
15674,isolated_false,0.0,1
15675,isolated_false,0.0,1
15676,isolated_false,0.0,1
15677,isolated_false,0.0,1
15678,pure_true,-0.9999999999999998,4
15678,pure_true,-0.49999999999999994,4
15678,pure_true,0.4999999999999998,4
15678,pure_true,1.0000000000000002,4
15679,isolated_false,0.0,1
15680,isolated_false,0.0,1
15681,isolated_false,0.0,1
15682,isolated_false,0.0,1
15683,isolated_false,0.0,1
15684,isolated_false,0.0,1
15685,isolated_false,0.0,1
15686,isolated_false,0.0,1
15687,isolated_false,0.0,1
15688,isolated_false,0.0,1
15689,isolated_false,0.0,1
15690,isolated_false,0.0,1
15691,isolated_false,0.0,1
15692,isolated_false,0.0,1
15693,isolated_false,0.0,1
15694,isolated_false,0.0,1
15695,isolated_false,0.0,1
15696,isolated_false,0.0,1
15697,isolated_false,0.0,1
15698,isolated_false,0.0,1
15699,isolated_false,0.0,1
15700,isolated_false,0.0,1
15701,isolated_false,0.0,1
15702,isolated_false,0.0,1
15703,isolated_false,0.0,1
15704,isolated_false,0.0,1
15705,isolated_false,0.0,1
15706,isolated_false,0.0,1
15707,isolated_false,0.0,1
15708,isolated_false,0.0,1
15709,isolated_false,0.0,1
15710,isolated_false,0.0,1
15711,isolated_false,0.0,1
15712,isolated_false,0.0,1
15713,isolated_false,0.0,1
15714,isolated_false,0.0,1
15715,isolated_false,0.0,1
15716,isolated_false,0.0,1
15717,isolated_false,0.0,1
15718,isolated_false,0.0,1
15719,isolated_false,0.0,1
15720,isolated_false,0.0,1
15721,isolated_false,0.0,1
15722,isolated_false,0.0,1
15723,isolated_false,0.0,1
15724,isolated_false,0.0,1
15725,isolated_false,0.0,1
15726,isolated_false,0.0,1
15727,isolated_false,0.0,1
15728,isolated_false,0.0,1
15729,isolated_false,0.0,1
15730,isolated_false,0.0,1
15731,isolated_false,0.0,1
15732,isolated_false,0.0,1
15733,isolated_false,0.0,1
15734,isolated_false,0.0,1
15735,isolated_false,0.0,1
15736,isolated_false,0.0,1
15737,isolated_false,0.0,1
15738,isolated_false,0.0,1
15739,isolated_false,0.0,1
15740,isolated_false,0.0,1
15741,isolated_false,0.0,1
15742,isolated_false,0.0,1
15743,isolated_false,0.0,1
15744,isolated_false,0.0,1
15745,isolated_false,0.0,1
15746,isolated_false,0.0,1
15747,isolated_false,0.0,1
15748,isolated_false,0.0,1
15749,isolated_false,0.0,1
15750,isolated_false,0.0,1
15751,isolated_false,0.0,1
15752,isolated_false,0.0,1
15753,isolated_false,0.0,1
15754,isolated_false,0.0,1
15755,isolated_false,0.0,1
15756,isolated_false,0.0,1
15757,isolated_false,0.0,1
15758,isolated_false,0.0,1
15759,isolated_false,0.0,1
15760,isolated_false,0.0,1
15761,isolated_false,0.0,1
15762,isolated_false,0.0,1
15763,isolated_false,0.0,1
15764,isolated_false,0.0,1
15765,isolated_false,0.0,1
15766,isolated_false,0.0,1
15767,isolated_false,0.0,1
15768,isolated_false,0.0,1
15769,isolated_false,0.0,1
15770,isolated_false,0.0,1
15771,isolated_false,0.0,1
15772,isolated_false,0.0,1
15773,isolated_false,0.0,1
15774,isolated_false,0.0,1
15775,isolated_false,0.0,1
15776,isolated_false,0.0,1
15777,isolated_false,0.0,1
15778,isolated_false,0.0,1
15779,isolated_false,0.0,1
15780,isolated_false,0.0,1
15781,isolated_false,0.0,1
15782,isolated_false,0.0,1
15783,isolated_false,0.0,1
15784,isolated_false,0.0,1
15785,isolated_false,0.0,1
15786,isolated_false,0.0,1
15787,isolated_false,0.0,1
15788,isolated_false,0.0,1
15789,isolated_false,0.0,1
15790,isolated_false,0.0,1
15791,isolated_false,0.0,1
15792,isolated_false,0.0,1
15793,isolated_false,0.0,1
15794,isolated_false,0.0,1
15795,isolated_false,0.0,1
15796,isolated_false,0.0,1
15797,isolated_false,0.0,1
15798,isolated_false,0.0,1
15799,isolated_false,0.0,1
15800,isolated_false,0.0,1
15801,isolated_false,0.0,1
15802,isolated_false,0.0,1
15803,isolated_false,0.0,1
15804,isolated_false,0.0,1
15805,isolated_false,0.0,1
15806,isolated_false,0.0,1
15807,isolated_false,0.0,1
15808,isolated_false,0.0,1
15809,isolated_false,0.0,1
15810,isolated_false,0.0,1
15811,isolated_false,0.0,1
15812,isolated_false,0.0,1
15813,isolated_false,0.0,1
15814,isolated_false,0.0,1
15815,isolated_false,0.0,1
15816,isolated_false,0.0,1
15817,isolated_false,0.0,1
15818,isolated_false,0.0,1
15819,isolated_false,0.0,1
15820,isolated_false,0.0,1
15821,isolated_false,0.0,1
15822,isolated_false,0.0,1
15823,isolated_false,0.0,1
15824,isolated_false,0.0,1
15825,isolated_false,0.0,1
15826,isolated_false,0.0,1
15827,isolated_false,0.0,1
15828,isolated_false,0.0,1
15829,isolated_false,0.0,1
15830,isolated_false,0.0,1
15831,isolated_false,0.0,1
15832,isolated_false,0.0,1
15833,isolated_false,0.0,1
15834,isolated_false,0.0,1
15835,isolated_false,0.0,1
15836,isolated_false,0.0,1
15837,isolated_false,0.0,1
15838,isolated_false,0.0,1
15839,isolated_false,0.0,1
15840,isolated_false,0.0,1
15841,isolated_false,0.0,1
15842,isolated_false,0.0,1
15843,isolated_false,0.0,1
15844,isolated_false,0.0,1
15845,isolated_false,0.0,1
15846,isolated_false,0.0,1
15847,isolated_false,0.0,1
15848,isolated_false,0.0,1
15849,isolated_false,0.0,1
15850,isolated_false,0.0,1
15851,isolated_false,0.0,1
15852,isolated_false,0.0,1
15853,isolated_false,0.0,1
15854,isolated_false,0.0,1
15855,isolated_false,0.0,1
15856,isolated_false,0.0,1
15857,isolated_false,0.0,1
15858,isolated_false,0.0,1
15859,isolated_false,0.0,1
15860,isolated_false,0.0,1
15861,isolated_false,0.0,1
15862,isolated_false,0.0,1
15863,isolated_false,0.0,1
15864,isolated_false,0.0,1
15865,isolated_false,0.0,1
15866,isolated_false,0.0,1
15867,isolated_false,0.0,1
15868,isolated_false,0.0,1
15869,isolated_false,0.0,1
15870,isolated_false,0.0,1
15871,isolated_false,0.0,1
15872,isolated_false,0.0,1
15873,isolated_false,0.0,1
15874,isolated_false,0.0,1
15875,isolated_false,0.0,1
15876,isolated_false,0.0,1
15877,isolated_false,0.0,1
15878,isolated_false,0.0,1
15879,pure_true,-0.9999999999999998,4
15879,pure_true,-0.49999999999999994,4
15879,pure_true,0.4999999999999998,4
15879,pure_true,1.0000000000000002,4
15880,isolated_false,0.0,1
15881,isolated_false,0.0,1
15882,isolated_false,0.0,1
15883,isolated_false,0.0,1
15884,isolated_false,0.0,1
15885,isolated_false,0.0,1
15886,isolated_false,0.0,1
15887,isolated_false,0.0,1
15888,isolated_false,0.0,1
15889,isolated_false,0.0,1
15890,isolated_false,0.0,1
15891,isolated_false,0.0,1
15892,isolated_false,0.0,1
15893,isolated_false,0.0,1
15894,isolated_false,0.0,1
15895,isolated_false,0.0,1
15896,isolated_false,0.0,1
15897,isolated_false,0.0,1
15898,isolated_false,0.0,1
15899,isolated_false,0.0,1
15900,isolated_false,0.0,1
15901,isolated_false,0.0,1
15902,isolated_false,0.0,1
15903,isolated_false,0.0,1
15904,isolated_false,0.0,1
15905,isolated_false,0.0,1
15906,isolated_false,0.0,1
15907,isolated_false,0.0,1
15908,isolated_false,0.0,1
15909,isolated_false,0.0,1
15910,isolated_false,0.0,1
15911,isolated_false,0.0,1
15912,isolated_false,0.0,1
15913,isolated_false,0.0,1
15914,isolated_false,0.0,1
15915,isolated_false,0.0,1
15916,isolated_false,0.0,1
15917,isolated_false,0.0,1
15918,isolated_false,0.0,1
15919,isolated_false,0.0,1
15920,isolated_false,0.0,1
15921,isolated_false,0.0,1
15922,isolated_false,0.0,1
15923,isolated_false,0.0,1
15924,isolated_false,0.0,1
15925,isolated_false,0.0,1
15926,isolated_false,0.0,1
15927,isolated_false,0.0,1
15928,isolated_false,0.0,1
15929,isolated_false,0.0,1
15930,isolated_false,0.0,1
15931,isolated_false,0.0,1
15932,isolated_false,0.0,1
15933,isolated_false,0.0,1
15934,isolated_false,0.0,1
15935,isolated_false,0.0,1
15936,isolated_false,0.0,1
15937,isolated_false,0.0,1
15938,isolated_false,0.0,1
15939,isolated_false,0.0,1
15940,isolated_false,0.0,1
15941,isolated_false,0.0,1
15942,isolated_false,0.0,1
15943,isolated_false,0.0,1
15944,isolated_false,0.0,1
15945,isolated_false,0.0,1
15946,isolated_false,0.0,1
15947,isolated_false,0.0,1
15948,isolated_false,0.0,1
15949,isolated_false,0.0,1
15950,isolated_false,0.0,1
15951,isolated_false,0.0,1
15952,isolated_false,0.0,1
15953,isolated_false,0.0,1
15954,isolated_false,0.0,1
15955,isolated_false,0.0,1
15956,isolated_false,0.0,1
15957,isolated_false,0.0,1
15958,isolated_false,0.0,1
15959,isolated_false,0.0,1
15960,isolated_false,0.0,1
15961,isolated_false,0.0,1
15962,isolated_false,0.0,1
15963,isolated_false,0.0,1
15964,isolated_false,0.0,1
15965,isolated_false,0.0,1
15966,isolated_false,0.0,1
15967,isolated_false,0.0,1
15968,isolated_false,0.0,1
15969,isolated_false,0.0,1
15970,isolated_false,0.0,1
15971,isolated_false,0.0,1
15972,isolated_false,0.0,1
15973,isolated_false,0.0,1
15974,isolated_false,0.0,1
15975,isolated_false,0.0,1
15976,isolated_false,0.0,1
15977,isolated_false,0.0,1
15978,isolated_false,0.0,1
15979,isolated_false,0.0,1
15980,isolated_false,0.0,1
15981,isolated_false,0.0,1
15982,isolated_false,0.0,1
15983,isolated_false,0.0,1
15984,isolated_false,0.0,1
15985,isolated_false,0.0,1
15986,isolated_false,0.0,1
15987,isolated_false,0.0,1
15988,isolated_false,0.0,1
15989,isolated_false,0.0,1
15990,isolated_false,0.0,1
15991,isolated_false,0.0,1
15992,isolated_false,0.0,1
15993,isolated_false,0.0,1
15994,isolated_false,0.0,1
15995,isolated_false,0.0,1
15996,isolated_false,0.0,1
15997,isolated_false,0.0,1
15998,isolated_false,0.0,1
15999,isolated_false,0.0,1
16000,isolated_false,0.0,1
16001,isolated_false,0.0,1
16002,isolated_false,0.0,1
16003,isolated_false,0.0,1
16004,isolated_false,0.0,1
16005,isolated_false,0.0,1
16006,isolated_false,0.0,1
16007,isolated_false,0.0,1
16008,isolated_false,0.0,1
16009,isolated_false,0.0,1
16010,isolated_false,0.0,1
16011,isolated_false,0.0,1
16012,isolated_false,0.0,1
16013,isolated_false,0.0,1
16014,isolated_false,0.0,1
16015,isolated_false,0.0,1
16016,isolated_false,0.0,1
16017,isolated_false,0.0,1
16018,isolated_false,0.0,1
16019,isolated_false,0.0,1
16020,isolated_false,0.0,1
16021,isolated_false,0.0,1
16022,isolated_false,0.0,1
16023,isolated_false,0.0,1
16024,isolated_false,0.0,1
16025,isolated_false,0.0,1
