4,0,8192,CPU
4,1,8192,CPU
4,2,8192,CPU
8,0,8192,CPU
8,1,8192,CPU
8,2,8192,CPU
12,0,8192,CPU
12,1,8192,CPU
12,2,8192,CPU
16,0,8192,CPU
16,1,8192,CPU
16,2,8192,CPU
20,0,8192,CPU
20,1,8192,CPU
20,2,8192,CPU
24,0,8192,CPU
24,1,8192,CPU
24,2,8192,CPU
28,0,8192,CPU
28,1,8192,CPU
28,2,8192,CPU
32,0,8192,CPU
32,1,8192,CPU
32,2,8192,CPU
36,0,8192,CPU
36,1,8192,CPU
36,2,8192,CPU
40,0,8192,CPU
40,1,8192,CPU
40,2,8192,CPU
