n_trk,tau,eff,eff_s,pur,pur_s,fr,fr_s,far,far_s,n_reps,f1
200,0.8,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,0.85,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,0.9,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,0.95,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.0,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.05,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.1,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.15,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.2,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.25,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.3,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.35,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.4,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.45,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
200,1.5,0.86025,0.002968585521759482,0.8357310827252782,0.006653261278246123,0.1642689172747218,0.006653261278246119,0.0008710768786603781,4.179701548055337e-05,10,0.8478133055106452
500,0.1,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.15,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.2,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.25,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.3,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.35,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.4,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.45,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.5,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.55,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.6,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.65,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.7,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.75,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.8,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.85,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.9,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,0.95,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.0,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.05,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.1,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.15,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.2,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.25,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.3,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.35,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.4,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.45,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
500,1.5,0.9164999999999999,0.001955760721560802,0.4508743722370376,0.004482485933557724,0.5491256277629624,0.004482485933557714,0.002283966278856555,4.14270070214108e-05,5,0.604408522706481
1000,0.1,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.15,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.2,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.25,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.3,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.35,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.4,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.45,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.5,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.55,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.6,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.65,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.7,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.75,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.8,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.85,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.9,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,0.95,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.0,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.05,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.1,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.15,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.2,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.25,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.3,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.35,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.4,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.45,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
1000,1.5,0.9235000000000001,0.0016266017746619339,0.17248645598171364,0.0021002919078147507,0.8275135440182865,0.002100291907814739,0.004541568345607765,6.705352025102781e-05,3,0.2906810412295283
