n_trk,tau,eff,eff_s,pur,pur_s,fr,fr_s,qmax,n_reps,f1
200,0.15,0.9789999999999999,0.0028247418761130545,0.8442366471279039,0.003902200964659321,0.1557633528720961,0.003902200964659321,6.252071886369197,10,0.9066378507037948
200,0.2,0.9789999999999999,0.0028247418761130545,0.8442366471279039,0.003902200964659321,0.1557633528720961,0.003902200964659321,6.252071886369197,10,0.9066378507037948
200,0.25,0.9789999999999999,0.0028247418761130545,0.8442366471279039,0.003902200964659321,0.1557633528720961,0.003902200964659321,6.252071886369197,10,0.9066378507037948
200,0.3,0.9789999999999999,0.0028247418761130545,0.8442366471279039,0.003902200964659321,0.1557633528720961,0.003902200964659321,6.252071886369197,10,0.9066378507037948
200,0.35,0.9789999999999999,0.0028247418761130545,0.8442366471279039,0.003902200964659321,0.1557633528720961,0.003902200964659321,6.252071886369197,10,0.9066378507037948
200,0.4,0.9789999999999999,0.0028247418761130545,0.8442366471279039,0.003902200964659321,0.1557633528720961,0.003902200964659321,6.252071886369197,10,0.9066378507037948
200,0.45,0.9789999999999999,0.0028247418761130545,0.8442366471279039,0.003902200964659321,0.1557633528720961,0.003902200964659321,6.252071886369197,10,0.9066378507037948
200,0.5,0.9789999999999999,0.0028247418761130545,0.8442366471279039,0.003902200964659321,0.1557633528720961,0.003902200964659321,6.252071886369197,10,0.9066378507037948
200,0.55,0.9789999999999999,0.0028247418761130545,0.8442366471279039,0.003902200964659321,0.1557633528720961,0.003902200964659321,6.252071886369197,10,0.9066378507037948
200,0.6,0.9789999999999999,0.0028247418761130545,0.8442366471279039,0.003902200964659321,0.1557633528720961,0.003902200964659321,6.252071886369197,10,0.9066378507037948
200,0.65,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,6.252071886369197,10,0.9065750825978691
200,0.7,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,6.252071886369197,10,0.9065750825978691
200,0.75,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,6.252071886369197,10,0.9065750825978691
200,0.8,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,6.252071886369197,10,0.9065750825978691
200,0.85,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,6.252071886369197,10,0.9065750825978691
200,0.9,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,6.252071886369197,10,0.9065750825978691
200,0.95,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,6.252071886369197,10,0.9065750825978691
200,1.0,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,6.252071886369197,10,0.9065750825978691
200,1.2,0.978875,0.0029074258374032548,0.8442207564951836,0.003896245150849347,0.1557792435048164,0.003896245150849348,6.252071886369197,10,0.9065750825978691
200,1.4,0.97625,0.003027650354097493,0.8438652265287618,0.003912705443635543,0.15613477347123822,0.003912705443635544,6.252071886369197,10,0.9052431575663052
200,1.6,0.74175,0.001333333333333333,0.8042195972862449,0.0046968214133279295,0.19578040271375502,0.004696821413327931,6.252071886369197,10,0.7717226617317771
200,1.8,0.741625,0.0013313787757225377,0.8041911153224921,0.004710057128583947,0.19580888467750782,0.0047100571285839474,6.252071886369197,10,0.771641891929195
200,2.0,0.7415,0.0014166666666666642,0.8041660423562428,0.004700183874530858,0.19583395764375724,0.00470018387453086,6.252071886369197,10,0.7715626843922373
200,2.2,0.741125,0.001400024801367618,0.8041857083788949,0.0046838311752179064,0.19581429162110503,0.0046838311752179064,6.252071886369197,10,0.7713686702495492
200,2.4,0.733375,0.0021250000000000023,0.8026497196618922,0.004646736041374609,0.19735028033810778,0.004646736041374607,6.252071886369197,10,0.7664502147942146
200,2.6,0.72325,0.003755551446414583,0.999831365935919,0.0001686340640809414,0.00016863406408094435,0.00016863406408094435,6.252071886369197,10,0.8393428769051483
200,2.8,0.7228749999999999,0.003642200571083366,0.999831365935919,0.0001686340640809414,0.00016863406408094435,0.00016863406408094435,6.252071886369197,10,0.8390902976181517
200,3.0,0.48425,0.002610076627227639,1.0,0.0,0.0,0.0,6.252071886369197,10,0.65251810678794
200,3.2,0.48362499999999997,0.002625000000000003,1.0,0.0,0.0,0.0,6.252071886369197,10,0.6519504591793748
200,3.4,0.48274999999999996,0.002539958442354697,1.0,0.0,0.0,0.0,6.252071886369197,10,0.6511549485752823
200,3.6,0.48012499999999997,0.0026708950850895577,1.0,0.0,0.0,0.0,6.252071886369197,10,0.6487627734144076
200,3.8,0.24387499999999998,0.0012423376263229655,1.0,0.0,0.0,0.0,6.252071886369197,10,0.39212139483468994
200,4.0,0.24387499999999998,0.0012423376263229655,1.0,0.0,0.0,0.0,6.252071886369197,10,0.39212139483468994
200,4.2,0.24375,0.0011785113019775802,1.0,0.0,0.0,0.0,6.252071886369197,10,0.3919597989949749
200,4.4,0.23912499999999998,0.0016356488688658748,1.0,0.0,0.0,0.0,6.252071886369197,10,0.38595783314839094
200,4.6,0.21549999999999997,0.022878149449250092,1.0,0.0,0.0,0.0,6.252071886369197,10,0.35458658988070746
200,4.8,0.0045,0.0010069204977995476,0.9,0.09999999999999999,0.0,0.0,6.252071886369197,10,0.008955223880597015
200,5.0,0.004125,0.0008549285220284662,0.9,0.09999999999999999,0.0,0.0,6.252071886369197,10,0.008212360016590627
500,0.1,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.15,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.2,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.25,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.3,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.35,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.4,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.45,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.5,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.55,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.6,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.65,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.7,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.75,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.8,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.85,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.9,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,0.95,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,1.0,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,1.2,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,1.4,0.9801,0.0009273618495495634,0.45473824566238175,0.0047188592970251525,0.5452617543376183,0.00471885929702516,9.000465643741226,5,0.6212393012537125
500,1.6,0.9800000000000001,0.001000000000000001,0.4547127829650629,0.004703820104118715,0.5452872170349371,0.0047038201041187154,9.000465643741226,5,0.6211954512384281
500,1.8,0.9779,0.0011661903789690626,0.4541830548954467,0.004989253800758207,0.5458169451045534,0.0049892538007582045,9.000465643741226,5,0.6202791211920086
500,2.0,0.7439,0.0011768602295939802,0.3877737595226038,0.004659269935977273,0.6122262404773962,0.004659269935977278,9.000465643741226,5,0.5098022239740785
500,2.2,0.7437,0.0012708265027138832,0.3877096926473175,0.00465727644894849,0.6122903073526824,0.004657276448948494,9.000465643741226,5,0.5096998908452717
500,2.4,0.7436,0.001218605760695388,0.38767752968832536,0.00463584144598804,0.6123224703116746,0.004635841445988045,9.000465643741226,5,0.5096486114342976
500,2.6,0.7434000000000001,0.001100000000000007,0.38761396609979165,0.004636076299908224,0.6123860339002083,0.004636076299908215,9.000465643741226,5,0.509546709475665
500,2.8,0.7433,0.0011467344941179837,0.38758218568616565,0.004649276387620856,0.6124178143138344,0.00464927638762085,9.000465643741226,5,0.5094957587394087
500,3.0,0.7412,0.0016777961735562543,0.389252810320853,0.0045468506841439185,0.610747189679147,0.004546850684143899,9.000465643741226,5,0.5104400296513538
500,3.2,0.7342000000000001,0.0018947295321496364,0.9839411742316578,0.0015795882405539353,0.01605882576834217,0.0015795882405539238,9.000465643741226,5,0.8409199674106411
500,3.4,0.7326,0.0013076696830621938,0.9839048167229485,0.0015871364430888365,0.016095183277051468,0.001587136443088842,9.000465643741226,5,0.8398562727104468
500,3.6,0.7319,0.0011335784048754566,0.9838883334156202,0.0015917565632297048,0.01611166658437971,0.0015917565632297024,9.000465643741226,5,0.8393901009845119
500,3.8,0.6388,0.0558555279269653,0.9916275825907883,0.003477322680874861,0.008372417409211724,0.003477322680874856,9.000465643741226,5,0.7770375164439083
500,4.0,0.5001,0.0014089002803605298,1.0,0.0,0.0,0.0,9.000465643741226,5,0.6667555496300247
500,4.2,0.4997,0.0013472193585307376,1.0,0.0,0.0,0.0,9.000465643741226,5,0.6663999466559978
500,4.4,0.497,0.0010839741694339408,1.0,0.0,0.0,0.0,9.000465643741226,5,0.663994655978624
500,4.6,0.4925,0.001565247584249854,1.0,0.0,0.0,0.0,9.000465643741226,5,0.6599664991624791
500,4.8,0.3476,0.05581070685809309,1.0,0.0,0.0,0.0,9.000465643741226,5,0.5158800831107154
500,5.0,0.2552,0.0014882876066137228,1.0,0.0,0.0,0.0,9.000465643741226,5,0.40662842574888464
1000,0.1,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.15,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.2,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.25,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.3,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.35,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.4,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.45,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.5,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.55,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.6,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.65,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.7,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.75,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.8,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.85,0.9772500000000001,0.0017017148213885197,0.17431081893718792,0.0018487691147538385,0.8256891810628121,0.0018487691147538214,10.984537129518342,3,0.29585106579708736
1000,0.9,0.9771666666666667,0.0017638342073763953,0.17429867963503906,0.0018585138744151828,0.8257013203649609,0.001858513874415181,10.984537129518342,3,0.2958297621902476
1000,0.95,0.9770833333333333,0.0017814631938693373,0.174286420634388,0.001859940510270076,0.825713579365612,0.0018599405102700773,10.984537129518342,3,0.29580828615888316
1000,1.0,0.9770833333333333,0.0017814631938693373,0.174286420634388,0.001859940510270076,0.825713579365612,0.0018599405102700773,10.984537129518342,3,0.29580828615888316
1000,1.2,0.97675,0.0019094065395649533,0.17423749671345765,0.0018742809989744892,0.8257625032865423,0.0018742809989744905,10.984537129518342,3,0.2957225432957736
1000,1.4,0.9765,0.0020816659994661348,0.1742010692021477,0.0019032090660961063,0.8257989307978523,0.0019032090660961076,10.984537129518342,3,0.2956586182610279
1000,1.6,0.9765,0.0020816659994661348,0.1742010692021477,0.0019032090660961063,0.8257989307978523,0.0019032090660961076,10.984537129518342,3,0.2956586182610279
1000,1.8,0.9596666666666667,0.00022047927592202496,0.17170938935219926,0.0015564018727416526,0.8282906106478007,0.001556401872741645,10.984537129518342,3,0.2912979754845476
1000,2.0,0.8112499999999999,0.014111903958478916,0.15094172623590893,0.0013942845651612628,0.8490582737640912,0.0013942845651612721,10.984537129518342,3,0.25452614498757103
1000,2.2,0.8104999999999999,0.014111903958478916,0.150823188648475,0.0013952774521161664,0.849176811351525,0.0013952774521161847,10.984537129518342,3,0.25432070263789097
1000,2.4,0.8099999999999999,0.014111903958478953,0.1507441451972635,0.0013959399031022186,0.8492558548027365,0.0013959399031022003,10.984537129518342,3,0.25418371419731706
1000,2.6,0.8096666666666668,0.014136487462512686,0.15069143798397833,0.0014046224073043466,0.8493085620160216,0.001404622407304368,10.984537129518342,3,0.2540923717868319
1000,2.8,0.8073333333333333,0.014484426502665229,0.1527607814301876,0.001473835894580718,0.8472392185698124,0.001473835894580739,10.984537129518342,3,0.25690996117607706
1000,3.0,0.7873333333333333,0.015692576093313808,0.6370228512164432,0.24492456028642304,0.36297714878355686,0.24492456028642295,10.984537129518342,3,0.7042470560357493
1000,3.2,0.7840833333333332,0.015234509436728777,0.8690102849860027,0.01829481333371908,0.13098971501399728,0.018294813333719084,10.984537129518342,3,0.8243652669175694
1000,3.4,0.7808333333333334,0.01513985725750998,0.8685394958453904,0.01834245694735018,0.13146050415460955,0.01834245694735017,10.984537129518342,3,0.8223545067252006
1000,3.6,0.7786666666666666,0.014731862671698301,0.8682386278097121,0.01833402725809947,0.1317613721902879,0.01833402725809947,10.984537129518342,3,0.8210168252604714
1000,3.8,0.59375,0.0024664414311581073,0.9997173943761481,0.00028260562385192445,0.00028260562385191464,0.0002826056238519147,10.984537129518342,3,0.7450195780670227
1000,4.0,0.5931666666666667,0.0025344843876242682,0.9997172745264349,0.00028272547356515226,0.0002827254735651682,0.00028272547356516825,10.984537129518342,3,0.7445601628650514
1000,4.2,0.5866666666666667,0.008075597673099986,1.0,0.0,0.0,0.0,10.984537129518342,3,0.7394957983193278
1000,4.4,0.5721666666666666,0.0017098570440569293,1.0,0.0,0.0,0.0,10.984537129518342,3,0.727870242764762
1000,4.6,0.41125000000000006,0.07089796071350245,1.0,0.0,0.0,0.0,10.984537129518342,3,0.5828166519043402
1000,4.8,0.336,0.001909406539564929,1.0,0.0,0.0,0.0,10.984537129518342,3,0.5029940119760479
1000,5.0,0.33391666666666664,0.001543354931454351,1.0,0.0,0.0,0.0,10.984537129518342,3,0.5006559630161804
