,aucC,aucC,aucQ,aucQ,mC,mC,mQ,mQ
,mean,sem,mean,sem,mean,sem,mean,sem
T,,,,,,,,
10,1.0,0.0,1.0,0.0,0.11363637447357178,0.0,0.18017421475596018,0.0
20,1.0,0.0,1.0,0.0,0.11363637447357178,0.0,0.18017421510072326,0.0
50,0.9999333333333333,6.666666666665932e-05,0.9998965986394558,7.92714056843995e-05,0.1136342187722524,2.155701319377206e-06,0.17636190209168676,0.003812312736380907
100,0.9999916245791246,8.375420875441261e-06,0.999854250841751,2.433697336849575e-05,0.11363573869069417,6.357828776030102e-07,0.18017628092746554,2.068621177134034e-06
200,0.9999833333333333,1.666666666666483e-05,0.9997630744870184,9.237197490567606e-06,0.08585859338442485,0.02777778108914693,0.08662669376079855,0.1004144330482839
400,0.9999757009711779,1.0903491302502644e-06,0.9994989149305556,1.1870794402449277e-05,0.030302147070566814,4.640312939313154e-06,-0.11473004834247587,0.0002957476042701296
