shots,n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
81920,2,0,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8223700764384158,0.75,0.00031876564025878906,0.5533320903778076,0.142626953125,16
81920,2,0,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8223700764384158,0.75,0.00031876564025878906,0.5533320903778076,0.142626953125,16
81920,2,1,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8265102488792718,0.75,0.0002484321594238281,0.5041384696960449,0.1431640625,16
81920,2,1,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8265102488792718,0.75,0.0002484321594238281,0.5041384696960449,0.1431640625,16
81920,2,2,C,0.01,6,8,6,4,4,0,50.0,0.0,0.7328340971815258,0.75,0.00017070770263671875,0.37949347496032715,0.07147216796875,12
81920,2,2,Q,0.01,6,8,6,3,3,0,37.5,0.0,0.7328340971815258,0.75,0.00017070770263671875,0.37949347496032715,0.07147216796875,12
81920,2,3,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8258641503482537,0.75,0.0004982948303222656,0.6853313446044922,0.14444580078125,16
81920,2,3,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8258641503482537,0.75,0.0004982948303222656,0.6853313446044922,0.14444580078125,16
81920,2,4,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8257386028017534,0.75,0.0002079010009765625,0.44709348678588867,0.141259765625,16
81920,2,4,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8257386028017534,0.75,0.0002079010009765625,0.44709348678588867,0.141259765625,16
81920,2,5,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8276101106362452,0.75,0.00020194053649902344,0.41937780380249023,0.14224853515625,16
81920,2,5,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8276101106362452,0.75,0.00020194053649902344,0.41937780380249023,0.14224853515625,16
81920,2,6,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8247616419253881,0.75,0.0003452301025390625,0.6341488361358643,0.143017578125,16
81920,2,6,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8247616419253881,0.75,0.0003452301025390625,0.6341488361358643,0.143017578125,16
81920,2,7,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8250966610517071,0.75,0.000347137451171875,0.609849214553833,0.14189453125,16
81920,2,7,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8250966610517071,0.75,0.000347137451171875,0.609849214553833,0.14189453125,16
81920,2,8,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8260142135993007,0.75,0.0002765655517578125,0.40589451789855957,0.14268798828125,16
81920,2,8,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8260142135993007,0.75,0.0002765655517578125,0.40589451789855957,0.14268798828125,16
81920,2,9,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8266088688748476,0.75,0.0003592967987060547,0.6926672458648682,0.14390869140625,16
81920,2,9,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8266088688748476,0.75,0.0003592967987060547,0.6926672458648682,0.14390869140625,16
81920,2,10,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8249916716658469,0.75,0.0001857280731201172,0.39388346672058105,0.1455078125,16
81920,2,10,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8249916716658469,0.75,0.0001857280731201172,0.39388346672058105,0.1455078125,16
81920,2,11,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8264942281964957,0.75,0.000152587890625,0.4098961353302002,0.1427001953125,16
81920,2,11,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8264942281964957,0.75,0.000152587890625,0.4098961353302002,0.1427001953125,16
81920,2,12,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8283487932509265,0.75,0.00016927719116210938,0.4242274761199951,0.1429443359375,16
81920,2,12,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8283487932509265,0.75,0.00016927719116210938,0.4242274761199951,0.1429443359375,16
81920,2,13,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8253415491946388,0.75,0.00018215179443359375,0.44593095779418945,0.1429931640625,16
81920,2,13,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8253415491946388,0.75,0.00018215179443359375,0.44593095779418945,0.1429931640625,16
81920,2,14,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8272783403968058,0.75,0.0001862049102783203,0.4143693447113037,0.14295654296875,16
81920,2,14,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8272783403968058,0.75,0.0001862049102783203,0.4143693447113037,0.14295654296875,16
81920,2,15,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8262411431875378,0.75,0.00040793418884277344,0.9086191654205322,0.1438720703125,16
81920,2,15,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8262411431875378,0.75,0.00040793418884277344,0.9086191654205322,0.1438720703125,16
81920,2,16,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8243533900818659,0.75,0.0003943443298339844,0.9616427421569824,0.14378662109375,16
81920,2,16,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8243533900818659,0.75,0.0003943443298339844,0.9616427421569824,0.14378662109375,16
81920,2,17,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8269294034109604,0.75,0.00040149688720703125,0.9190664291381836,0.1447265625,16
81920,2,17,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8269294034109604,0.75,0.00040149688720703125,0.9190664291381836,0.1447265625,16
81920,2,18,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8243906623683191,0.75,0.0004334449768066406,0.6646895408630371,0.1432861328125,16
81920,2,18,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8243906623683191,0.75,0.0004334449768066406,0.6646895408630371,0.1432861328125,16
81920,2,19,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8262744240286596,0.75,0.00019121170043945312,0.5665051937103271,0.1442626953125,16
81920,2,19,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8262744240286596,0.75,0.00019121170043945312,0.5665051937103271,0.1442626953125,16
81920,2,20,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8249553231502941,0.75,0.0001895427703857422,0.4034764766693115,0.14415283203125,16
