phi_max,sigma_scatt,n_trk,sol_key,event_key,ham_key,max_abs_x,excluded
0.02,0.0003,1000,sol_3b03774c425d9fd1,ev_1016f5c9389e,hm_a0f8ed47a107,1089.1517333984375,True
0.2,0.0003,20,sol_1ca565eb67ebc92c,ev_1022b820d54f,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,20,sol_19982fda63a84c29,ev_103796c03fc3,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0001,50,sol_5137d8fca3b7d062,ev_108cbae4aedf,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,700,sol_516ec6d103ca6aea,ev_109954dec8ca,hm_a0f8ed47a107,726.8972778320312,True
0.02,0.0003,700,sol_805d76bbf2df55a9,ev_10da1f5abf52,hm_a0f8ed47a107,576.4824829101562,True
0.1,0.0001,1000,sol_6ddb40d940a4e7c5,ev_112adea490a2,hm_a00ad2a2c52a,0.6843020915985107,False
0.2,0.0003,400,sol_7737a721892b02c8,ev_114f09a1d5dd,hm_a0f8ed47a107,0.4545452296733856,False
0.01,0.0001,100,sol_129793cd388ec402,ev_1188e87d9a14,hm_a00ad2a2c52a,0.7673898339271545,False
0.01,0.0003,100,sol_23b1fc13326a9338,ev_11dabcd0acaf,hm_a0f8ed47a107,11.128691673278809,False
0.1,0.0003,200,sol_021445826c9e3292,ev_11e04c13b312,hm_a0f8ed47a107,0.5957391858100891,False
0.1,0.0001,50,sol_c4581cb6e9ed1335,ev_11eba4ff4dda,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,100,sol_64f11e5b222c32bc,ev_1213d7ed0d6e,hm_a0f8ed47a107,1.815629482269287,False
0.1,0.0001,400,sol_14d674d1f6ac5446,ev_122e517075e7,hm_a00ad2a2c52a,0.5669602751731873,False
0.1,0.0003,20,sol_92c98f85a48c7dc6,ev_123374f87ea8,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0001,700,sol_8709cc459d8ed808,ev_1243d7c6404d,hm_a00ad2a2c52a,0.5642415285110474,False
0.02,0.0001,700,sol_845419da319c0a79,ev_127f1e752206,hm_a00ad2a2c52a,1.3958208560943604,False
0.01,0.0003,200,sol_e591b9ce028bb4b6,ev_128b2863a37c,hm_a0f8ed47a107,59.50333023071289,True
0.1,0.0001,1000,sol_a1a15b61f8a27cd7,ev_129686153d44,hm_a00ad2a2c52a,0.599479079246521,False
0.01,0.0001,100,sol_178574b20b1fed85,ev_129d0d2a1ad6,hm_a00ad2a2c52a,0.7819510698318481,False
0.1,0.0003,400,sol_147043583762d5f4,ev_12a7a1cc57b8,hm_a0f8ed47a107,1.4999737739562988,False
0.02,0.0001,10,sol_dee208adad5cd500,ev_12bc350aebbe,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,400,sol_eb3ae2d6f0b1e48e,ev_12cbaece4ba0,hm_a0f8ed47a107,41.476890563964844,False
0.02,0.0003,50,sol_ae11c45fb6ab921b,ev_12d9b5269949,hm_a0f8ed47a107,0.6425792574882507,False
0.02,0.0003,700,sol_e41dbfc5d30c7113,ev_12df952e8b2c,hm_a0f8ed47a107,288.16021728515625,True
0.2,0.0003,100,sol_40c47ebbbd35d960,ev_12e6638b1074,hm_a0f8ed47a107,0.5669759511947632,False
0.01,0.0001,20,sol_11d62e43409a4d03,ev_131da7addabf,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,100,sol_16a7b8b46fb62861,ev_134ddfb1a7c3,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,50,sol_654394733069829f,ev_137f2e1e73d8,hm_a00ad2a2c52a,0.566975474357605,False
0.02,0.0003,20,sol_9a8c4834557f3d24,ev_13a3bd2e6e9e,hm_a0f8ed47a107,0.5670102834701538,False
0.2,0.0001,700,sol_ce254b7abe81e966,ev_13a407207ad0,hm_a00ad2a2c52a,0.5641629695892334,False
0.1,0.0003,400,sol_14999de4ea9afc32,ev_13ef74ae0992,hm_a0f8ed47a107,1.3918769359588623,False
0.2,0.0001,10,sol_43f16bcf98f2a22c,ev_141a1e686398,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,700,sol_7eeaced1ce887e78,ev_145722a60da2,hm_a0f8ed47a107,241.00001525878906,True
0.01,0.0003,400,sol_233f5579f8723ccd,ev_1463d02d6361,hm_a0f8ed47a107,4190.5703125,True
0.02,0.0001,700,sol_4f297792323a885d,ev_14701c1b69aa,hm_a00ad2a2c52a,1.1743056774139404,False
0.01,0.0003,400,sol_5b9d5201e0014ddf,ev_14786a2d37b7,hm_a0f8ed47a107,1416.5443115234375,True
0.2,0.0003,700,sol_0a75bff818538fb9,ev_147f562cdf21,hm_a0f8ed47a107,1.4352670907974243,False
0.05,0.0003,100,sol_d795829b5ac00935,ev_14820c22f458,hm_a0f8ed47a107,0.5669769644737244,False
0.01,0.0001,10,sol_76f8270c24148130,ev_14852ac94257,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0001,400,sol_78f4b0b31b61c2cc,ev_14b226ab11a9,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,1000,sol_d50a904383efee1a,ev_14b7206d5182,hm_a00ad2a2c52a,0.9590831995010376,False
0.2,0.0001,10,sol_e047c377ddd0747a,ev_14dd550a9a84,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,100,sol_1fc8acdfbdc508aa,ev_14ffd9b06c7e,hm_a0f8ed47a107,0.8553588390350342,False
0.01,0.0003,700,sol_a6e079881368ce9d,ev_156388c0596e,hm_a0f8ed47a107,902.55078125,True
0.1,0.0003,20,sol_e257350604b4b2c9,ev_159aefbe1e4d,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,10,sol_4ea3ff693513cc52,ev_15a88e7aaa0e,hm_a00ad2a2c52a,0.6291883587837219,False
0.01,0.0003,200,sol_e2142faaf5824d97,ev_15acd92daba7,hm_a0f8ed47a107,44.8553581237793,False
0.05,0.0001,700,sol_9d45f3ec40e3e112,ev_15eef279fe5c,hm_a00ad2a2c52a,1.3020139932632446,False
0.1,0.0003,1000,sol_a537db2abc24ee34,ev_1601aae0b24a,hm_a0f8ed47a107,1.1400710344314575,False
0.05,0.0003,100,sol_c676b71a5fa4e238,ev_161b4d389c36,hm_a0f8ed47a107,0.5999444723129272,False
0.2,0.0003,100,sol_201fc8d72d8825a8,ev_16487c720fbd,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0001,400,sol_73594054e3dc9b23,ev_16b7ab1ade4c,hm_a00ad2a2c52a,1.3007481098175049,False
0.01,0.0003,700,sol_f1f725722536b445,ev_16f756c97c07,hm_a0f8ed47a107,806.7218627929688,True
0.01,0.0001,400,sol_9bc73f2de9a29411,ev_177e187c7cee,hm_a00ad2a2c52a,3.249807596206665,False
0.05,0.0001,100,sol_1e17bc4f5da63020,ev_17976ca9f45f,hm_a00ad2a2c52a,0.5669775605201721,False
0.01,0.0001,700,sol_dd367b6252345840,ev_17b3f948b30c,hm_a00ad2a2c52a,6.006775379180908,False
0.05,0.0001,20,sol_33f9fc4718ab5f39,ev_17c34ed7087d,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0001,20,sol_8c02160d4060d547,ev_17d7987eb2ba,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,50,sol_7fa0733886fba3ec,ev_186a2f2ca772,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,20,sol_bad798bcfc5af5c0,ev_18834eb7b645,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0001,400,sol_60cf6d1bf2a79d5b,ev_189582390dd1,hm_a00ad2a2c52a,0.5995766520500183,False
0.02,0.0001,400,sol_f6f7f7586cfd419c,ev_189a54788c09,hm_a00ad2a2c52a,0.8555092811584473,False
0.01,0.0003,400,sol_839da57caaf30e12,ev_18cbf623e6cd,hm_a0f8ed47a107,1126.872314453125,True
0.1,0.0001,700,sol_92bbf8cff77ffe7f,ev_18e94372bd78,hm_a00ad2a2c52a,1.120948314666748,False
0.2,0.0001,20,sol_1b84253d5ecfada9,ev_18ead1f20f50,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,700,sol_3b4a740b45253478,ev_192e458c3be0,hm_a00ad2a2c52a,1.146409511566162,False
0.2,0.0003,700,sol_666d30b99c9c79be,ev_195bb5e352d9,hm_a0f8ed47a107,0.9348328709602356,False
0.02,0.0001,10,sol_c3a468be4444d3ef,ev_195fbd7d4dce,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,100,sol_982816259f61c300,ev_19625a23dbe5,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0001,400,sol_b69e6b775f6d69c4,ev_197910d8a647,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,1000,sol_a4b29e90e8af2c2f,ev_197a1ede6fa8,hm_a00ad2a2c52a,0.5669704675674438,False
0.05,0.0001,1000,sol_d1aec75a2e392387,ev_19811b358e94,hm_a00ad2a2c52a,1.1417293548583984,False
0.2,0.0003,400,sol_ee05a49db6064904,ev_19834e20024c,hm_a0f8ed47a107,0.7436242699623108,False
0.01,0.0003,1000,sol_00e3fbf4d6e89127,ev_19d0f9c50ce5,hm_a0f8ed47a107,551.6973266601562,True
0.2,0.0001,400,sol_4248f8d65c2a56fa,ev_19e1c7e4731a,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,20,sol_b7fdea4e61daec4f,ev_1a00175de2b5,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,200,sol_0f7a6ce49d7d3487,ev_1a2c65735dec,hm_a0f8ed47a107,0.7822332978248596,False
0.2,0.0001,10,sol_66a7b2a67f87f1e4,ev_1a31a53c3746,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0001,100,sol_c87aadc27390962b,ev_1a4a75a70ae5,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,100,sol_856b6fe746e754d9,ev_1a5d8a4195a7,hm_a0f8ed47a107,18.272876739501953,False
0.2,0.0001,100,sol_a2eca6ed4e460cf1,ev_1a6cff81ac88,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,200,sol_7f6fcb7b67da8793,ev_1aa1c9099599,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0001,10,sol_1e04c00b5b69d7b6,ev_1aa6bb0cf030,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,10,sol_ed5128bec0db0e27,ev_1af43fc97c2b,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,200,sol_294330a9d0690439,ev_1b49b4306c48,hm_a0f8ed47a107,0.8892562985420227,False
0.01,0.0001,700,sol_af093cbc36047999,ev_1b5c457e93b6,hm_a00ad2a2c52a,12.063295364379883,False
0.02,0.0003,1000,sol_a1e00935d9953e35,ev_1b82f8d8893d,hm_a0f8ed47a107,6916.22119140625,True
0.1,0.0003,20,sol_d4cd5688aee603b2,ev_1bab91e3549a,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,400,sol_b88420755e6b091f,ev_1c49dff38969,hm_a00ad2a2c52a,0.8488385081291199,False
0.1,0.0003,100,sol_b521b636966df727,ev_1c9e992b726b,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,700,sol_769643e61642caf7,ev_1ca9487c58e0,hm_a0f8ed47a107,1.829643964767456,False
0.05,0.0003,400,sol_3535d95b9c1ca424,ev_1cfc1b01ff5c,hm_a0f8ed47a107,1.4113482236862183,False
0.05,0.0001,20,sol_0e5b8a05e863f114,ev_1d03ee9df75a,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,100,sol_8fa31770f3817a06,ev_1d0b711f76e6,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,100,sol_69c627e8378781f0,ev_1d17e7bca444,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,1000,sol_12cf2175493ffcf9,ev_1d19fb8bd42e,hm_a0f8ed47a107,3.1675450801849365,False
0.05,0.0001,400,sol_c3787ab1807dbaf0,ev_1d7e136ecb3d,hm_a00ad2a2c52a,0.5995789170265198,False
0.05,0.0001,200,sol_62b434cd92e8141a,ev_1d857bfa4e74,hm_a00ad2a2c52a,0.6000000238418579,False
0.05,0.0001,50,sol_ab45b3485bd5ed65,ev_1e49109d98c2,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0001,700,sol_522b158b4088f38d,ev_1e53ac7ab0af,hm_a00ad2a2c52a,0.6287781000137329,False
0.2,0.0003,10,sol_42e895cf5d18e2d9,ev_1e5d8467246a,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,10,sol_c555ed22b7caba3c,ev_1e69d0c00e29,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,100,sol_acfb966668cf4200,ev_1e86a136e986,hm_a0f8ed47a107,0.5669743418693542,False
0.05,0.0001,20,sol_95fbacb28741fd81,ev_1eedcb3b69f2,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0003,400,sol_d523685d69280d88,ev_1f108c837d51,hm_a0f8ed47a107,0.5995547771453857,False
0.02,0.0001,200,sol_71232525c4acaf04,ev_1f684a68d23c,hm_a00ad2a2c52a,1.4999945163726807,False
0.05,0.0003,10,sol_7baeb5f6a602b478,ev_1fe72a16ee78,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,20,sol_927e17ba192f9c42,ev_204a2285c62b,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,20,sol_ff3be752cc3e34fe,ev_2071990964cc,hm_a00ad2a2c52a,0.5670102834701538,False
0.05,0.0001,400,sol_33208fa3e7e7dc4a,ev_20b38fd81bd7,hm_a00ad2a2c52a,0.6720682978630066,False
0.02,0.0003,10,sol_14305fc38375b0a1,ev_20cd6b03ff4c,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0003,1000,sol_909a850dba8921eb,ev_20e89ae8b83f,hm_a0f8ed47a107,2.479276180267334,False
0.05,0.0003,10,sol_5f7cc60af5134f74,ev_2103cbca27ce,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0001,1000,sol_30d245d2ae7107e6,ev_210c0d692e90,hm_a00ad2a2c52a,0.4545399844646454,False
0.02,0.0003,50,sol_84704e2a356e9a8c,ev_219bb7709631,hm_a0f8ed47a107,0.629153311252594,False
0.01,0.0001,700,sol_86cfb66eb975cf92,ev_21a1297e5e28,hm_a00ad2a2c52a,13.61422348022461,False
0.05,0.0003,400,sol_f87b27ebaa228587,ev_21ae960ec676,hm_a0f8ed47a107,2.0831291675567627,False
0.1,0.0001,20,sol_22795e55301823d6,ev_21d4ec110769,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,1000,sol_206ed94477103fb0,ev_21d5226c7641,hm_a00ad2a2c52a,1.9221781492233276,False
0.05,0.0001,10,sol_a8a3766e84792e71,ev_223183600689,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,10,sol_485a2a190c74eb9f,ev_2231f59a3967,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,200,sol_f2f7b83a5fc204d3,ev_224c05350ccc,hm_a00ad2a2c52a,1.4659160375595093,False
0.01,0.0003,200,sol_1e2c99e7376adf71,ev_23175905e02c,hm_a0f8ed47a107,4.74833536422097e+21,True
0.01,0.0001,400,sol_8f7c60afad989697,ev_23212f1ffafa,hm_a00ad2a2c52a,2.2127578258514404,False
0.01,0.0001,200,sol_5097c26e066c2eae,ev_232a2d47c2fa,hm_a00ad2a2c52a,7.392293453216553,False
0.02,0.0001,400,sol_ffe220f0cff1e250,ev_23468ecf0491,hm_a00ad2a2c52a,1.1699196100234985,False
0.05,0.0003,200,sol_e3322d7fcc4aa41d,ev_238951f63f7a,hm_a0f8ed47a107,0.5957353115081787,False
0.02,0.0003,1000,sol_5c9fe83dab8e9d88,ev_23ad302a521f,hm_a0f8ed47a107,424.27947998046875,True
0.1,0.0003,10,sol_9b2982c99b609a8e,ev_23b7d2b0b898,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,50,sol_d031036abf83c6b5,ev_23bb7076676e,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0003,200,sol_1a07ab9ef27baf4a,ev_23bf045bd0f8,hm_a0f8ed47a107,0.5669738054275513,False
0.05,0.0003,20,sol_d16b7f873a0d841d,ev_23c3b50fb459,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,100,sol_6026ac25b478a8dd,ev_23c7542a6fd1,hm_a0f8ed47a107,0.8106786608695984,False
0.1,0.0003,700,sol_32908de73f61ad17,ev_23d97b66dae7,hm_a0f8ed47a107,0.9336008429527283,False
0.05,0.0001,1000,sol_4a9bf4260e8c8a29,ev_2401e985c9d2,hm_a00ad2a2c52a,1.5428105592727661,False
0.05,0.0003,200,sol_c44e7d21e12ee5b4,ev_24209e92f87b,hm_a0f8ed47a107,0.6979206204414368,False
0.02,0.0001,50,sol_5675f1ca637785bf,ev_245e27aeea2e,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,20,sol_7dde5f2940d92770,ev_248fada8d9d5,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,400,sol_56e36d51fe6487f2,ev_249bf31e97c0,hm_a0f8ed47a107,0.5669692158699036,False
0.02,0.0003,20,sol_954deb6f4af72d61,ev_24a38f0b13e0,hm_a0f8ed47a107,0.5670102834701538,False
0.02,0.0003,200,sol_20785c9bd5475903,ev_24ad5b401637,hm_a0f8ed47a107,1.3406338691711426,False
0.02,0.0003,50,sol_d74c0321096f31b3,ev_250b9db3320a,hm_a0f8ed47a107,0.5670003890991211,False
0.2,0.0003,50,sol_1503eecbe84fe9a8,ev_250e1432ee8a,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0003,50,sol_08ac99f2517c7e7d,ev_25493cf97430,hm_a0f8ed47a107,0.4545454680919647,False
0.05,0.0001,20,sol_f9cd9c49e014cd15,ev_255d277a3d78,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,200,sol_bc2329cb5d3dd064,ev_25783f5f4de2,hm_a00ad2a2c52a,0.5669493675231934,False
0.02,0.0003,1000,sol_71b8478509b33616,ev_2582e280f2d9,hm_a0f8ed47a107,2525.78955078125,True
0.1,0.0001,100,sol_72bb9d30fe24e3ce,ev_258e8285bafb,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,50,sol_12b290b5c9b9a24d,ev_25cd780ef26a,hm_a0f8ed47a107,1.1477673053741455,False
0.2,0.0003,20,sol_676be6e236f25d37,ev_25d17ed51eea,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0001,400,sol_34362505af91f2b3,ev_25e20a037d38,hm_a00ad2a2c52a,1.315348744392395,False
0.1,0.0001,1000,sol_4cc678e8a2c3479a,ev_25fa06930d87,hm_a00ad2a2c52a,1.3916438817977905,False
0.05,0.0003,10,sol_48db756373e1699a,ev_26056eaa19c5,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0001,20,sol_288b5264f1ac62fd,ev_261dbce984b6,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,10,sol_91f1f8ec52c81c6c,ev_2626f029127c,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,50,sol_4f367f8d074ecd9d,ev_26876d658e51,hm_a0f8ed47a107,0.9110683798789978,False
0.02,0.0001,20,sol_187f58d65ee461b3,ev_268a164306af,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,100,sol_28583e2fcc64f62a,ev_2693a6de3f6d,hm_a0f8ed47a107,5.126607418060303,False
0.05,0.0001,20,sol_09ff4cb54a9c24c9,ev_26dbe4f32476,hm_a00ad2a2c52a,0.8517330884933472,False
0.1,0.0003,700,sol_91aaa25463a6c799,ev_2716d0b5846d,hm_a0f8ed47a107,0.5998174548149109,False
0.1,0.0001,400,sol_7b6d39cd79cfa714,ev_271bef0b09f3,hm_a00ad2a2c52a,0.5669738054275513,False
0.01,0.0003,100,sol_15ce5f28c999f708,ev_274eb2373939,hm_a0f8ed47a107,10.586333274841309,False
0.2,0.0001,200,sol_cb145277671e4680,ev_276ce398b8d6,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0003,50,sol_6a4ff358ae471c72,ev_2783375d0307,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0001,10,sol_addbedc5f38ea9c4,ev_27905ca25255,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0003,1000,sol_d8d27099fbf2ac2c,ev_27cbed3afc46,hm_a0f8ed47a107,453.3602294921875,True
0.01,0.0001,10,sol_ae08a3b96ea9f4fc,ev_28155ab2a6e5,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,20,sol_c8b9610de79d4853,ev_285632e44b7d,hm_a0f8ed47a107,0.5670102834701538,False
0.02,0.0003,700,sol_a12963a66f33f7ba,ev_286adf1f0f36,hm_a0f8ed47a107,313.4938659667969,True
0.2,0.0003,400,sol_a74d07c898666826,ev_2890939f50fa,hm_a0f8ed47a107,0.5669738054275513,False
0.01,0.0001,1000,sol_45bfecb244d3197f,ev_28b1f4dd2cca,hm_a00ad2a2c52a,40.70580291748047,False
0.05,0.0001,100,sol_7c02409580f79ec5,ev_28be1acd9f37,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,20,sol_a799cfb8870ebf1e,ev_28ca9f234b3a,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,100,sol_a5e12cbb240cb550,ev_29497275e268,hm_a0f8ed47a107,1.3700435161590576,False
0.2,0.0001,700,sol_51fbee35eaaeb253,ev_294d07b24a80,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0001,200,sol_d4dedfb9dac4e6cd,ev_296260919d68,hm_a00ad2a2c52a,0.7290459871292114,False
0.1,0.0003,1000,sol_c75ff7ce72b0b2af,ev_29b0f1e5f853,hm_a0f8ed47a107,1.453804612159729,False
0.02,0.0003,400,sol_dde2ad7b0db057ae,ev_29e5f5b7bd83,hm_a0f8ed47a107,12.84141731262207,False
0.01,0.0003,50,sol_08297cf727b5ced4,ev_29eb510caea8,hm_a0f8ed47a107,0.69830721616745,False
0.01,0.0003,1000,sol_e9a349e08aa83c4e,ev_2a2d8c3fa6c3,hm_a0f8ed47a107,480.45648193359375,True
0.02,0.0001,10,sol_0211f4b90d944724,ev_2a37fcbc2ec0,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,50,sol_80b271ea008bf153,ev_2a7c39e96e40,hm_a0f8ed47a107,0.6709709763526917,False
0.02,0.0001,10,sol_00762b8017b01fce,ev_2a88d0dedabf,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,20,sol_61d1bcb2c8e772c8,ev_2aae464a1bfe,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,20,sol_f2ac02c71ca56334,ev_2afc434fa85b,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,1000,sol_4b32c564cb29ad30,ev_2b10022ab620,hm_a0f8ed47a107,1.1538752317428589,False
0.01,0.0001,700,sol_58fc6c8e5b7fc508,ev_2b262299f77f,hm_a00ad2a2c52a,15.553491592407227,False
0.05,0.0003,10,sol_57c48e42768a900b,ev_2b466c37ded1,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0001,100,sol_e13a0ea064276bf7,ev_2b539c7425a0,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0003,20,sol_813b655277cc1ada,ev_2b564a60876c,hm_a0f8ed47a107,0.4545454680919647,False
0.1,0.0001,100,sol_9a8171e81b70a684,ev_2b75f39c65e5,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,20,sol_ce8fa2b9ed0ca10d,ev_2bab4f6ddf8c,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,50,sol_3da1909365d94a22,ev_2bcfccabde98,hm_a0f8ed47a107,0.4545454680919647,False
0.2,0.0003,10,sol_36a9e63a41374244,ev_2bd7f7870def,hm_a0f8ed47a107,0.4545454680919647,False
0.02,0.0003,1000,sol_7ee09534491afafd,ev_2c0a7acee68c,hm_a0f8ed47a107,227.5765380859375,True
0.1,0.0003,1000,sol_72def67deed83bd7,ev_2c391460a19e,hm_a0f8ed47a107,2.3046300411224365,False
0.05,0.0003,700,sol_53382051ba847333,ev_2c7d4e5f9525,hm_a0f8ed47a107,2.023953914642334,False
0.02,0.0001,100,sol_59da9facae039eeb,ev_2c89bb944a0c,hm_a00ad2a2c52a,0.8410053849220276,False
0.01,0.0003,700,sol_61f83f1984585982,ev_2c9477d45ae6,hm_a0f8ed47a107,712.2100830078125,True
0.01,0.0001,20,sol_d94775a9d7ac4d40,ev_2ca8beacd036,hm_a00ad2a2c52a,0.4545454680919647,False
0.01,0.0001,200,sol_0ce1df1efd7450a5,ev_2cbcf758c353,hm_a00ad2a2c52a,1.0352933406829834,False
0.05,0.0001,100,sol_d84f3c751f40df20,ev_2d1bd9b6c9bb,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0003,200,sol_4a049500b0819b89,ev_2d24e0353af0,hm_a0f8ed47a107,0.5669760704040527,False
0.1,0.0003,100,sol_044bc119045d50dd,ev_2d97c5db90bf,hm_a0f8ed47a107,0.4545454680919647,False
0.01,0.0003,400,sol_3f4bb0f33f1b8b51,ev_2dc64aad6901,hm_a0f8ed47a107,3569.519775390625,True
0.2,0.0001,50,sol_62afde47f1f421a8,ev_2dd96d2a5890,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0003,200,sol_eb9b06c44df82c98,ev_2dfb3897641b,hm_a0f8ed47a107,0.5669738054275513,False
0.01,0.0003,1000,sol_675108d1b45de574,ev_2e44f0d76548,hm_a0f8ed47a107,606.1368408203125,True
0.01,0.0003,400,sol_327026964b4a85bc,ev_2e6998a11e85,hm_a0f8ed47a107,684.6015014648438,True
0.02,0.0001,20,sol_f80e901e7db097c1,ev_2e6f8a251682,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,50,sol_235d7b8f89eed42a,ev_2ec44cde141f,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0001,1000,sol_fdd93522910ed80d,ev_2ee4ca65d248,hm_a00ad2a2c52a,0.5642264485359192,False
0.01,0.0003,400,sol_165f4017877d296c,ev_2f1b19dd7398,hm_a0f8ed47a107,3295.227294921875,True
0.02,0.0003,50,sol_3f801fc0fbdb70be,ev_2f431ed90ce8,hm_a0f8ed47a107,0.5670039057731628,False
0.01,0.0003,50,sol_86d339578664b8c2,ev_2f5eaf0ee6a5,hm_a0f8ed47a107,2.5460472106933594,False
0.01,0.0001,20,sol_4c237c3223d117d7,ev_2f791fca3fda,hm_a00ad2a2c52a,0.4545454680919647,False
0.2,0.0003,1000,sol_8299d359740ca250,ev_2fb54bc18b51,hm_a0f8ed47a107,1.1452462673187256,False
0.2,0.0001,400,sol_e2170a0faa80f29f,ev_2fcc63d6872f,hm_a00ad2a2c52a,0.4545454680919647,False
0.02,0.0003,700,sol_a38336a8d3d2267b,ev_2fcefe3d11a4,hm_a0f8ed47a107,760.1560668945312,True
0.2,0.0001,50,sol_0e5ca0af74922cda,ev_2fd7f2796562,hm_a00ad2a2c52a,0.4545454680919647,False
0.05,0.0001,10,sol_c666af42d2ddcaa0,ev_2fe6986c1891,hm_a00ad2a2c52a,0.4545454680919647,False
0.1,0.0001,100,sol_32153f4782d0f376,ev_30126d6e046f,hm_a00ad2a2c52a,0.5669751167297363,False
0.02,0.0003,200,sol_979130403d5d6330,ev_30c936451a1a,hm_a0f8ed47a107,1.0740504264831543,False
0.05,0.0003,1000,sol_46b94c8440a3efab,ev_30e2f250bcd4,hm_a0f8ed47a107,19.286916732788086,False
