shots,n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
8192,75,36,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.05721945888458617,0.07973421926910298,0.0009696483612060547,14.545445919036865,0.003173828125,22500
8192,75,36,Q,0.0,300,300,22200,25,24,1,8.0,4.0,0.05721945888458617,0.07973421926910298,0.0009696483612060547,14.545445919036865,0.003173828125,22500
8192,75,37,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.05041513731614959,0.06333333333333334,0.0007255077362060547,9.464855670928955,0.00244140625,22500
8192,75,37,Q,0.0,300,300,22200,19,19,0,6.333333333333333,0.0,0.05041513731614959,0.06333333333333334,0.0007255077362060547,9.464855670928955,0.00244140625,22500
8192,75,38,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.05516268120289647,0.08,0.001077890396118164,14.962913751602173,0.0030517578125,22500
8192,75,38,Q,0.0,300,300,22200,24,24,0,8.0,0.0,0.05516268120289647,0.08,0.001077890396118164,14.962913751602173,0.0030517578125,22500
8192,75,39,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.04969385348597604,0.059800664451827246,0.001180887222290039,16.66284942626953,0.00244140625,22500
8192,75,39,Q,0.0,300,300,22200,19,18,1,6.0,5.2631578947368425,0.04969385348597604,0.059800664451827246,0.001180887222290039,16.66284942626953,0.00244140625,22500
8192,75,40,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.04178570383506632,0.046511627906976744,0.0011377334594726562,16.659250497817993,0.001953125,22500
8192,75,40,Q,0.0,300,300,22200,15,14,1,4.666666666666667,6.666666666666667,0.04178570383506632,0.046511627906976744,0.0011377334594726562,16.659250497817993,0.001953125,22500
8192,75,41,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.06445850184802684,0.10299003322259136,0.0007169246673583984,12.632572412490845,0.004150390625,22500
8192,75,41,Q,0.0,300,300,22200,32,31,1,10.333333333333334,3.125,0.06445850184802684,0.10299003322259136,0.0007169246673583984,12.632572412490845,0.004150390625,22500
8192,75,42,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.04948804092524169,0.06333333333333334,0.001043081283569336,15.331751108169556,0.0023193359375,22500
8192,75,42,Q,0.0,300,300,22200,19,19,0,6.333333333333333,0.0,0.04948804092524169,0.06333333333333334,0.001043081283569336,15.331751108169556,0.0023193359375,22500
8192,75,43,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.04915098529859797,0.06,0.0010197162628173828,14.917270421981812,0.002197265625,22500
8192,75,43,Q,0.0,300,300,22200,18,18,0,6.0,0.0,0.04915098529859797,0.06,0.0010197162628173828,14.917270421981812,0.002197265625,22500
8192,75,44,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.0491239134186658,0.06666666666666667,0.0009980201721191406,15.319647550582886,0.002685546875,22500
8192,75,44,Q,0.0,300,300,22200,20,20,0,6.666666666666667,0.0,0.0491239134186658,0.06666666666666667,0.0009980201721191406,15.319647550582886,0.002685546875,22500
8192,75,45,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.05264970223521848,0.0664451827242525,0.0009684562683105469,13.939690113067627,0.0025634765625,22500
8192,75,45,Q,0.0,300,300,22200,21,20,1,6.666666666666667,4.761904761904762,0.05264970223521848,0.0664451827242525,0.0009684562683105469,13.939690113067627,0.0025634765625,22500
8192,75,46,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.0478791352843419,0.06,0.0007119178771972656,12.674444437026978,0.0023193359375,22500
8192,75,46,Q,0.0,300,300,22200,18,18,0,6.0,0.0,0.0478791352843419,0.06,0.0007119178771972656,12.674444437026978,0.0023193359375,22500
8192,75,47,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.052901158431565086,0.07333333333333333,0.0013508796691894531,16.521149396896362,0.0029296875,22500
8192,75,47,Q,0.0,300,300,22200,22,22,0,7.333333333333333,0.0,0.052901158431565086,0.07333333333333333,0.0013508796691894531,16.521149396896362,0.0029296875,22500
8192,75,48,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.04274208913266119,0.04666666666666667,0.0007355213165283203,13.210562705993652,0.0018310546875,22500
8192,75,48,Q,0.0,300,300,22200,14,14,0,4.666666666666667,0.0,0.04274208913266119,0.04666666666666667,0.0007355213165283203,13.210562705993652,0.0018310546875,22500
8192,75,49,C,0.0,300,300,22200,300,300,0,100.0,0.0,0.05230456334835309,0.07,0.00101470947265625,14.422779083251953,0.0025634765625,22500
