4,0,32768,CPU,0.01
4,1,32768,CPU,0.01
4,2,32768,CPU,0.01
4,3,32768,CPU,0.01
4,4,32768,CPU,0.01
8,0,32768,CPU,0.01
8,1,32768,CPU,0.01
8,2,32768,CPU,0.01
8,3,32768,CPU,0.01
8,4,32768,CPU,0.01
12,0,32768,CPU,0.01
12,1,32768,CPU,0.01
12,2,32768,CPU,0.01
12,3,32768,CPU,0.01
12,4,32768,CPU,0.01
16,0,32768,CPU,0.01
16,1,32768,CPU,0.01
16,2,32768,CPU,0.01
16,3,32768,CPU,0.01
16,4,32768,CPU,0.01
20,0,32768,CPU,0.01
20,1,32768,CPU,0.01
20,2,32768,CPU,0.01
20,3,32768,CPU,0.01
20,4,32768,CPU,0.01
24,0,32768,CPU,0.01
24,1,32768,CPU,0.01
24,2,32768,CPU,0.01
24,3,32768,CPU,0.01
24,4,32768,CPU,0.01
28,0,32768,CPU,0.01
28,1,32768,CPU,0.01
28,2,32768,CPU,0.01
28,3,32768,CPU,0.01
28,4,32768,CPU,0.01
32,0,32768,CPU,0.01
32,1,32768,CPU,0.01
32,2,32768,CPU,0.01
32,3,32768,CPU,0.01
32,4,32768,CPU,0.01
