n_trk,n_hits_mean,n_seg_mean,eff_C_mean,eff_Q_mean,pur_C_mean,pur_Q_mean,far_C_mean,far_Q_mean,cosine_mean,rel_l2_mean,jaccard_mean,n_active_C_mean,n_active_Q_mean,P_anc_mean,t_classical_mean,t_quantum_mean,wall_total_mean,trk_Ccc_efficiency_mean,trk_Qcc_efficiency_mean,trk_Clay_efficiency_mean,trk_Qlay_efficiency_mean,trk_Ccc_ghost_rate_mean,trk_Qcc_ghost_rate_mean,trk_Clay_ghost_rate_mean,trk_Qlay_ghost_rate_mean,trk_Ccc_hit_efficiency_mean,trk_Qcc_hit_efficiency_mean,trk_Clay_hit_efficiency_mean,trk_Qlay_hit_efficiency_mean,trk_Ccc_n_rec_tracks_mean,trk_Qcc_n_rec_tracks_mean,trk_Clay_n_rec_tracks_mean,trk_Qlay_n_rec_tracks_mean,n_hits_sem,n_seg_sem,eff_C_sem,eff_Q_sem,pur_C_sem,pur_Q_sem,far_C_sem,far_Q_sem,cosine_sem,rel_l2_sem,jaccard_sem,n_active_C_sem,n_active_Q_sem,P_anc_sem,t_classical_sem,t_quantum_sem,wall_total_sem,trk_Ccc_efficiency_sem,trk_Qcc_efficiency_sem,trk_Clay_efficiency_sem,trk_Qlay_efficiency_sem,trk_Ccc_ghost_rate_sem,trk_Qcc_ghost_rate_sem,trk_Clay_ghost_rate_sem,trk_Qlay_ghost_rate_sem,trk_Ccc_hit_efficiency_sem,trk_Qcc_hit_efficiency_sem,trk_Clay_hit_efficiency_sem,trk_Qlay_hit_efficiency_sem,trk_Ccc_n_rec_tracks_sem,trk_Qcc_n_rec_tracks_sem,trk_Clay_n_rec_tracks_sem,trk_Qlay_n_rec_tracks_sem,n_reps
2,9.9,15.733333333333333,0.975,0.7291666666666666,1.0,1.0,0.0,0.0,0.8220489952263005,0.5959849355957881,0.7476190476190475,7.8,5.833333333333333,0.13853759765625,0.0004645983378092448,0.3656970262527466,2.674571490287781,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.0,0.0,0.0,0.0,1.0,0.7983333333333335,1.0,0.7983333333333335,1.9666666666666666,1.9666666666666666,1.9666666666666666,1.9666666666666666,0.055708601453115555,0.15853737608796936,0.017370208344491277,0.013512623585691361,0.0,0.0,0.0,0.0,0.003263329313884984,0.004926935433754478,0.0016543055566182162,0.13896166675593022,0.10810098868553089,0.0027525782895410074,2.2451848963903377e-05,0.007551086756999248,0.06920948473690583,0.01666666666666666,0.01666666666666666,0.01666666666666666,0.01666666666666666,0.0,0.0,0.0,0.0,0.0,0.001158013889632753,0.0,0.001158013889632753,0.03333333333333332,0.03333333333333332,0.03333333333333332,0.03333333333333332,30
5,24.6,96.7,0.9366666666666668,0.765,1.0,1.0,0.0,0.0,0.6052901888037897,0.8883853581966094,0.7757449178501811,18.733333333333334,15.3,0.042342122395833334,0.00024872620900472006,0.4741763194402059,2.4766039768854777,0.94,0.98,0.94,0.98,0.0,0.0,0.0,0.0,1.0,0.8345833333333333,1.0,0.8345833333333333,4.7,4.9,4.7,4.9,0.13217891045025335,1.0636631564291525,0.021566967789118107,0.015190362946183403,0.0,0.0,0.0,0.0,0.002311546514912167,0.002566882815742153,0.01168856595167332,0.4313393557823622,0.303807258923668,0.0008965091577870277,4.65741751741712e-06,0.009983623921354977,0.05093693587551097,0.021761507723289865,0.01114172029062311,0.021761507723289865,0.01114172029062311,0.0,0.0,0.0,0.0,0.0,0.008049847693759198,0.0,0.008049847693759195,0.10880753861644935,0.055708601453115555,0.10880753861644935,0.055708601453115555,30
10,49.63333333333333,395.3333333333333,0.9833333333333333,0.89,1.0,1.0,0.0,0.0,0.44682741730769693,1.0518047373863384,0.9050010175010175,39.333333333333336,35.6,0.021696666666666666,0.00033127466837565105,0.8225692669550578,2.723523823420207,0.99,0.99,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.9236111111111112,1.0,0.9236111111111112,9.9,9.933333333333334,9.9,9.9,0.10152099984713352,1.4169201936767797,0.006033114240004924,0.010352966147243842,0.0,0.0,0.0,0.0,0.00141122863970671,0.0013385503772648107,0.00858917718926798,0.241324569600197,0.4141186458897537,0.00033693968672511923,6.94983996364878e-06,0.013615352596322615,0.043515942269530025,0.005570860145311554,0.005570860145311554,0.005570860145311554,0.005570860145311554,0.0,0.0,0.0,0.0,0.0,0.007003351688006276,0.0,0.00700335168800628,0.055708601453115555,0.06666666666666665,0.055708601453115555,0.055708601453115555,30
20,98.63333333333334,1555.0,0.9495833333333333,0.8837499999999999,1.0,0.998290317277659,0.0,8.771929824561403e-05,0.32620649858065504,1.16084903548062,0.9012957199012094,75.96666666666667,70.83333333333333,0.01077,0.0009674469629923503,2.1393725792566936,4.516289114952087,0.955,0.9716666666666666,0.955,0.9816666666666667,0.0,0.0037037037037037034,0.0,0.0031746031746031746,1.0,0.9277145396170164,1.0,0.9281851278523106,19.1,19.533333333333335,19.1,19.7,0.22223180055985828,7.798762059145824,0.009294111450958358,0.008286145132051772,0.0,0.00118800639728193,0.0,6.0948099454355355e-05,0.0008762280450521312,0.0007547473293545459,0.005618091686696536,0.7435289160766685,0.704800180915951,0.00010683132047523686,8.418020950871978e-05,0.05528433620003377,0.08617648451846224,0.009392464575637093,0.009186238249690492,0.009392464575637093,0.00698246298035519,0.0,0.002573364199183893,0.0,0.002205740742157622,0.0,0.003891663259682207,0.0,0.00399779574740989,0.1878492915127419,0.1570806464906346,0.1878492915127419,0.15275252316519466,30
50,247.85,9828.15,0.96975,0.8664999999999999,0.9984845423317841,0.9875866690911757,3.102873802582257e-05,0.00022793795363908854,0.20999103583624282,1.2569867774327024,0.8680471755313125,194.25,175.5,0.0034406,0.0007684469223022461,8.687411069869995,11.155573427677155,0.968,0.93,0.974,0.9890000000000001,0.0031943212067435667,0.02163661883613648,0.0,0.017576969249238156,1.0,0.905570577743242,0.9995916666666667,0.9040852040816325,48.55,47.95,48.7,50.35,0.292673700111305,24.81948247901869,0.0047361293323379145,0.004429268681467812,0.0011104651632264195,0.0024546041526469593,2.270289725739095e-05,4.541545942070103e-05,0.00042489147786310525,0.00033792609461212565,0.005195630229723714,0.9837495402259341,1.006557447310804,2.488081061465051e-05,3.561057735531151e-05,0.21267677773406585,0.2531893344816662,0.006390782836488648,0.011470786693528088,0.004611199181854634,0.0033950428258674005,0.002352366410250438,0.004489307396679019,0.0,0.003694714720743427,0.0,0.003617178955405267,0.00028109929360547857,0.003747646375412761,0.25623796505756535,0.3802699871905416,0.23055995909273172,0.2741014026731137,20
100,495.1,39198.95,0.9643750000000001,0.8578749999999999,0.9979462570887441,0.9587652466706642,2.0655545408649018e-05,0.000381386258850749,0.15082880547444527,1.3032043630183117,0.8412841677608578,386.55,357.95,0.0017607999999999999,0.0019533753395080565,24.31343357563019,27.28339648246765,0.9605,0.79,0.9685,0.984,0.0036754534004557597,0.07228558959425928,0.0005154639175257732,0.05889325453432437,1.0,0.9028849703175321,0.999353500420787,0.9007467661209076,96.4,86.05,96.9,104.6,0.4285839597165482,66.04366478243568,0.002906860080278341,0.004036327636537165,0.0009611575647557347,0.0028208363296666032,9.6980811576093e-06,2.689673141782075e-05,0.00026360455452253777,0.00020225845332627813,0.003691634050751778,1.21064358699695,1.8216172687159644,1.2780865632490993e-05,0.00010091320229670306,0.4256721825145462,0.4871639978368375,0.004197430291575021,0.010930401832070323,0.0027410140267311394,0.002937954891990079,0.0013941036322573405,0.004752214925221993,0.0005154639175257732,0.004376731560839659,0.0,0.0027172112317453423,0.00032048086042293217,0.0025601319386511635,0.34335803011158084,0.8659494333115713,0.27047716121114934,0.5730803195291031,20
200,989.3,156562.0,0.963125,0.8556250000000001,0.9922053464459178,0.8312080661955648,3.9075182934618294e-05,0.0008949198670111857,0.11260271102158992,1.3322139121785508,0.7433022082052853,776.6,824.0,0.000938425,0.009336137771606445,79.3587040424347,84.21583971977233,0.944,0.359,0.967,0.985,0.00998500226067483,0.10714648831879794,0.0030720601710132185,0.2323478674025805,1.0,0.8970197694608146,0.9980456455663995,0.8980281536925583,190.7,81.5,194.0,257.0,1.358512258154322,452.6069180008434,0.005014735231739007,0.0032288306276765633,0.0018250476752207482,0.006319662303642303,9.206440407178863e-06,4.0192725420808286e-05,0.00036347604499615237,0.00027287658894928547,0.004283699598775779,4.730985333122712,7.904991390816873,8.748892787090265e-06,0.0007097057203914497,2.023878788964084,1.8936796262201667,0.005517648452415609,0.019857828011475308,0.004725815626252613,0.002886751345948131,0.0022756279976606573,0.01383052713523359,0.0015660549050538362,0.007778315074971791,0.0,0.004632447707998665,0.00046885608925406494,0.00236837644947222,0.931545907498808,4.69810836637707,0.9888264649460884,2.7808871486152276,10
500,2475.8,980102.8,0.9649000000000001,0.9100999999999999,0.9592425575374609,0.44772580675401097,8.40351115917268e-05,0.0022970554573578735,0.09245655147709946,1.3472515126220226,0.44870668242165357,2012.0,4067.0,0.0008667039999999999,0.1522218704223633,568.2810160636902,593.8668073654175,0.8320000000000001,0.004399999999999999,0.9687999999999999,0.9864,0.029921216526381328,0.35666666666666663,0.03921527768639872,0.6844116957598949,1.0,0.85,0.9965748932229932,0.9398010645629424,428.8,3.2,504.2,1564.0,1.019803902718557,951.373028837795,0.0017986105748604869,0.0015921683328090738,0.0046708302743423595,0.004419052834320227,1.0012630386107121e-05,4.13897687029099e-05,0.00034273359869541525,0.00025435410602829957,0.006236628839755397,11.113055385446435,40.24673899833376,3.5625069824492996e-06,0.021146162093700006,24.94022054653818,24.44076324892972,0.010714476188783096,0.00116619037896906,0.0017435595774162708,0.001469693845669908,0.0024754497555050333,0.062271805640898015,0.0034837461735063354,0.004297724816328676,0.0,0.07071067811865475,0.0007382144973169631,0.001653445461204328,4.747630988187687,0.58309518948453,2.1771541057077237,22.239604313026792,5
1000,4942.666666666667,3907530.0,0.9608333333333334,0.9088333333333334,0.7881604484520373,0.16974052214614868,0.0002651069704008071,0.004556603036529559,0.10055683836723027,1.3412256279891939,0.2123463407375037,4878.0,21423.333333333332,0.0009455066666666667,0.8522241115570068,5770.371571620305,6302.206282615662,0.4026666666666667,0.0,0.965,0.9856666666666666,0.008778966350869343,1.0,0.2428760604671282,0.8951817173493101,1.0,0.0,0.9919518083187148,0.9363075202720585,406.3333333333333,1.0,1276.0,9423.666666666666,4.0960685758148365,6358.695961699485,0.00371464818133713,0.0029732604624852074,0.011999458647955423,0.0018375521267631385,1.8164541835940574e-05,6.581897931019511e-05,0.0003524615726078321,0.00026276503965756687,0.004694726048399257,54.77529856909347,294.1554766521345,1.1169229059240301e-05,0.20489273620053827,137.3878249959328,150.58559588510622,0.020185253142936913,0.0,0.0040000000000000036,0.002027587510099409,0.0024055806562960276,0.0,0.012830901186458342,0.0015074276988786147,0.0,0.0,0.0009391275824230313,0.0015687668584842662,21.364560478616088,0.0,16.502525059315417,145.68954816473436,3
