n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
2,9,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8288532186875339,0.75,0.0002491474151611328,0.3303558826446533,0.138916015625,16
2,9,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8288532186875339,0.75,0.0002491474151611328,0.3303558826446533,0.138916015625,16
2,10,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8264035523908152,0.75,0.00035762786865234375,0.43597936630249023,0.13525390625,16
2,10,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8264035523908152,0.75,0.00035762786865234375,0.43597936630249023,0.13525390625,16
2,11,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8190090316022411,0.75,0.0004203319549560547,0.9715325832366943,0.1407470703125,16
2,11,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8190090316022411,0.75,0.0004203319549560547,0.9715325832366943,0.1407470703125,16
2,12,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8252281629444198,0.75,0.0003151893615722656,0.42226696014404297,0.1422119140625,16
2,12,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8252281629444198,0.75,0.0003151893615722656,0.42226696014404297,0.1422119140625,16
2,13,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8230398074619644,0.75,0.00033211708068847656,0.684715747833252,0.1541748046875,16
2,13,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8230398074619644,0.75,0.00033211708068847656,0.684715747833252,0.1541748046875,16
2,14,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8225462088600709,0.75,0.0003795623779296875,0.8292062282562256,0.1422119140625,16
2,14,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8225462088600709,0.75,0.0003795623779296875,0.8292062282562256,0.1422119140625,16
2,15,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8270921933598198,0.75,0.00031495094299316406,0.35404157638549805,0.1480712890625,16
2,15,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8270921933598198,0.75,0.00031495094299316406,0.35404157638549805,0.1480712890625,16
2,16,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8246237908812107,0.75,0.0003352165222167969,0.46039628982543945,0.1397705078125,16
2,16,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8246237908812107,0.75,0.0003352165222167969,0.46039628982543945,0.1397705078125,16
2,17,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8250592373494912,0.75,0.0003902912139892578,0.4476795196533203,0.13720703125,16
2,17,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8250592373494912,0.75,0.0003902912139892578,0.4476795196533203,0.13720703125,16
2,18,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8275903290704125,0.75,0.0003662109375,0.44104933738708496,0.1375732421875,16
2,18,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8275903290704125,0.75,0.0003662109375,0.44104933738708496,0.1375732421875,16
2,19,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8240897276389701,0.75,0.0003783702850341797,0.45920634269714355,0.1412353515625,16
2,19,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8240897276389701,0.75,0.0003783702850341797,0.45920634269714355,0.1412353515625,16
2,20,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8241642309317653,0.75,0.0003116130828857422,0.4213287830352783,0.1405029296875,16
2,20,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8241642309317653,0.75,0.0003116130828857422,0.4213287830352783,0.1405029296875,16
2,21,C,0.0,8,8,8,8,8,0,100.0,0.0,0.822994910838295,0.75,0.0003745555877685547,0.6499390602111816,0.14111328125,16
2,21,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.822994910838295,0.75,0.0003745555877685547,0.6499390602111816,0.14111328125,16
2,22,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8235407087645165,0.75,0.0003108978271484375,0.4343576431274414,0.1419677734375,16
2,22,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8235407087645165,0.75,0.0003108978271484375,0.4343576431274414,0.1419677734375,16
2,23,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8256711748798863,0.75,0.0003407001495361328,0.5809633731842041,0.13818359375,16
2,23,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8256711748798863,0.75,0.0003407001495361328,0.5809633731842041,0.13818359375,16
2,24,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8283049953277208,0.75,0.0003376007080078125,0.40678977966308594,0.147216796875,16
2,24,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8283049953277208,0.75,0.0003376007080078125,0.40678977966308594,0.147216796875,16
2,25,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8211578402862477,0.75,0.0002994537353515625,0.4389832019805908,0.1455078125,16
2,25,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8211578402862477,0.75,0.0002994537353515625,0.4389832019805908,0.1455078125,16
2,26,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8230696138166541,0.75,0.00023889541625976562,0.37157440185546875,0.141357421875,16
2,26,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8230696138166541,0.75,0.00023889541625976562,0.37157440185546875,0.141357421875,16
2,27,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8233734844768512,0.75,0.0003819465637207031,0.4224865436553955,0.134033203125,16
2,27,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8233734844768512,0.75,0.0003819465637207031,0.4224865436553955,0.134033203125,16
2,28,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8258187663057633,0.75,0.0002646446228027344,0.41603612899780273,0.1383056640625,16
2,28,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8258187663057633,0.75,0.0002646446228027344,0.41603612899780273,0.1383056640625,16
2,29,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8224019783843438,0.75,0.0004208087921142578,0.4290132522583008,0.142333984375,16
2,29,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8224019783843438,0.75,0.0004208087921142578,0.4290132522583008,0.142333984375,16
2,30,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8268481441854462,0.75,0.002022981643676758,0.565727710723877,0.1414794921875,16
2,30,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8268481441854462,0.75,0.002022981643676758,0.565727710723877,0.1414794921875,16
2,31,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8253312014005908,0.75,0.0003402233123779297,0.42435193061828613,0.1380615234375,16
2,31,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8253312014005908,0.75,0.0003402233123779297,0.42435193061828613,0.1380615234375,16
2,32,C,0.0,8,8,8,8,8,0,100.0,0.0,0.827010706949322,0.75,0.00022029876708984375,0.3386678695678711,0.147216796875,16
2,32,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.827010706949322,0.75,0.00022029876708984375,0.3386678695678711,0.147216796875,16
2,33,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8255237317304199,0.75,0.0003383159637451172,0.38716769218444824,0.1497802734375,16
2,33,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8255237317304199,0.75,0.0003383159637451172,0.38716769218444824,0.1497802734375,16
2,34,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8241254810918655,0.75,0.0001723766326904297,0.26665687561035156,0.1497802734375,16
2,34,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8241254810918655,0.75,0.0001723766326904297,0.26665687561035156,0.1497802734375,16
2,35,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8234490167483914,0.75,0.0003676414489746094,0.997220516204834,0.1409912109375,16
2,35,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8234490167483914,0.75,0.0003676414489746094,0.997220516204834,0.1409912109375,16
2,36,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8266684484477906,0.75,0.0003743171691894531,0.6156108379364014,0.1483154296875,16
2,36,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8266684484477906,0.75,0.0003743171691894531,0.6156108379364014,0.1483154296875,16
2,37,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8296592796653137,0.75,0.0003521442413330078,0.4584786891937256,0.1434326171875,16
2,37,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8296592796653137,0.75,0.0003521442413330078,0.4584786891937256,0.1434326171875,16
2,38,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8313930247122419,0.75,0.0003838539123535156,0.5495624542236328,0.1390380859375,16
2,38,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8313930247122419,0.75,0.0003838539123535156,0.5495624542236328,0.1390380859375,16
2,39,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8253644165003735,0.75,0.00023818016052246094,0.36048054695129395,0.1474609375,16
2,39,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8253644165003735,0.75,0.00023818016052246094,0.36048054695129395,0.1474609375,16
2,40,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8309071804457775,0.75,0.0002589225769042969,0.40302491188049316,0.1390380859375,16
2,40,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8309071804457775,0.75,0.0002589225769042969,0.40302491188049316,0.1390380859375,16
2,41,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8287011534321522,0.75,0.0003299713134765625,0.5338447093963623,0.1473388671875,16
2,41,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8287011534321522,0.75,0.0003299713134765625,0.5338447093963623,0.1473388671875,16
2,42,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8218841681794451,0.75,0.00024056434631347656,0.4041566848754883,0.1466064453125,16
2,42,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8218841681794451,0.75,0.00024056434631347656,0.4041566848754883,0.1466064453125,16
2,43,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8238619524242728,0.75,0.0003037452697753906,0.388577938079834,0.145263671875,16
2,43,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8238619524242728,0.75,0.0003037452697753906,0.388577938079834,0.145263671875,16
2,44,C,0.0,8,8,8,8,8,0,100.0,0.0,0.821622809542493,0.75,0.0004050731658935547,0.46373724937438965,0.14111328125,16
2,44,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.821622809542493,0.75,0.0004050731658935547,0.46373724937438965,0.14111328125,16
2,45,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8298022062488453,0.75,0.0003597736358642578,0.7829582691192627,0.1402587890625,16
2,45,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8298022062488453,0.75,0.0003597736358642578,0.7829582691192627,0.1402587890625,16
2,46,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8240852416877142,0.75,0.00040602684020996094,0.4420621395111084,0.138427734375,16
2,46,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8240852416877142,0.75,0.00040602684020996094,0.4420621395111084,0.138427734375,16
2,47,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8254207109366604,0.75,0.00042366981506347656,0.4352285861968994,0.1475830078125,16
2,47,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8254207109366604,0.75,0.00042366981506347656,0.4352285861968994,0.1475830078125,16
2,48,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8279321433014007,0.75,0.0002193450927734375,0.3665771484375,0.146728515625,16
2,48,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8279321433014007,0.75,0.0002193450927734375,0.3665771484375,0.146728515625,16
2,49,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8300010320743659,0.75,0.0005357265472412109,0.9045505523681641,0.1448974609375,16
2,49,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8300010320743659,0.75,0.0005357265472412109,0.9045505523681641,0.1448974609375,16
2,50,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8263556240394154,0.75,0.0003044605255126953,0.3737194538116455,0.1405029296875,16
2,50,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8263556240394154,0.75,0.0003044605255126953,0.3737194538116455,0.1405029296875,16
2,51,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8233210865219476,0.75,0.0006392002105712891,0.7244830131530762,0.1507568359375,16
2,51,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8233210865219476,0.75,0.0006392002105712891,0.7244830131530762,0.1507568359375,16
2,52,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8282929652797012,0.75,0.00045990943908691406,0.7222473621368408,0.1434326171875,16
2,52,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8282929652797012,0.75,0.00045990943908691406,0.7222473621368408,0.1434326171875,16
2,53,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8270321213961226,0.75,0.0002868175506591797,0.4431271553039551,0.146240234375,16
2,53,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8270321213961226,0.75,0.0002868175506591797,0.4431271553039551,0.146240234375,16
2,54,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8241261445898707,0.75,0.00019621849060058594,0.33263254165649414,0.141357421875,16
2,54,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8241261445898707,0.75,0.00019621849060058594,0.33263254165649414,0.141357421875,16
2,55,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8272305767080306,0.75,0.0003705024719238281,0.45744919776916504,0.148681640625,16
2,55,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8272305767080306,0.75,0.0003705024719238281,0.45744919776916504,0.148681640625,16
2,56,C,0.0,8,8,8,8,8,0,100.0,0.0,0.827202573069779,0.75,0.0003161430358886719,0.37128663063049316,0.140869140625,16
2,56,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.827202573069779,0.75,0.0003161430358886719,0.37128663063049316,0.140869140625,16
2,57,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8250587152998494,0.75,0.0005233287811279297,0.7289633750915527,0.141357421875,16
2,57,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8250587152998494,0.75,0.0005233287811279297,0.7289633750915527,0.141357421875,16
2,58,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8271655757826867,0.75,0.0003228187561035156,0.4288918972015381,0.1427001953125,16
2,58,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8271655757826867,0.75,0.0003228187561035156,0.4288918972015381,0.1427001953125,16
2,59,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8316346178218654,0.75,0.00023436546325683594,0.3519866466522217,0.1492919921875,16
2,59,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8316346178218654,0.75,0.00023436546325683594,0.3519866466522217,0.1492919921875,16
4,0,C,0.0,16,16,48,16,16,0,100.0,0.0,0.661290906254621,0.75,0.00045108795166015625,0.5255470275878906,0.0693359375,64
4,0,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.661290906254621,0.75,0.00045108795166015625,0.5255470275878906,0.0693359375,64
4,1,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6673834145716802,0.75,0.0005042552947998047,0.5679647922515869,0.072998046875,64
4,1,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6673834145716802,0.75,0.0005042552947998047,0.5679647922515869,0.072998046875,64
4,2,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6627903587087324,0.75,0.00025582313537597656,0.4736652374267578,0.0760498046875,64
4,2,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6627903587087324,0.75,0.00025582313537597656,0.4736652374267578,0.0760498046875,64
4,3,C,0.0,16,16,48,16,16,0,100.0,0.0,0.661163969783497,0.75,0.0006043910980224609,0.5389158725738525,0.06787109375,64
4,3,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.661163969783497,0.75,0.0006043910980224609,0.5389158725738525,0.06787109375,64
4,4,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6666452214683763,0.75,0.00037789344787597656,0.7533576488494873,0.0703125,64
4,4,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6666452214683763,0.75,0.00037789344787597656,0.7533576488494873,0.0703125,64
4,5,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6679732707465029,0.75,0.00042557716369628906,0.5791876316070557,0.0711669921875,64
4,5,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6679732707465029,0.75,0.00042557716369628906,0.5791876316070557,0.0711669921875,64
4,6,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6627287195872074,0.75,0.00079345703125,0.7263228893280029,0.0716552734375,64
4,6,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6627287195872074,0.75,0.00079345703125,0.7263228893280029,0.0716552734375,64
4,7,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6632150806467028,0.75,0.000743865966796875,0.7798125743865967,0.074462890625,64
4,7,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6632150806467028,0.75,0.000743865966796875,0.7798125743865967,0.074462890625,64
4,8,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6624146250094595,0.75,0.0004773139953613281,0.738417387008667,0.07421875,64
4,8,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6624146250094595,0.75,0.0004773139953613281,0.738417387008667,0.07421875,64
4,9,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6643790073849273,0.75,0.0003046989440917969,0.46993112564086914,0.0718994140625,64
4,9,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6643790073849273,0.75,0.0003046989440917969,0.46993112564086914,0.0718994140625,64
4,10,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6660509930975339,0.75,0.00025010108947753906,0.4608335494995117,0.0687255859375,64
4,10,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6660509930975339,0.75,0.00025010108947753906,0.4608335494995117,0.0687255859375,64
4,11,C,0.0,16,16,48,16,16,0,100.0,0.0,0.662223069977494,0.75,0.0004284381866455078,0.5556161403656006,0.0677490234375,64
4,11,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.662223069977494,0.75,0.0004284381866455078,0.5556161403656006,0.0677490234375,64
4,12,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6662109046776505,0.75,0.0003528594970703125,0.5213732719421387,0.0751953125,64
4,12,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6662109046776505,0.75,0.0003528594970703125,0.5213732719421387,0.0751953125,64
4,13,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6524624841196778,0.75,0.00036978721618652344,0.5989007949829102,0.0771484375,64
4,13,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6524624841196778,0.75,0.00036978721618652344,0.5989007949829102,0.0771484375,64
4,14,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6665774607398604,0.75,0.0003490447998046875,0.538555383682251,0.075439453125,64
4,14,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6665774607398604,0.75,0.0003490447998046875,0.538555383682251,0.075439453125,64
4,15,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6607362685914232,0.75,0.0006682872772216797,0.6181890964508057,0.068359375,64
4,15,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6607362685914232,0.75,0.0006682872772216797,0.6181890964508057,0.068359375,64
4,16,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6681811888680962,0.75,0.00039124488830566406,0.5424447059631348,0.0760498046875,64
4,16,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6681811888680962,0.75,0.00039124488830566406,0.5424447059631348,0.0760498046875,64
4,17,C,0.0,16,16,48,16,16,0,100.0,0.0,0.655100549832445,0.75,0.00019550323486328125,0.451352596282959,0.0721435546875,64
4,17,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.655100549832445,0.75,0.00019550323486328125,0.451352596282959,0.0721435546875,64
4,18,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6642137268767986,0.75,0.0004248619079589844,0.5143253803253174,0.07666015625,64
4,18,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6642137268767986,0.75,0.0004248619079589844,0.5143253803253174,0.07666015625,64
4,19,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6648647824539304,0.75,0.0005338191986083984,0.6596815586090088,0.071044921875,64
4,19,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6648647824539304,0.75,0.0005338191986083984,0.6596815586090088,0.071044921875,64
4,20,C,0.0,16,16,48,16,16,0,100.0,0.0,0.665151627190225,0.75,0.0005338191986083984,0.7446551322937012,0.073486328125,64
4,20,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.665151627190225,0.75,0.0005338191986083984,0.7446551322937012,0.073486328125,64
4,21,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6558976279065524,0.75,0.001897573471069336,0.7332098484039307,0.0721435546875,64
4,21,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6558976279065524,0.75,0.001897573471069336,0.7332098484039307,0.0721435546875,64
4,22,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6535554154112234,0.75,0.00041222572326660156,0.5659573078155518,0.072021484375,64
4,22,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6535554154112234,0.75,0.00041222572326660156,0.5659573078155518,0.072021484375,64
4,23,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6609262797099608,0.75,0.0003902912139892578,0.9130969047546387,0.07080078125,64
4,23,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6609262797099608,0.75,0.0003902912139892578,0.9130969047546387,0.07080078125,64
4,24,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6649181010396472,0.75,0.0004894733428955078,0.6799015998840332,0.0758056640625,64
4,24,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6649181010396472,0.75,0.0004894733428955078,0.6799015998840332,0.0758056640625,64
4,25,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6646103466683667,0.75,0.0003705024719238281,0.5238242149353027,0.075927734375,64
4,25,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6646103466683667,0.75,0.0003705024719238281,0.5238242149353027,0.075927734375,64
4,26,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6667289356158885,0.8125,0.0004870891571044922,0.5644009113311768,0.0673828125,64
4,26,Q,0.0,16,16,48,13,13,0,81.25,0.0,0.6667289356158885,0.8125,0.0004870891571044922,0.5644009113311768,0.0673828125,64
4,27,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6637330316381844,0.75,0.00037980079650878906,0.5209424495697021,0.072509765625,64
4,27,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6637330316381844,0.75,0.00037980079650878906,0.5209424495697021,0.072509765625,64
4,28,C,0.0,16,16,48,16,16,0,100.0,0.0,0.662285279869615,0.75,0.000400543212890625,0.5265336036682129,0.0748291015625,64
4,28,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.662285279869615,0.75,0.000400543212890625,0.5265336036682129,0.0748291015625,64
4,29,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6606426057904502,0.75,0.0008406639099121094,0.8028862476348877,0.073974609375,64
4,29,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6606426057904502,0.75,0.0008406639099121094,0.8028862476348877,0.073974609375,64
4,30,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6616568107345301,0.75,0.00041031837463378906,0.5137856006622314,0.0694580078125,64
4,30,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6616568107345301,0.75,0.00041031837463378906,0.5137856006622314,0.0694580078125,64
4,31,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6655694909629014,0.75,0.0004105567932128906,0.5661523342132568,0.070068359375,64
4,31,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6655694909629014,0.75,0.0004105567932128906,0.5661523342132568,0.070068359375,64
4,32,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6606360010270149,0.75,0.0004246234893798828,0.7364492416381836,0.068359375,64
4,32,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6606360010270149,0.75,0.0004246234893798828,0.7364492416381836,0.068359375,64
4,33,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6644992470623416,0.75,0.0005786418914794922,0.9948816299438477,0.0740966796875,64
4,33,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6644992470623416,0.75,0.0005786418914794922,0.9948816299438477,0.0740966796875,64
4,34,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6553766481993789,0.75,0.0004980564117431641,1.0112903118133545,0.07275390625,64
4,34,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6553766481993789,0.75,0.0004980564117431641,1.0112903118133545,0.07275390625,64
4,35,C,0.0,16,16,48,16,16,0,100.0,0.0,0.6561512463585344,0.75,0.00035643577575683594,0.5219566822052002,0.0714111328125,64
4,35,Q,0.0,16,16,48,12,12,0,75.0,0.0,0.6561512463585344,0.75,0.00035643577575683594,0.5219566822052002,0.0714111328125,64
