n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
2,40,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8238749843282024,0.75,0.0004169940948486328,0.47084736824035645,0.14453125,16
2,41,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8238619104004941,0.75,0.00033783912658691406,0.5143969058990479,0.14404296875,16
2,41,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8238619104004941,0.75,0.00033783912658691406,0.5143969058990479,0.14404296875,16
2,42,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8283432050968204,0.75,0.00037026405334472656,0.4685497283935547,0.1376953125,16
2,42,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8283432050968204,0.75,0.00037026405334472656,0.4685497283935547,0.1376953125,16
2,43,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8264973175429947,0.75,0.00029850006103515625,0.35232090950012207,0.1427001953125,16
2,43,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8264973175429947,0.75,0.00029850006103515625,0.35232090950012207,0.1427001953125,16
2,44,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8279513576520214,0.75,0.0002522468566894531,0.4181785583496094,0.1400146484375,16
2,44,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8279513576520214,0.75,0.0002522468566894531,0.4181785583496094,0.1400146484375,16
2,45,C,0.01,6,8,6,4,4,0,50.0,0.0,0.7286681277809776,0.75,0.00031828880310058594,0.4528830051422119,0.073486328125,12
2,45,Q,0.01,6,8,6,3,3,0,37.5,0.0,0.7286681277809776,0.75,0.00031828880310058594,0.4528830051422119,0.073486328125,12
2,46,C,0.01,6,8,6,4,4,0,50.0,0.0,0.7317494474656023,0.75,0.0003752708435058594,0.4821159839630127,0.076416015625,12
2,46,Q,0.01,6,8,6,3,3,0,37.5,0.0,0.7317494474656023,0.75,0.0003752708435058594,0.4821159839630127,0.076416015625,12
2,47,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8200551965182084,0.75,0.00025272369384765625,0.4300501346588135,0.1444091796875,16
2,47,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8200551965182084,0.75,0.00025272369384765625,0.4300501346588135,0.1444091796875,16
2,48,C,0.01,6,8,6,4,4,0,50.0,0.0,0.8206208360288744,0.5,0.00031566619873046875,0.4040851593017578,0.0909423828125,12
2,48,Q,0.01,6,8,6,5,5,0,62.5,0.0,0.8206208360288744,0.5,0.00031566619873046875,0.4040851593017578,0.0909423828125,12
2,49,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8251562149460477,0.75,0.0004184246063232422,0.45461440086364746,0.1375732421875,16
2,49,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8251562149460477,0.75,0.0004184246063232422,0.45461440086364746,0.1375732421875,16
2,50,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8242036425313535,0.75,0.00033354759216308594,0.41817355155944824,0.1387939453125,16
2,50,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8242036425313535,0.75,0.00033354759216308594,0.41817355155944824,0.1387939453125,16
2,51,C,0.01,6,8,6,4,4,0,50.0,0.0,0.7343146726266059,0.75,0.0003325939178466797,0.40657544136047363,0.0699462890625,12
2,51,Q,0.01,6,8,6,3,3,0,37.5,0.0,0.7343146726266059,0.75,0.0003325939178466797,0.40657544136047363,0.0699462890625,12
