2,0,32768,CPU,0.0
2,1,32768,CPU,0.0
2,2,32768,CPU,0.0
2,3,32768,CPU,0.0
2,4,32768,CPU,0.0
2,5,32768,CPU,0.0
2,6,32768,CPU,0.0
2,7,32768,CPU,0.0
2,8,32768,CPU,0.0
2,9,32768,CPU,0.0
4,0,32768,CPU,0.0
4,1,32768,CPU,0.0
4,2,32768,CPU,0.0
4,3,32768,CPU,0.0
4,4,32768,CPU,0.0
4,5,32768,CPU,0.0
4,6,32768,CPU,0.0
4,7,32768,CPU,0.0
4,8,32768,CPU,0.0
4,9,32768,CPU,0.0
6,0,32768,CPU,0.0
6,1,32768,CPU,0.0
6,2,32768,CPU,0.0
6,3,32768,CPU,0.0
6,4,32768,CPU,0.0
6,5,32768,CPU,0.0
6,6,32768,CPU,0.0
6,7,32768,CPU,0.0
6,8,32768,CPU,0.0
6,9,32768,CPU,0.0
8,0,32768,CPU,0.0
8,1,32768,CPU,0.0
8,2,32768,CPU,0.0
8,3,32768,CPU,0.0
8,4,32768,CPU,0.0
8,5,32768,CPU,0.0
8,6,32768,CPU,0.0
8,7,32768,CPU,0.0
8,8,32768,CPU,0.0
8,9,32768,CPU,0.0
10,0,32768,CPU,0.0
10,1,32768,CPU,0.0
10,2,32768,CPU,0.0
10,3,32768,CPU,0.0
10,4,32768,CPU,0.0
10,5,32768,CPU,0.0
10,6,32768,CPU,0.0
10,7,32768,CPU,0.0
10,8,32768,CPU,0.0
10,9,32768,CPU,0.0
15,0,32768,CPU,0.0
15,1,32768,CPU,0.0
15,2,32768,CPU,0.0
15,3,32768,CPU,0.0
15,4,32768,CPU,0.0
15,5,32768,CPU,0.0
15,6,32768,CPU,0.0
15,7,32768,CPU,0.0
15,8,32768,CPU,0.0
15,9,32768,CPU,0.0
20,0,32768,CPU,0.0
20,1,32768,CPU,0.0
20,2,32768,CPU,0.0
20,3,32768,CPU,0.0
20,4,32768,CPU,0.0
20,5,32768,CPU,0.0
20,6,32768,CPU,0.0
20,7,32768,CPU,0.0
20,8,32768,CPU,0.0
20,9,32768,CPU,0.0
30,0,32768,CPU,0.0
30,1,32768,CPU,0.0
30,2,32768,CPU,0.0
30,3,32768,CPU,0.0
30,4,32768,CPU,0.0
30,5,32768,CPU,0.0
30,6,32768,CPU,0.0
30,7,32768,CPU,0.0
30,8,32768,CPU,0.0
30,9,32768,CPU,0.0
40,0,32768,CPU,0.0
40,1,32768,CPU,0.0
40,2,32768,CPU,0.0
40,3,32768,CPU,0.0
40,4,32768,CPU,0.0
40,5,32768,CPU,0.0
40,6,32768,CPU,0.0
40,7,32768,CPU,0.0
40,8,32768,CPU,0.0
40,9,32768,CPU,0.0
50,0,32768,CPU,0.0
50,1,32768,CPU,0.0
50,2,32768,CPU,0.0
50,3,32768,CPU,0.0
50,4,32768,CPU,0.0
50,5,32768,CPU,0.0
50,6,32768,CPU,0.0
50,7,32768,CPU,0.0
50,8,32768,CPU,0.0
50,9,32768,CPU,0.0
60,0,32768,CPU,0.0
60,1,32768,CPU,0.0
60,2,32768,CPU,0.0
60,3,32768,CPU,0.0
60,4,32768,CPU,0.0
60,5,32768,CPU,0.0
60,6,32768,CPU,0.0
60,7,32768,CPU,0.0
60,8,32768,CPU,0.0
60,9,32768,CPU,0.0
75,0,32768,CPU,0.0
75,1,32768,CPU,0.0
75,2,32768,CPU,0.0
75,3,32768,CPU,0.0
75,4,32768,CPU,0.0
75,5,32768,CPU,0.0
75,6,32768,CPU,0.0
75,7,32768,CPU,0.0
75,8,32768,CPU,0.0
75,9,32768,CPU,0.0
100,0,32768,CPU,0.0
100,1,32768,CPU,0.0
100,2,32768,CPU,0.0
100,3,32768,CPU,0.0
100,4,32768,CPU,0.0
100,5,32768,CPU,0.0
100,6,32768,CPU,0.0
100,7,32768,CPU,0.0
100,8,32768,CPU,0.0
100,9,32768,CPU,0.0
