150,0,65536,GPU,0.0
150,1,65536,GPU,0.0
150,2,65536,GPU,0.0
150,3,65536,GPU,0.0
150,4,65536,GPU,0.0
200,0,65536,GPU,0.0
200,1,65536,GPU,0.0
200,2,65536,GPU,0.0
200,3,65536,GPU,0.0
200,4,65536,GPU,0.0
300,0,65536,GPU,0.0
300,1,65536,GPU,0.0
300,2,65536,GPU,0.0
300,3,65536,GPU,0.0
300,4,65536,GPU,0.0
500,0,65536,GPU,0.0
500,1,65536,GPU,0.0
500,2,65536,GPU,0.0
750,0,65536,GPU,0.0
750,1,65536,GPU,0.0
750,2,65536,GPU,0.0
1000,0,65536,GPU,0.0
1000,1,65536,GPU,0.0
1000,2,65536,GPU,0.0
