phi_max,n_tracks,sigma_scatt,sigma_scatt_mrad,epsilon,repeat,n_true,n_false,true_accepted,false_accepted,segment_efficiency,segment_false_rate
0.2,10,0.0001,0.1,0.0004247940677551,0,30,2970,30,0,1.0,0.0
0.2,10,0.0001,0.1,0.0004247940677551,1,30,2970,30,0,1.0,0.0
0.2,10,0.0001,0.1,0.0004247940677551,2,30,2970,30,0,1.0,0.0
0.2,10,0.0001,0.1,0.0004247940677551,3,30,2970,30,0,1.0,0.0
0.2,10,0.0001,0.1,0.0004247940677551,4,30,2970,30,0,1.0,0.0
0.2,10,0.0001,0.1,0.0004247940677551,5,30,2970,30,0,1.0,0.0
0.2,10,0.0001,0.1,0.0004247940677551,6,30,2970,30,0,1.0,0.0
0.2,10,0.0001,0.1,0.0004247940677551,7,30,2970,30,0,1.0,0.0
0.2,10,0.0001,0.1,0.0004247940677551,8,30,2970,30,0,1.0,0.0
0.2,10,0.0001,0.1,0.0004247940677551,9,30,2970,29,0,0.9666666666666668,0.0
0.2,10,0.0002,0.2,0.0008487932610477,0,30,2970,30,0,1.0,0.0
0.2,10,0.0002,0.2,0.0008487932610477,1,30,2970,30,0,1.0,0.0
0.2,10,0.0002,0.2,0.0008487932610477,2,30,2970,30,0,1.0,0.0
0.2,10,0.0002,0.2,0.0008487932610477,3,30,2970,30,0,1.0,0.0
0.2,10,0.0002,0.2,0.0008487932610477,4,30,2970,30,0,1.0,0.0
0.2,10,0.0002,0.2,0.0008487932610477,5,30,2970,30,0,1.0,0.0
0.2,10,0.0002,0.2,0.0008487932610477,6,30,2970,30,0,1.0,0.0
0.2,10,0.0002,0.2,0.0008487932610477,7,30,2970,30,0,1.0,0.0
0.2,10,0.0002,0.2,0.0008487932610477,8,30,2970,30,0,1.0,0.0
0.2,10,0.0002,0.2,0.0008487932610477,9,30,2970,30,0,1.0,0.0
0.2,10,0.0004,0.4,0.0016971888521905,0,30,2970,30,0,1.0,0.0
0.2,10,0.0004,0.4,0.0016971888521905,1,30,2970,30,0,1.0,0.0
0.2,10,0.0004,0.4,0.0016971888521905,2,30,2970,30,0,1.0,0.0
0.2,10,0.0004,0.4,0.0016971888521905,3,30,2970,30,0,1.0,0.0
0.2,10,0.0004,0.4,0.0016971888521905,4,30,2970,30,0,1.0,0.0
0.2,10,0.0004,0.4,0.0016971888521905,5,30,2970,30,0,1.0,0.0
0.2,10,0.0004,0.4,0.0016971888521905,6,30,2970,30,0,1.0,0.0
0.2,10,0.0004,0.4,0.0016971888521905,7,30,2970,30,0,1.0,0.0
0.2,10,0.0004,0.4,0.0016971888521905,8,30,2970,30,0,1.0,0.0
0.2,10,0.0004,0.4,0.0016971888521905,9,30,2970,30,1,1.0,0.032258064516129
0.2,10,0.0006,0.6,0.0025456727990847,0,30,2970,30,0,1.0,0.0
0.2,10,0.0006,0.6,0.0025456727990847,1,30,2970,30,0,1.0,0.0
0.2,10,0.0006,0.6,0.0025456727990847,2,30,2970,30,0,1.0,0.0
0.2,10,0.0006,0.6,0.0025456727990847,3,30,2970,30,0,1.0,0.0
0.2,10,0.0006,0.6,0.0025456727990847,4,30,2970,30,0,1.0,0.0
0.2,10,0.0006,0.6,0.0025456727990847,5,30,2970,30,0,1.0,0.0
0.2,10,0.0006,0.6,0.0025456727990847,6,30,2970,30,0,1.0,0.0
0.2,10,0.0006,0.6,0.0025456727990847,7,30,2970,30,0,1.0,0.0
0.2,10,0.0006,0.6,0.0025456727990847,8,30,2970,30,0,1.0,0.0
0.2,10,0.0006,0.6,0.0025456727990847,9,30,2970,30,0,1.0,0.0
0.2,10,0.0008,0.8,0.0033941788403088,0,30,2970,30,0,1.0,0.0
0.2,10,0.0008,0.8,0.0033941788403088,1,30,2970,30,0,1.0,0.0
0.2,10,0.0008,0.8,0.0033941788403088,2,30,2970,30,0,1.0,0.0
0.2,10,0.0008,0.8,0.0033941788403088,3,30,2970,30,0,1.0,0.0
0.2,10,0.0008,0.8,0.0033941788403088,4,30,2970,30,0,1.0,0.0
0.2,10,0.0008,0.8,0.0033941788403088,5,30,2970,30,0,1.0,0.0
0.2,10,0.0008,0.8,0.0033941788403088,6,30,2970,30,0,1.0,0.0
0.2,10,0.0008,0.8,0.0033941788403088,7,30,2970,30,0,1.0,0.0
0.2,10,0.0008,0.8,0.0033941788403088,8,30,2970,30,0,1.0,0.0
0.2,10,0.0008,0.8,0.0033941788403088,9,30,2970,30,0,1.0,0.0
0.2,10,0.001,1.0,0.0042426937197964,0,30,2970,30,0,1.0,0.0
0.2,10,0.001,1.0,0.0042426937197964,1,30,2970,30,0,1.0,0.0
0.2,10,0.001,1.0,0.0042426937197964,2,30,2970,30,0,1.0,0.0
0.2,10,0.001,1.0,0.0042426937197964,3,30,2970,30,0,1.0,0.0
0.2,10,0.001,1.0,0.0042426937197964,4,30,2970,30,0,1.0,0.0
0.2,10,0.001,1.0,0.0042426937197964,5,30,2970,30,0,1.0,0.0
0.2,10,0.001,1.0,0.0042426937197964,6,30,2970,30,0,1.0,0.0
0.2,10,0.001,1.0,0.0042426937197964,7,30,2970,30,0,1.0,0.0
0.2,10,0.001,1.0,0.0042426937197964,8,30,2970,30,1,1.0,0.032258064516129
0.2,10,0.001,1.0,0.0042426937197964,9,30,2970,29,0,0.9666666666666668,0.0
0.2,20,5e-05,0.05,0.0002131900560532,0,60,23940,60,0,1.0,0.0
0.2,20,5e-05,0.05,0.0002131900560532,1,60,23940,60,0,1.0,0.0
0.2,20,5e-05,0.05,0.0002131900560532,2,60,23940,60,0,1.0,0.0
0.2,20,5e-05,0.05,0.0002131900560532,3,60,23940,60,0,1.0,0.0
0.2,20,5e-05,0.05,0.0002131900560532,4,60,23940,60,0,1.0,0.0
0.2,20,5e-05,0.05,0.0002131900560532,5,60,23940,60,0,1.0,0.0
0.2,20,5e-05,0.05,0.0002131900560532,6,60,23940,60,0,1.0,0.0
0.2,20,5e-05,0.05,0.0002131900560532,7,60,23940,60,0,1.0,0.0
0.2,20,5e-05,0.05,0.0002131900560532,8,60,23940,60,0,1.0,0.0
0.2,20,5e-05,0.05,0.0002131900560532,9,60,23940,60,0,1.0,0.0
0.2,20,0.0001,0.1,0.0004247940677551,0,60,23940,60,0,1.0,0.0
0.2,20,0.0001,0.1,0.0004247940677551,1,60,23940,60,0,1.0,0.0
0.2,20,0.0001,0.1,0.0004247940677551,2,60,23940,60,0,1.0,0.0
0.2,20,0.0001,0.1,0.0004247940677551,3,60,23940,60,0,1.0,0.0
0.2,20,0.0001,0.1,0.0004247940677551,4,60,23940,60,0,1.0,0.0
0.2,20,0.0001,0.1,0.0004247940677551,5,60,23940,60,0,1.0,0.0
0.2,20,0.0001,0.1,0.0004247940677551,6,60,23940,60,0,1.0,0.0
0.2,20,0.0001,0.1,0.0004247940677551,7,60,23940,60,0,1.0,0.0
0.2,20,0.0001,0.1,0.0004247940677551,8,60,23940,60,0,1.0,0.0
0.2,20,0.0001,0.1,0.0004247940677551,9,60,23940,60,0,1.0,0.0
0.2,20,0.0002,0.2,0.0008487932610477,0,60,23940,60,0,1.0,0.0
0.2,20,0.0002,0.2,0.0008487932610477,1,60,23940,60,0,1.0,0.0
0.2,20,0.0002,0.2,0.0008487932610477,2,60,23940,60,0,1.0,0.0
0.2,20,0.0002,0.2,0.0008487932610477,3,60,23940,60,0,1.0,0.0
0.2,20,0.0002,0.2,0.0008487932610477,4,60,23940,60,0,1.0,0.0
0.2,20,0.0002,0.2,0.0008487932610477,5,60,23940,60,0,1.0,0.0
0.2,20,0.0002,0.2,0.0008487932610477,6,60,23940,60,0,1.0,0.0
0.2,20,0.0002,0.2,0.0008487932610477,7,60,23940,60,0,1.0,0.0
0.2,20,0.0002,0.2,0.0008487932610477,8,60,23940,60,0,1.0,0.0
0.2,20,0.0002,0.2,0.0008487932610477,9,60,23940,60,0,1.0,0.0
0.2,20,0.0004,0.4,0.0016971888521905,0,60,23940,60,0,1.0,0.0
0.2,20,0.0004,0.4,0.0016971888521905,1,60,23940,60,0,1.0,0.0
0.2,20,0.0004,0.4,0.0016971888521905,2,60,23940,60,0,1.0,0.0
0.2,20,0.0004,0.4,0.0016971888521905,3,60,23940,60,0,1.0,0.0
0.2,20,0.0004,0.4,0.0016971888521905,4,60,23940,60,0,1.0,0.0
0.2,20,0.0004,0.4,0.0016971888521905,5,60,23940,60,0,1.0,0.0
0.2,20,0.0004,0.4,0.0016971888521905,6,60,23940,60,0,1.0,0.0
0.2,20,0.0004,0.4,0.0016971888521905,7,60,23940,60,0,1.0,0.0
0.2,20,0.0004,0.4,0.0016971888521905,8,60,23940,60,1,1.0,0.0163934426229508
0.2,20,0.0004,0.4,0.0016971888521905,9,60,23940,60,0,1.0,0.0
0.2,20,0.0006,0.6,0.0025456727990847,0,60,23940,60,1,1.0,0.0163934426229508
0.2,20,0.0006,0.6,0.0025456727990847,1,60,23940,60,0,1.0,0.0
0.2,20,0.0006,0.6,0.0025456727990847,2,60,23940,60,0,1.0,0.0
0.2,20,0.0006,0.6,0.0025456727990847,3,60,23940,60,1,1.0,0.0163934426229508
0.2,20,0.0006,0.6,0.0025456727990847,4,60,23940,60,0,1.0,0.0
0.2,20,0.0006,0.6,0.0025456727990847,5,60,23940,60,0,1.0,0.0
0.2,20,0.0006,0.6,0.0025456727990847,6,60,23940,60,0,1.0,0.0
0.2,20,0.0006,0.6,0.0025456727990847,7,60,23940,60,0,1.0,0.0
0.2,20,0.0006,0.6,0.0025456727990847,8,60,23940,60,0,1.0,0.0
0.2,20,0.0006,0.6,0.0025456727990847,9,60,23940,60,0,1.0,0.0
0.2,20,0.0008,0.8,0.0033941788403088,0,60,23940,60,0,1.0,0.0
0.2,20,0.0008,0.8,0.0033941788403088,1,60,23940,60,0,1.0,0.0
0.2,20,0.0008,0.8,0.0033941788403088,2,60,23940,60,4,1.0,0.0625
0.2,20,0.0008,0.8,0.0033941788403088,3,60,23940,60,0,1.0,0.0
0.2,20,0.0008,0.8,0.0033941788403088,4,60,23940,60,0,1.0,0.0
0.2,20,0.0008,0.8,0.0033941788403088,5,60,23940,60,0,1.0,0.0
0.2,20,0.0008,0.8,0.0033941788403088,6,60,23940,60,2,1.0,0.032258064516129
0.2,20,0.0008,0.8,0.0033941788403088,7,60,23940,60,0,1.0,0.0
0.2,20,0.0008,0.8,0.0033941788403088,8,60,23940,60,0,1.0,0.0
0.2,20,0.0008,0.8,0.0033941788403088,9,60,23940,60,1,1.0,0.0163934426229508
0.2,20,0.001,1.0,0.0042426937197964,0,60,23940,60,0,1.0,0.0
0.2,20,0.001,1.0,0.0042426937197964,1,60,23940,60,1,1.0,0.0163934426229508
0.2,20,0.001,1.0,0.0042426937197964,2,60,23940,60,0,1.0,0.0
0.2,20,0.001,1.0,0.0042426937197964,3,60,23940,60,0,1.0,0.0
0.2,20,0.001,1.0,0.0042426937197964,4,60,23940,60,0,1.0,0.0
0.2,20,0.001,1.0,0.0042426937197964,5,60,23940,60,0,1.0,0.0
0.2,20,0.001,1.0,0.0042426937197964,6,60,23940,60,0,1.0,0.0
0.2,20,0.001,1.0,0.0042426937197964,7,60,23940,60,1,1.0,0.0163934426229508
0.2,20,0.001,1.0,0.0042426937197964,8,60,23940,60,1,1.0,0.0163934426229508
0.2,20,0.001,1.0,0.0042426937197964,9,60,23940,60,0,1.0,0.0
0.2,50,5e-05,0.05,0.0002131900560532,0,150,374850,150,0,1.0,0.0
0.2,50,5e-05,0.05,0.0002131900560532,1,150,374850,150,0,1.0,0.0
0.2,50,5e-05,0.05,0.0002131900560532,2,150,374850,150,0,1.0,0.0
0.2,50,5e-05,0.05,0.0002131900560532,3,150,374850,150,0,1.0,0.0
0.2,50,5e-05,0.05,0.0002131900560532,4,150,374850,150,0,1.0,0.0
0.2,50,5e-05,0.05,0.0002131900560532,5,150,374850,150,0,1.0,0.0
0.2,50,5e-05,0.05,0.0002131900560532,6,150,374850,150,0,1.0,0.0
0.2,50,5e-05,0.05,0.0002131900560532,7,150,374850,150,0,1.0,0.0
0.2,50,5e-05,0.05,0.0002131900560532,8,150,374850,150,0,1.0,0.0
0.2,50,5e-05,0.05,0.0002131900560532,9,150,374850,150,0,1.0,0.0
0.2,50,0.0001,0.1,0.0004247940677551,0,150,374850,150,0,1.0,0.0
0.2,50,0.0001,0.1,0.0004247940677551,1,150,374850,150,0,1.0,0.0
0.2,50,0.0001,0.1,0.0004247940677551,2,150,374850,150,0,1.0,0.0
0.2,50,0.0001,0.1,0.0004247940677551,3,150,374850,150,0,1.0,0.0
0.2,50,0.0001,0.1,0.0004247940677551,4,150,374850,150,0,1.0,0.0
0.2,50,0.0001,0.1,0.0004247940677551,5,150,374850,150,0,1.0,0.0
0.2,50,0.0001,0.1,0.0004247940677551,6,150,374850,150,0,1.0,0.0
0.2,50,0.0001,0.1,0.0004247940677551,7,150,374850,150,0,1.0,0.0
0.2,50,0.0001,0.1,0.0004247940677551,8,150,374850,150,0,1.0,0.0
0.2,50,0.0001,0.1,0.0004247940677551,9,150,374850,150,0,1.0,0.0
0.2,50,0.0002,0.2,0.0008487932610477,0,150,374850,150,0,1.0,0.0
0.2,50,0.0002,0.2,0.0008487932610477,1,150,374850,150,0,1.0,0.0
0.2,50,0.0002,0.2,0.0008487932610477,2,150,374850,149,0,0.9933333333333332,0.0
0.2,50,0.0002,0.2,0.0008487932610477,3,150,374850,150,0,1.0,0.0
0.2,50,0.0002,0.2,0.0008487932610477,4,150,374850,150,0,1.0,0.0
0.2,50,0.0002,0.2,0.0008487932610477,5,150,374850,150,1,1.0,0.0066225165562913
0.2,50,0.0002,0.2,0.0008487932610477,6,150,374850,150,0,1.0,0.0
0.2,50,0.0002,0.2,0.0008487932610477,7,150,374850,150,1,1.0,0.0066225165562913
0.2,50,0.0002,0.2,0.0008487932610477,8,150,374850,150,1,1.0,0.0066225165562913
0.2,50,0.0002,0.2,0.0008487932610477,9,150,374850,150,0,1.0,0.0
0.2,50,0.0004,0.4,0.0016971888521905,0,150,374850,150,1,1.0,0.0066225165562913
0.2,50,0.0004,0.4,0.0016971888521905,1,150,374850,150,0,1.0,0.0
0.2,50,0.0004,0.4,0.0016971888521905,2,150,374850,150,3,1.0,0.0196078431372549
0.2,50,0.0004,0.4,0.0016971888521905,3,150,374850,150,0,1.0,0.0
0.2,50,0.0004,0.4,0.0016971888521905,4,150,374850,150,0,1.0,0.0
0.2,50,0.0004,0.4,0.0016971888521905,5,150,374850,150,1,1.0,0.0066225165562913
0.2,50,0.0004,0.4,0.0016971888521905,6,150,374850,150,2,1.0,0.0131578947368421
0.2,50,0.0004,0.4,0.0016971888521905,7,150,374850,150,0,1.0,0.0
0.2,50,0.0004,0.4,0.0016971888521905,8,150,374850,150,0,1.0,0.0
0.2,50,0.0004,0.4,0.0016971888521905,9,150,374850,150,0,1.0,0.0
0.2,50,0.0006,0.6,0.0025456727990847,0,150,374850,150,3,1.0,0.0196078431372549
0.2,50,0.0006,0.6,0.0025456727990847,1,150,374850,150,2,1.0,0.0131578947368421
0.2,50,0.0006,0.6,0.0025456727990847,2,150,374850,150,6,1.0,0.0384615384615384
0.2,50,0.0006,0.6,0.0025456727990847,3,150,374850,150,0,1.0,0.0
0.2,50,0.0006,0.6,0.0025456727990847,4,150,374850,150,1,1.0,0.0066225165562913
0.2,50,0.0006,0.6,0.0025456727990847,5,150,374850,150,1,1.0,0.0066225165562913
0.2,50,0.0006,0.6,0.0025456727990847,6,150,374850,150,1,1.0,0.0066225165562913
0.2,50,0.0006,0.6,0.0025456727990847,7,150,374850,150,2,1.0,0.0131578947368421
0.2,50,0.0006,0.6,0.0025456727990847,8,150,374850,150,2,1.0,0.0131578947368421
0.2,50,0.0006,0.6,0.0025456727990847,9,150,374850,150,1,1.0,0.0066225165562913
0.2,50,0.0008,0.8,0.0033941788403088,0,150,374850,150,5,1.0,0.032258064516129
0.2,50,0.0008,0.8,0.0033941788403088,1,150,374850,150,3,1.0,0.0196078431372549
0.2,50,0.0008,0.8,0.0033941788403088,2,150,374850,150,4,1.0,0.0259740259740259
0.2,50,0.0008,0.8,0.0033941788403088,3,150,374850,150,7,1.0,0.0445859872611464
0.2,50,0.0008,0.8,0.0033941788403088,4,150,374850,150,2,1.0,0.0131578947368421
0.2,50,0.0008,0.8,0.0033941788403088,5,150,374850,150,6,1.0,0.0384615384615384
0.2,50,0.0008,0.8,0.0033941788403088,6,150,374850,150,5,1.0,0.032258064516129
0.2,50,0.0008,0.8,0.0033941788403088,7,150,374850,150,3,1.0,0.0196078431372549
0.2,50,0.0008,0.8,0.0033941788403088,8,150,374850,150,6,1.0,0.0384615384615384
0.2,50,0.0008,0.8,0.0033941788403088,9,150,374850,150,4,1.0,0.0259740259740259
0.2,50,0.001,1.0,0.0042426937197964,0,150,374850,150,4,1.0,0.0259740259740259
0.2,50,0.001,1.0,0.0042426937197964,1,150,374850,150,7,1.0,0.0445859872611464
0.2,50,0.001,1.0,0.0042426937197964,2,150,374850,150,6,1.0,0.0384615384615384
0.2,50,0.001,1.0,0.0042426937197964,3,150,374850,150,10,1.0,0.0625
0.2,50,0.001,1.0,0.0042426937197964,4,150,374850,150,5,1.0,0.032258064516129
0.2,50,0.001,1.0,0.0042426937197964,5,150,374850,150,6,1.0,0.0384615384615384
0.2,50,0.001,1.0,0.0042426937197964,6,150,374850,150,2,1.0,0.0131578947368421
0.2,50,0.001,1.0,0.0042426937197964,7,150,374850,150,6,1.0,0.0384615384615384
0.2,50,0.001,1.0,0.0042426937197964,8,150,374850,150,4,1.0,0.0259740259740259
0.2,50,0.001,1.0,0.0042426937197964,9,150,374850,150,0,1.0,0.0
0.2,100,5e-05,0.05,0.0002131900560532,0,300,2999700,299,0,0.9966666666666668,0.0
0.2,100,5e-05,0.05,0.0002131900560532,1,300,2999700,300,0,1.0,0.0
0.2,100,5e-05,0.05,0.0002131900560532,2,300,2999700,300,0,1.0,0.0
0.2,100,5e-05,0.05,0.0002131900560532,3,300,2999700,300,0,1.0,0.0
0.2,100,5e-05,0.05,0.0002131900560532,4,300,2999700,300,1,1.0,0.0033222591362126
0.2,100,5e-05,0.05,0.0002131900560532,5,300,2999700,300,0,1.0,0.0
0.2,100,5e-05,0.05,0.0002131900560532,6,300,2999700,300,0,1.0,0.0
0.2,100,5e-05,0.05,0.0002131900560532,7,300,2999700,300,0,1.0,0.0
0.2,100,5e-05,0.05,0.0002131900560532,8,300,2999700,300,0,1.0,0.0
0.2,100,5e-05,0.05,0.0002131900560532,9,300,2999700,300,0,1.0,0.0
0.2,100,0.0001,0.1,0.0004247940677551,0,300,2999700,300,0,1.0,0.0
0.2,100,0.0001,0.1,0.0004247940677551,1,300,2999700,300,0,1.0,0.0
0.2,100,0.0001,0.1,0.0004247940677551,2,300,2999700,300,1,1.0,0.0033222591362126
0.2,100,0.0001,0.1,0.0004247940677551,3,300,2999700,300,1,1.0,0.0033222591362126
0.2,100,0.0001,0.1,0.0004247940677551,4,300,2999700,300,0,1.0,0.0
0.2,100,0.0001,0.1,0.0004247940677551,5,300,2999700,300,0,1.0,0.0
0.2,100,0.0001,0.1,0.0004247940677551,6,300,2999700,300,1,1.0,0.0033222591362126
0.2,100,0.0001,0.1,0.0004247940677551,7,300,2999700,300,1,1.0,0.0033222591362126
0.2,100,0.0001,0.1,0.0004247940677551,8,300,2999700,300,0,1.0,0.0
0.2,100,0.0001,0.1,0.0004247940677551,9,300,2999700,300,1,1.0,0.0033222591362126
0.2,100,0.0002,0.2,0.0008487932610477,0,300,2999700,300,0,1.0,0.0
0.2,100,0.0002,0.2,0.0008487932610477,1,300,2999700,300,3,1.0,0.0099009900990099
0.2,100,0.0002,0.2,0.0008487932610477,2,300,2999700,300,2,1.0,0.0066225165562913
0.2,100,0.0002,0.2,0.0008487932610477,3,300,2999700,300,3,1.0,0.0099009900990099
0.2,100,0.0002,0.2,0.0008487932610477,4,300,2999700,300,2,1.0,0.0066225165562913
0.2,100,0.0002,0.2,0.0008487932610477,5,300,2999700,300,4,1.0,0.0131578947368421
0.2,100,0.0002,0.2,0.0008487932610477,6,300,2999700,300,1,1.0,0.0033222591362126
0.2,100,0.0002,0.2,0.0008487932610477,7,300,2999700,300,0,1.0,0.0
0.2,100,0.0002,0.2,0.0008487932610477,8,300,2999700,300,1,1.0,0.0033222591362126
0.2,100,0.0002,0.2,0.0008487932610477,9,300,2999700,300,0,1.0,0.0
0.2,100,0.0004,0.4,0.0016971888521905,0,300,2999700,300,9,1.0,0.029126213592233
0.2,100,0.0004,0.4,0.0016971888521905,1,300,2999700,300,11,1.0,0.0353697749196141
0.2,100,0.0004,0.4,0.0016971888521905,2,300,2999700,300,8,1.0,0.0259740259740259
0.2,100,0.0004,0.4,0.0016971888521905,3,300,2999700,300,10,1.0,0.032258064516129
0.2,100,0.0004,0.4,0.0016971888521905,4,300,2999700,300,4,1.0,0.0131578947368421
0.2,100,0.0004,0.4,0.0016971888521905,5,300,2999700,300,7,1.0,0.022801302931596
0.2,100,0.0004,0.4,0.0016971888521905,6,300,2999700,300,7,1.0,0.022801302931596
0.2,100,0.0004,0.4,0.0016971888521905,7,300,2999700,300,4,1.0,0.0131578947368421
0.2,100,0.0004,0.4,0.0016971888521905,8,300,2999700,300,10,1.0,0.032258064516129
0.2,100,0.0004,0.4,0.0016971888521905,9,300,2999700,300,7,1.0,0.022801302931596
0.2,100,0.0006,0.6,0.0025456727990847,0,300,2999700,300,16,1.0,0.050632911392405
0.2,100,0.0006,0.6,0.0025456727990847,1,300,2999700,300,13,1.0,0.0415335463258785
0.2,100,0.0006,0.6,0.0025456727990847,2,300,2999700,300,14,1.0,0.0445859872611464
0.2,100,0.0006,0.6,0.0025456727990847,3,300,2999700,300,14,1.0,0.0445859872611464
0.2,100,0.0006,0.6,0.0025456727990847,4,300,2999700,300,19,1.0,0.0595611285266457
0.2,100,0.0006,0.6,0.0025456727990847,5,300,2999700,300,24,1.0,0.074074074074074
0.2,100,0.0006,0.6,0.0025456727990847,6,300,2999700,300,21,1.0,0.0654205607476635
0.2,100,0.0006,0.6,0.0025456727990847,7,300,2999700,300,25,1.0,0.0769230769230769
0.2,100,0.0006,0.6,0.0025456727990847,8,300,2999700,300,9,1.0,0.029126213592233
0.2,100,0.0006,0.6,0.0025456727990847,9,300,2999700,300,18,1.0,0.0566037735849056
0.2,100,0.0008,0.8,0.0033941788403088,0,300,2999700,300,28,1.0,0.0853658536585365
0.2,100,0.0008,0.8,0.0033941788403088,1,300,2999700,300,21,1.0,0.0654205607476635
0.2,100,0.0008,0.8,0.0033941788403088,2,300,2999700,300,49,1.0,0.1404011461318051
0.2,100,0.0008,0.8,0.0033941788403088,3,300,2999700,300,31,1.0,0.093655589123867
0.2,100,0.0008,0.8,0.0033941788403088,4,300,2999700,300,15,1.0,0.0476190476190476
0.2,100,0.0008,0.8,0.0033941788403088,5,300,2999700,300,26,1.0,0.0797546012269938
0.2,100,0.0008,0.8,0.0033941788403088,6,300,2999700,300,47,1.0,0.1354466858789625
0.2,100,0.0008,0.8,0.0033941788403088,7,300,2999700,300,46,1.0,0.1329479768786127
0.2,100,0.0008,0.8,0.0033941788403088,8,300,2999700,300,37,1.0,0.1097922848664688
0.2,100,0.0008,0.8,0.0033941788403088,9,300,2999700,300,37,1.0,0.1097922848664688
0.2,100,0.001,1.0,0.0042426937197964,0,300,2999700,300,47,1.0,0.1354466858789625
0.2,100,0.001,1.0,0.0042426937197964,1,300,2999700,300,38,1.0,0.1124260355029585
0.2,100,0.001,1.0,0.0042426937197964,2,300,2999700,300,66,1.0,0.180327868852459
0.2,100,0.001,1.0,0.0042426937197964,3,300,2999700,300,51,1.0,0.1452991452991453
0.2,100,0.001,1.0,0.0042426937197964,4,300,2999700,300,46,1.0,0.1329479768786127
0.2,100,0.001,1.0,0.0042426937197964,5,300,2999700,300,58,1.0,0.1620111731843575
0.2,100,0.001,1.0,0.0042426937197964,6,300,2999700,300,42,1.0,0.1228070175438596
0.2,100,0.001,1.0,0.0042426937197964,7,300,2999700,300,55,1.0,0.1549295774647887
0.2,100,0.001,1.0,0.0042426937197964,8,300,2999700,300,80,1.0,0.2105263157894736
0.2,100,0.001,1.0,0.0042426937197964,9,300,2999700,300,49,1.0,0.1404011461318051
