regime,phi_max,n_tracks,repeat,epsilon,n_true,n_false,true_accepted,false_accepted,segment_efficiency,segment_false_rate
non_dense,0.2,1000,7,2.121324586196087e-05,3000,2999997000,3000,1,1.0,0.0003332222592469
non_dense,0.2,1000,8,2.121324586196087e-05,3000,2999997000,3000,1,1.0,0.0003332222592469
non_dense,0.2,1000,9,2.121324586196087e-05,3000,2999997000,3000,3,1.0,0.0009990009990009
non_dense,0.2,1000,10,2.121324586196087e-05,3000,2999997000,3000,1,1.0,0.0003332222592469
non_dense,0.2,1000,11,2.121324586196087e-05,3000,2999997000,3000,0,1.0,0.0
non_dense,0.2,1000,12,2.121324586196087e-05,3000,2999997000,3000,1,1.0,0.0003332222592469
non_dense,0.2,1000,13,2.121324586196087e-05,3000,2999997000,3000,0,1.0,0.0
non_dense,0.2,1000,14,2.121324586196087e-05,3000,2999997000,3000,0,1.0,0.0
non_dense,0.2,1000,15,2.121324586196087e-05,3000,2999997000,3000,1,1.0,0.0003332222592469
non_dense,0.2,1000,16,2.121324586196087e-05,3000,2999997000,3000,2,1.0,0.0006662225183211
non_dense,0.2,1000,17,2.121324586196087e-05,3000,2999997000,3000,0,1.0,0.0
non_dense,0.2,1000,18,2.121324586196087e-05,3000,2999997000,3000,2,1.0,0.0006662225183211
non_dense,0.2,1000,19,2.121324586196087e-05,3000,2999997000,3000,1,1.0,0.0003332222592469
