row_id,batch,meas,coll,ghost,drop,repeat,e_win,step_flag
5863,117,2e-05,7.999999999999999e-05,0,0,6,1,True
5864,117,2e-05,7.999999999999999e-05,0,0,6,2,False
5865,117,2e-05,7.999999999999999e-05,0,0,6,2,True
5866,117,2e-05,7.999999999999999e-05,0,0,6,3,False
5867,117,2e-05,7.999999999999999e-05,0,0,6,3,True
5868,117,2e-05,7.999999999999999e-05,0,0,6,4,False
5869,117,2e-05,7.999999999999999e-05,0,0,6,4,True
5870,117,2e-05,7.999999999999999e-05,0,0,7,0,False
5871,117,2e-05,7.999999999999999e-05,0,0,7,0,True
5872,117,2e-05,7.999999999999999e-05,0,0,7,1,False
5873,117,2e-05,7.999999999999999e-05,0,0,7,1,True
5874,117,2e-05,7.999999999999999e-05,0,0,7,2,False
5875,117,2e-05,7.999999999999999e-05,0,0,7,2,True
5876,117,2e-05,7.999999999999999e-05,0,0,7,3,False
5877,117,2e-05,7.999999999999999e-05,0,0,7,3,True
5878,117,2e-05,7.999999999999999e-05,0,0,7,4,False
5879,117,2e-05,7.999999999999999e-05,0,0,7,4,True
5880,117,2e-05,7.999999999999999e-05,0,0,8,0,False
5881,117,2e-05,7.999999999999999e-05,0,0,8,0,True
5882,117,2e-05,7.999999999999999e-05,0,0,8,1,False
5883,117,2e-05,7.999999999999999e-05,0,0,8,1,True
5884,117,2e-05,7.999999999999999e-05,0,0,8,2,False
5885,117,2e-05,7.999999999999999e-05,0,0,8,2,True
5886,117,2e-05,7.999999999999999e-05,0,0,8,3,False
5887,117,2e-05,7.999999999999999e-05,0,0,8,3,True
5888,117,2e-05,7.999999999999999e-05,0,0,8,4,False
5889,117,2e-05,7.999999999999999e-05,0,0,8,4,True
5890,117,2e-05,7.999999999999999e-05,0,0,9,0,False
5891,117,2e-05,7.999999999999999e-05,0,0,9,0,True
5892,117,2e-05,7.999999999999999e-05,0,0,9,1,False
5893,117,2e-05,7.999999999999999e-05,0,0,9,1,True
5894,117,2e-05,7.999999999999999e-05,0,0,9,2,False
5895,117,2e-05,7.999999999999999e-05,0,0,9,2,True
5896,117,2e-05,7.999999999999999e-05,0,0,9,3,False
5897,117,2e-05,7.999999999999999e-05,0,0,9,3,True
5898,117,2e-05,7.999999999999999e-05,0,0,9,4,False
5899,117,2e-05,7.999999999999999e-05,0,0,9,4,True
5900,118,2e-05,8.999999999999999e-05,0,0,0,0,False
5901,118,2e-05,8.999999999999999e-05,0,0,0,0,True
5902,118,2e-05,8.999999999999999e-05,0,0,0,1,False
5903,118,2e-05,8.999999999999999e-05,0,0,0,1,True
5904,118,2e-05,8.999999999999999e-05,0,0,0,2,False
5905,118,2e-05,8.999999999999999e-05,0,0,0,2,True
5906,118,2e-05,8.999999999999999e-05,0,0,0,3,False
5907,118,2e-05,8.999999999999999e-05,0,0,0,3,True
5908,118,2e-05,8.999999999999999e-05,0,0,0,4,False
5909,118,2e-05,8.999999999999999e-05,0,0,0,4,True
5910,118,2e-05,8.999999999999999e-05,0,0,1,0,False
5911,118,2e-05,8.999999999999999e-05,0,0,1,0,True
5912,118,2e-05,8.999999999999999e-05,0,0,1,1,False
5913,118,2e-05,8.999999999999999e-05,0,0,1,1,True
5914,118,2e-05,8.999999999999999e-05,0,0,1,2,False
5915,118,2e-05,8.999999999999999e-05,0,0,1,2,True
5916,118,2e-05,8.999999999999999e-05,0,0,1,3,False
5917,118,2e-05,8.999999999999999e-05,0,0,1,3,True
5918,118,2e-05,8.999999999999999e-05,0,0,1,4,False
5919,118,2e-05,8.999999999999999e-05,0,0,1,4,True
5920,118,2e-05,8.999999999999999e-05,0,0,2,0,False
5921,118,2e-05,8.999999999999999e-05,0,0,2,0,True
5922,118,2e-05,8.999999999999999e-05,0,0,2,1,False
5923,118,2e-05,8.999999999999999e-05,0,0,2,1,True
5924,118,2e-05,8.999999999999999e-05,0,0,2,2,False
5925,118,2e-05,8.999999999999999e-05,0,0,2,2,True
5926,118,2e-05,8.999999999999999e-05,0,0,2,3,False
5927,118,2e-05,8.999999999999999e-05,0,0,2,3,True
5928,118,2e-05,8.999999999999999e-05,0,0,2,4,False
5929,118,2e-05,8.999999999999999e-05,0,0,2,4,True
5930,118,2e-05,8.999999999999999e-05,0,0,3,0,False
5931,118,2e-05,8.999999999999999e-05,0,0,3,0,True
5932,118,2e-05,8.999999999999999e-05,0,0,3,1,False
5933,118,2e-05,8.999999999999999e-05,0,0,3,1,True
5934,118,2e-05,8.999999999999999e-05,0,0,3,2,False
5935,118,2e-05,8.999999999999999e-05,0,0,3,2,True
5936,118,2e-05,8.999999999999999e-05,0,0,3,3,False
5937,118,2e-05,8.999999999999999e-05,0,0,3,3,True
5938,118,2e-05,8.999999999999999e-05,0,0,3,4,False
5939,118,2e-05,8.999999999999999e-05,0,0,3,4,True
5940,118,2e-05,8.999999999999999e-05,0,0,4,0,False
5941,118,2e-05,8.999999999999999e-05,0,0,4,0,True
5942,118,2e-05,8.999999999999999e-05,0,0,4,1,False
5943,118,2e-05,8.999999999999999e-05,0,0,4,1,True
5944,118,2e-05,8.999999999999999e-05,0,0,4,2,False
5945,118,2e-05,8.999999999999999e-05,0,0,4,2,True
5946,118,2e-05,8.999999999999999e-05,0,0,4,3,False
5947,118,2e-05,8.999999999999999e-05,0,0,4,3,True
5948,118,2e-05,8.999999999999999e-05,0,0,4,4,False
5949,118,2e-05,8.999999999999999e-05,0,0,4,4,True
5950,119,2e-05,8.999999999999999e-05,0,0,5,0,False
5951,119,2e-05,8.999999999999999e-05,0,0,5,0,True
5952,119,2e-05,8.999999999999999e-05,0,0,5,1,False
5953,119,2e-05,8.999999999999999e-05,0,0,5,1,True
5954,119,2e-05,8.999999999999999e-05,0,0,5,2,False
5955,119,2e-05,8.999999999999999e-05,0,0,5,2,True
5956,119,2e-05,8.999999999999999e-05,0,0,5,3,False
5957,119,2e-05,8.999999999999999e-05,0,0,5,3,True
5958,119,2e-05,8.999999999999999e-05,0,0,5,4,False
5959,119,2e-05,8.999999999999999e-05,0,0,5,4,True
5960,119,2e-05,8.999999999999999e-05,0,0,6,0,False
5961,119,2e-05,8.999999999999999e-05,0,0,6,0,True
5962,119,2e-05,8.999999999999999e-05,0,0,6,1,False
5963,119,2e-05,8.999999999999999e-05,0,0,6,1,True
5964,119,2e-05,8.999999999999999e-05,0,0,6,2,False
5965,119,2e-05,8.999999999999999e-05,0,0,6,2,True
5966,119,2e-05,8.999999999999999e-05,0,0,6,3,False
5967,119,2e-05,8.999999999999999e-05,0,0,6,3,True
5968,119,2e-05,8.999999999999999e-05,0,0,6,4,False
5969,119,2e-05,8.999999999999999e-05,0,0,6,4,True
5970,119,2e-05,8.999999999999999e-05,0,0,7,0,False
5971,119,2e-05,8.999999999999999e-05,0,0,7,0,True
5972,119,2e-05,8.999999999999999e-05,0,0,7,1,False
5973,119,2e-05,8.999999999999999e-05,0,0,7,1,True
5974,119,2e-05,8.999999999999999e-05,0,0,7,2,False
5975,119,2e-05,8.999999999999999e-05,0,0,7,2,True
5976,119,2e-05,8.999999999999999e-05,0,0,7,3,False
5977,119,2e-05,8.999999999999999e-05,0,0,7,3,True
5978,119,2e-05,8.999999999999999e-05,0,0,7,4,False
5979,119,2e-05,8.999999999999999e-05,0,0,7,4,True
5980,119,2e-05,8.999999999999999e-05,0,0,8,0,False
5981,119,2e-05,8.999999999999999e-05,0,0,8,0,True
5982,119,2e-05,8.999999999999999e-05,0,0,8,1,False
5983,119,2e-05,8.999999999999999e-05,0,0,8,1,True
5984,119,2e-05,8.999999999999999e-05,0,0,8,2,False
5985,119,2e-05,8.999999999999999e-05,0,0,8,2,True
5986,119,2e-05,8.999999999999999e-05,0,0,8,3,False
5987,119,2e-05,8.999999999999999e-05,0,0,8,3,True
5988,119,2e-05,8.999999999999999e-05,0,0,8,4,False
5989,119,2e-05,8.999999999999999e-05,0,0,8,4,True
5990,119,2e-05,8.999999999999999e-05,0,0,9,0,False
5991,119,2e-05,8.999999999999999e-05,0,0,9,0,True
5992,119,2e-05,8.999999999999999e-05,0,0,9,1,False
5993,119,2e-05,8.999999999999999e-05,0,0,9,1,True
5994,119,2e-05,8.999999999999999e-05,0,0,9,2,False
5995,119,2e-05,8.999999999999999e-05,0,0,9,2,True
5996,119,2e-05,8.999999999999999e-05,0,0,9,3,False
5997,119,2e-05,8.999999999999999e-05,0,0,9,3,True
5998,119,2e-05,8.999999999999999e-05,0,0,9,4,False
5999,119,2e-05,8.999999999999999e-05,0,0,9,4,True
6000,120,2e-05,9.999999999999999e-05,0,0,0,0,False
6001,120,2e-05,9.999999999999999e-05,0,0,0,0,True
6002,120,2e-05,9.999999999999999e-05,0,0,0,1,False
6003,120,2e-05,9.999999999999999e-05,0,0,0,1,True
6004,120,2e-05,9.999999999999999e-05,0,0,0,2,False
6005,120,2e-05,9.999999999999999e-05,0,0,0,2,True
6006,120,2e-05,9.999999999999999e-05,0,0,0,3,False
6007,120,2e-05,9.999999999999999e-05,0,0,0,3,True
6008,120,2e-05,9.999999999999999e-05,0,0,0,4,False
6009,120,2e-05,9.999999999999999e-05,0,0,0,4,True
6010,120,2e-05,9.999999999999999e-05,0,0,1,0,False
6011,120,2e-05,9.999999999999999e-05,0,0,1,0,True
6012,120,2e-05,9.999999999999999e-05,0,0,1,1,False
6013,120,2e-05,9.999999999999999e-05,0,0,1,1,True
6014,120,2e-05,9.999999999999999e-05,0,0,1,2,False
6015,120,2e-05,9.999999999999999e-05,0,0,1,2,True
6016,120,2e-05,9.999999999999999e-05,0,0,1,3,False
6017,120,2e-05,9.999999999999999e-05,0,0,1,3,True
6018,120,2e-05,9.999999999999999e-05,0,0,1,4,False
6019,120,2e-05,9.999999999999999e-05,0,0,1,4,True
6020,120,2e-05,9.999999999999999e-05,0,0,2,0,False
6021,120,2e-05,9.999999999999999e-05,0,0,2,0,True
6022,120,2e-05,9.999999999999999e-05,0,0,2,1,False
6023,120,2e-05,9.999999999999999e-05,0,0,2,1,True
6024,120,2e-05,9.999999999999999e-05,0,0,2,2,False
6025,120,2e-05,9.999999999999999e-05,0,0,2,2,True
6026,120,2e-05,9.999999999999999e-05,0,0,2,3,False
6027,120,2e-05,9.999999999999999e-05,0,0,2,3,True
6028,120,2e-05,9.999999999999999e-05,0,0,2,4,False
6029,120,2e-05,9.999999999999999e-05,0,0,2,4,True
6030,120,2e-05,9.999999999999999e-05,0,0,3,0,False
6031,120,2e-05,9.999999999999999e-05,0,0,3,0,True
6032,120,2e-05,9.999999999999999e-05,0,0,3,1,False
6033,120,2e-05,9.999999999999999e-05,0,0,3,1,True
6034,120,2e-05,9.999999999999999e-05,0,0,3,2,False
6035,120,2e-05,9.999999999999999e-05,0,0,3,2,True
6036,120,2e-05,9.999999999999999e-05,0,0,3,3,False
6037,120,2e-05,9.999999999999999e-05,0,0,3,3,True
6038,120,2e-05,9.999999999999999e-05,0,0,3,4,False
6039,120,2e-05,9.999999999999999e-05,0,0,3,4,True
6040,120,2e-05,9.999999999999999e-05,0,0,4,0,False
6041,120,2e-05,9.999999999999999e-05,0,0,4,0,True
6042,120,2e-05,9.999999999999999e-05,0,0,4,1,False
6043,120,2e-05,9.999999999999999e-05,0,0,4,1,True
6044,120,2e-05,9.999999999999999e-05,0,0,4,2,False
6045,120,2e-05,9.999999999999999e-05,0,0,4,2,True
6046,120,2e-05,9.999999999999999e-05,0,0,4,3,False
6047,120,2e-05,9.999999999999999e-05,0,0,4,3,True
6048,120,2e-05,9.999999999999999e-05,0,0,4,4,False
6049,120,2e-05,9.999999999999999e-05,0,0,4,4,True
6050,121,2e-05,9.999999999999999e-05,0,0,5,0,False
6051,121,2e-05,9.999999999999999e-05,0,0,5,0,True
6052,121,2e-05,9.999999999999999e-05,0,0,5,1,False
6053,121,2e-05,9.999999999999999e-05,0,0,5,1,True
6054,121,2e-05,9.999999999999999e-05,0,0,5,2,False
6055,121,2e-05,9.999999999999999e-05,0,0,5,2,True
6056,121,2e-05,9.999999999999999e-05,0,0,5,3,False
6057,121,2e-05,9.999999999999999e-05,0,0,5,3,True
6058,121,2e-05,9.999999999999999e-05,0,0,5,4,False
6059,121,2e-05,9.999999999999999e-05,0,0,5,4,True
6060,121,2e-05,9.999999999999999e-05,0,0,6,0,False
6061,121,2e-05,9.999999999999999e-05,0,0,6,0,True
6062,121,2e-05,9.999999999999999e-05,0,0,6,1,False
6063,121,2e-05,9.999999999999999e-05,0,0,6,1,True
6064,121,2e-05,9.999999999999999e-05,0,0,6,2,False
6065,121,2e-05,9.999999999999999e-05,0,0,6,2,True
6066,121,2e-05,9.999999999999999e-05,0,0,6,3,False
6067,121,2e-05,9.999999999999999e-05,0,0,6,3,True
6068,121,2e-05,9.999999999999999e-05,0,0,6,4,False
6069,121,2e-05,9.999999999999999e-05,0,0,6,4,True
6070,121,2e-05,9.999999999999999e-05,0,0,7,0,False
6071,121,2e-05,9.999999999999999e-05,0,0,7,0,True
6072,121,2e-05,9.999999999999999e-05,0,0,7,1,False
6073,121,2e-05,9.999999999999999e-05,0,0,7,1,True
6074,121,2e-05,9.999999999999999e-05,0,0,7,2,False
6075,121,2e-05,9.999999999999999e-05,0,0,7,2,True
6076,121,2e-05,9.999999999999999e-05,0,0,7,3,False
6077,121,2e-05,9.999999999999999e-05,0,0,7,3,True
6078,121,2e-05,9.999999999999999e-05,0,0,7,4,False
6079,121,2e-05,9.999999999999999e-05,0,0,7,4,True
6080,121,2e-05,9.999999999999999e-05,0,0,8,0,False
6081,121,2e-05,9.999999999999999e-05,0,0,8,0,True
6082,121,2e-05,9.999999999999999e-05,0,0,8,1,False
6083,121,2e-05,9.999999999999999e-05,0,0,8,1,True
6084,121,2e-05,9.999999999999999e-05,0,0,8,2,False
6085,121,2e-05,9.999999999999999e-05,0,0,8,2,True
6086,121,2e-05,9.999999999999999e-05,0,0,8,3,False
6087,121,2e-05,9.999999999999999e-05,0,0,8,3,True
6088,121,2e-05,9.999999999999999e-05,0,0,8,4,False
6089,121,2e-05,9.999999999999999e-05,0,0,8,4,True
6090,121,2e-05,9.999999999999999e-05,0,0,9,0,False
6091,121,2e-05,9.999999999999999e-05,0,0,9,0,True
6092,121,2e-05,9.999999999999999e-05,0,0,9,1,False
6093,121,2e-05,9.999999999999999e-05,0,0,9,1,True
6094,121,2e-05,9.999999999999999e-05,0,0,9,2,False
6095,121,2e-05,9.999999999999999e-05,0,0,9,2,True
6096,121,2e-05,9.999999999999999e-05,0,0,9,3,False
6097,121,2e-05,9.999999999999999e-05,0,0,9,3,True
6098,121,2e-05,9.999999999999999e-05,0,0,9,4,False
6099,121,2e-05,9.999999999999999e-05,0,0,9,4,True
6100,122,2e-05,0.00010999999999999999,0,0,0,0,False
6101,122,2e-05,0.00010999999999999999,0,0,0,0,True
6102,122,2e-05,0.00010999999999999999,0,0,0,1,False
6103,122,2e-05,0.00010999999999999999,0,0,0,1,True
6104,122,2e-05,0.00010999999999999999,0,0,0,2,False
6105,122,2e-05,0.00010999999999999999,0,0,0,2,True
6106,122,2e-05,0.00010999999999999999,0,0,0,3,False
6107,122,2e-05,0.00010999999999999999,0,0,0,3,True
6108,122,2e-05,0.00010999999999999999,0,0,0,4,False
6109,122,2e-05,0.00010999999999999999,0,0,0,4,True
6110,122,2e-05,0.00010999999999999999,0,0,1,0,False
6111,122,2e-05,0.00010999999999999999,0,0,1,0,True
6112,122,2e-05,0.00010999999999999999,0,0,1,1,False
6113,122,2e-05,0.00010999999999999999,0,0,1,1,True
6114,122,2e-05,0.00010999999999999999,0,0,1,2,False
6115,122,2e-05,0.00010999999999999999,0,0,1,2,True
6116,122,2e-05,0.00010999999999999999,0,0,1,3,False
6117,122,2e-05,0.00010999999999999999,0,0,1,3,True
6118,122,2e-05,0.00010999999999999999,0,0,1,4,False
6119,122,2e-05,0.00010999999999999999,0,0,1,4,True
6120,122,2e-05,0.00010999999999999999,0,0,2,0,False
6121,122,2e-05,0.00010999999999999999,0,0,2,0,True
6122,122,2e-05,0.00010999999999999999,0,0,2,1,False
6123,122,2e-05,0.00010999999999999999,0,0,2,1,True
6124,122,2e-05,0.00010999999999999999,0,0,2,2,False
6125,122,2e-05,0.00010999999999999999,0,0,2,2,True
6126,122,2e-05,0.00010999999999999999,0,0,2,3,False
6127,122,2e-05,0.00010999999999999999,0,0,2,3,True
6128,122,2e-05,0.00010999999999999999,0,0,2,4,False
6129,122,2e-05,0.00010999999999999999,0,0,2,4,True
6130,122,2e-05,0.00010999999999999999,0,0,3,0,False
6131,122,2e-05,0.00010999999999999999,0,0,3,0,True
6132,122,2e-05,0.00010999999999999999,0,0,3,1,False
6133,122,2e-05,0.00010999999999999999,0,0,3,1,True
6134,122,2e-05,0.00010999999999999999,0,0,3,2,False
6135,122,2e-05,0.00010999999999999999,0,0,3,2,True
6136,122,2e-05,0.00010999999999999999,0,0,3,3,False
6137,122,2e-05,0.00010999999999999999,0,0,3,3,True
6138,122,2e-05,0.00010999999999999999,0,0,3,4,False
6139,122,2e-05,0.00010999999999999999,0,0,3,4,True
6140,122,2e-05,0.00010999999999999999,0,0,4,0,False
6141,122,2e-05,0.00010999999999999999,0,0,4,0,True
6142,122,2e-05,0.00010999999999999999,0,0,4,1,False
6143,122,2e-05,0.00010999999999999999,0,0,4,1,True
6144,122,2e-05,0.00010999999999999999,0,0,4,2,False
6145,122,2e-05,0.00010999999999999999,0,0,4,2,True
6146,122,2e-05,0.00010999999999999999,0,0,4,3,False
6147,122,2e-05,0.00010999999999999999,0,0,4,3,True
6148,122,2e-05,0.00010999999999999999,0,0,4,4,False
6149,122,2e-05,0.00010999999999999999,0,0,4,4,True
6150,123,2e-05,0.00010999999999999999,0,0,5,0,False
6151,123,2e-05,0.00010999999999999999,0,0,5,0,True
6152,123,2e-05,0.00010999999999999999,0,0,5,1,False
6153,123,2e-05,0.00010999999999999999,0,0,5,1,True
6154,123,2e-05,0.00010999999999999999,0,0,5,2,False
6155,123,2e-05,0.00010999999999999999,0,0,5,2,True
6156,123,2e-05,0.00010999999999999999,0,0,5,3,False
6157,123,2e-05,0.00010999999999999999,0,0,5,3,True
6158,123,2e-05,0.00010999999999999999,0,0,5,4,False
6159,123,2e-05,0.00010999999999999999,0,0,5,4,True
6160,123,2e-05,0.00010999999999999999,0,0,6,0,False
6161,123,2e-05,0.00010999999999999999,0,0,6,0,True
6162,123,2e-05,0.00010999999999999999,0,0,6,1,False
6163,123,2e-05,0.00010999999999999999,0,0,6,1,True
6164,123,2e-05,0.00010999999999999999,0,0,6,2,False
6165,123,2e-05,0.00010999999999999999,0,0,6,2,True
6166,123,2e-05,0.00010999999999999999,0,0,6,3,False
6167,123,2e-05,0.00010999999999999999,0,0,6,3,True
6168,123,2e-05,0.00010999999999999999,0,0,6,4,False
6169,123,2e-05,0.00010999999999999999,0,0,6,4,True
6170,123,2e-05,0.00010999999999999999,0,0,7,0,False
6171,123,2e-05,0.00010999999999999999,0,0,7,0,True
6172,123,2e-05,0.00010999999999999999,0,0,7,1,False
6173,123,2e-05,0.00010999999999999999,0,0,7,1,True
6174,123,2e-05,0.00010999999999999999,0,0,7,2,False
6175,123,2e-05,0.00010999999999999999,0,0,7,2,True
6176,123,2e-05,0.00010999999999999999,0,0,7,3,False
6177,123,2e-05,0.00010999999999999999,0,0,7,3,True
6178,123,2e-05,0.00010999999999999999,0,0,7,4,False
6179,123,2e-05,0.00010999999999999999,0,0,7,4,True
6180,123,2e-05,0.00010999999999999999,0,0,8,0,False
6181,123,2e-05,0.00010999999999999999,0,0,8,0,True
6182,123,2e-05,0.00010999999999999999,0,0,8,1,False
6183,123,2e-05,0.00010999999999999999,0,0,8,1,True
6184,123,2e-05,0.00010999999999999999,0,0,8,2,False
6185,123,2e-05,0.00010999999999999999,0,0,8,2,True
6186,123,2e-05,0.00010999999999999999,0,0,8,3,False
6187,123,2e-05,0.00010999999999999999,0,0,8,3,True
6188,123,2e-05,0.00010999999999999999,0,0,8,4,False
6189,123,2e-05,0.00010999999999999999,0,0,8,4,True
6190,123,2e-05,0.00010999999999999999,0,0,9,0,False
6191,123,2e-05,0.00010999999999999999,0,0,9,0,True
6192,123,2e-05,0.00010999999999999999,0,0,9,1,False
6193,123,2e-05,0.00010999999999999999,0,0,9,1,True
6194,123,2e-05,0.00010999999999999999,0,0,9,2,False
6195,123,2e-05,0.00010999999999999999,0,0,9,2,True
6196,123,2e-05,0.00010999999999999999,0,0,9,3,False
6197,123,2e-05,0.00010999999999999999,0,0,9,3,True
6198,123,2e-05,0.00010999999999999999,0,0,9,4,False
6199,123,2e-05,0.00010999999999999999,0,0,9,4,True
6200,124,2e-05,0.00011999999999999999,0,0,0,0,False
6201,124,2e-05,0.00011999999999999999,0,0,0,0,True
6202,124,2e-05,0.00011999999999999999,0,0,0,1,False
6203,124,2e-05,0.00011999999999999999,0,0,0,1,True
6204,124,2e-05,0.00011999999999999999,0,0,0,2,False
6205,124,2e-05,0.00011999999999999999,0,0,0,2,True
6206,124,2e-05,0.00011999999999999999,0,0,0,3,False
6207,124,2e-05,0.00011999999999999999,0,0,0,3,True
6208,124,2e-05,0.00011999999999999999,0,0,0,4,False
6209,124,2e-05,0.00011999999999999999,0,0,0,4,True
6210,124,2e-05,0.00011999999999999999,0,0,1,0,False
6211,124,2e-05,0.00011999999999999999,0,0,1,0,True
6212,124,2e-05,0.00011999999999999999,0,0,1,1,False
6213,124,2e-05,0.00011999999999999999,0,0,1,1,True
6214,124,2e-05,0.00011999999999999999,0,0,1,2,False
6215,124,2e-05,0.00011999999999999999,0,0,1,2,True
6216,124,2e-05,0.00011999999999999999,0,0,1,3,False
6217,124,2e-05,0.00011999999999999999,0,0,1,3,True
6218,124,2e-05,0.00011999999999999999,0,0,1,4,False
6219,124,2e-05,0.00011999999999999999,0,0,1,4,True
6220,124,2e-05,0.00011999999999999999,0,0,2,0,False
6221,124,2e-05,0.00011999999999999999,0,0,2,0,True
6222,124,2e-05,0.00011999999999999999,0,0,2,1,False
6223,124,2e-05,0.00011999999999999999,0,0,2,1,True
6224,124,2e-05,0.00011999999999999999,0,0,2,2,False
6225,124,2e-05,0.00011999999999999999,0,0,2,2,True
6226,124,2e-05,0.00011999999999999999,0,0,2,3,False
6227,124,2e-05,0.00011999999999999999,0,0,2,3,True
6228,124,2e-05,0.00011999999999999999,0,0,2,4,False
6229,124,2e-05,0.00011999999999999999,0,0,2,4,True
6230,124,2e-05,0.00011999999999999999,0,0,3,0,False
6231,124,2e-05,0.00011999999999999999,0,0,3,0,True
6232,124,2e-05,0.00011999999999999999,0,0,3,1,False
6233,124,2e-05,0.00011999999999999999,0,0,3,1,True
6234,124,2e-05,0.00011999999999999999,0,0,3,2,False
6235,124,2e-05,0.00011999999999999999,0,0,3,2,True
6236,124,2e-05,0.00011999999999999999,0,0,3,3,False
6237,124,2e-05,0.00011999999999999999,0,0,3,3,True
6238,124,2e-05,0.00011999999999999999,0,0,3,4,False
6239,124,2e-05,0.00011999999999999999,0,0,3,4,True
6240,124,2e-05,0.00011999999999999999,0,0,4,0,False
6241,124,2e-05,0.00011999999999999999,0,0,4,0,True
6242,124,2e-05,0.00011999999999999999,0,0,4,1,False
6243,124,2e-05,0.00011999999999999999,0,0,4,1,True
6244,124,2e-05,0.00011999999999999999,0,0,4,2,False
6245,124,2e-05,0.00011999999999999999,0,0,4,2,True
6246,124,2e-05,0.00011999999999999999,0,0,4,3,False
6247,124,2e-05,0.00011999999999999999,0,0,4,3,True
6248,124,2e-05,0.00011999999999999999,0,0,4,4,False
6249,124,2e-05,0.00011999999999999999,0,0,4,4,True
6250,125,2e-05,0.00011999999999999999,0,0,5,0,False
6251,125,2e-05,0.00011999999999999999,0,0,5,0,True
6252,125,2e-05,0.00011999999999999999,0,0,5,1,False
6253,125,2e-05,0.00011999999999999999,0,0,5,1,True
6254,125,2e-05,0.00011999999999999999,0,0,5,2,False
6255,125,2e-05,0.00011999999999999999,0,0,5,2,True
6256,125,2e-05,0.00011999999999999999,0,0,5,3,False
6257,125,2e-05,0.00011999999999999999,0,0,5,3,True
6258,125,2e-05,0.00011999999999999999,0,0,5,4,False
6259,125,2e-05,0.00011999999999999999,0,0,5,4,True
6260,125,2e-05,0.00011999999999999999,0,0,6,0,False
6261,125,2e-05,0.00011999999999999999,0,0,6,0,True
6262,125,2e-05,0.00011999999999999999,0,0,6,1,False
6263,125,2e-05,0.00011999999999999999,0,0,6,1,True
6264,125,2e-05,0.00011999999999999999,0,0,6,2,False
6265,125,2e-05,0.00011999999999999999,0,0,6,2,True
6266,125,2e-05,0.00011999999999999999,0,0,6,3,False
6267,125,2e-05,0.00011999999999999999,0,0,6,3,True
6268,125,2e-05,0.00011999999999999999,0,0,6,4,False
6269,125,2e-05,0.00011999999999999999,0,0,6,4,True
6270,125,2e-05,0.00011999999999999999,0,0,7,0,False
6271,125,2e-05,0.00011999999999999999,0,0,7,0,True
6272,125,2e-05,0.00011999999999999999,0,0,7,1,False
6273,125,2e-05,0.00011999999999999999,0,0,7,1,True
6274,125,2e-05,0.00011999999999999999,0,0,7,2,False
6275,125,2e-05,0.00011999999999999999,0,0,7,2,True
6276,125,2e-05,0.00011999999999999999,0,0,7,3,False
6277,125,2e-05,0.00011999999999999999,0,0,7,3,True
6278,125,2e-05,0.00011999999999999999,0,0,7,4,False
6279,125,2e-05,0.00011999999999999999,0,0,7,4,True
6280,125,2e-05,0.00011999999999999999,0,0,8,0,False
6281,125,2e-05,0.00011999999999999999,0,0,8,0,True
6282,125,2e-05,0.00011999999999999999,0,0,8,1,False
6283,125,2e-05,0.00011999999999999999,0,0,8,1,True
6284,125,2e-05,0.00011999999999999999,0,0,8,2,False
6285,125,2e-05,0.00011999999999999999,0,0,8,2,True
6286,125,2e-05,0.00011999999999999999,0,0,8,3,False
6287,125,2e-05,0.00011999999999999999,0,0,8,3,True
6288,125,2e-05,0.00011999999999999999,0,0,8,4,False
6289,125,2e-05,0.00011999999999999999,0,0,8,4,True
6290,125,2e-05,0.00011999999999999999,0,0,9,0,False
6291,125,2e-05,0.00011999999999999999,0,0,9,0,True
6292,125,2e-05,0.00011999999999999999,0,0,9,1,False
6293,125,2e-05,0.00011999999999999999,0,0,9,1,True
6294,125,2e-05,0.00011999999999999999,0,0,9,2,False
6295,125,2e-05,0.00011999999999999999,0,0,9,2,True
6296,125,2e-05,0.00011999999999999999,0,0,9,3,False
6297,125,2e-05,0.00011999999999999999,0,0,9,3,True
6298,125,2e-05,0.00011999999999999999,0,0,9,4,False
6299,125,2e-05,0.00011999999999999999,0,0,9,4,True
6300,126,2e-05,0.00013,0,0,0,0,False
6301,126,2e-05,0.00013,0,0,0,0,True
6302,126,2e-05,0.00013,0,0,0,1,False
6303,126,2e-05,0.00013,0,0,0,1,True
6304,126,2e-05,0.00013,0,0,0,2,False
6305,126,2e-05,0.00013,0,0,0,2,True
6306,126,2e-05,0.00013,0,0,0,3,False
6307,126,2e-05,0.00013,0,0,0,3,True
6308,126,2e-05,0.00013,0,0,0,4,False
6309,126,2e-05,0.00013,0,0,0,4,True
6310,126,2e-05,0.00013,0,0,1,0,False
6311,126,2e-05,0.00013,0,0,1,0,True
6312,126,2e-05,0.00013,0,0,1,1,False
6313,126,2e-05,0.00013,0,0,1,1,True
6314,126,2e-05,0.00013,0,0,1,2,False
6315,126,2e-05,0.00013,0,0,1,2,True
6316,126,2e-05,0.00013,0,0,1,3,False
6317,126,2e-05,0.00013,0,0,1,3,True
6318,126,2e-05,0.00013,0,0,1,4,False
6319,126,2e-05,0.00013,0,0,1,4,True
6320,126,2e-05,0.00013,0,0,2,0,False
6321,126,2e-05,0.00013,0,0,2,0,True
6322,126,2e-05,0.00013,0,0,2,1,False
6323,126,2e-05,0.00013,0,0,2,1,True
