16,0,131072,GPU
16,1,131072,GPU
16,2,131072,GPU
24,0,131072,GPU
24,1,131072,GPU
24,2,131072,GPU
32,0,131072,GPU
32,1,131072,GPU
32,2,131072,GPU
40,0,131072,GPU
40,1,131072,GPU
40,2,131072,GPU
48,0,131072,GPU
48,1,131072,GPU
48,2,131072,GPU
