2,0,8192,GPU,0.01
2,1,8192,GPU,0.01
2,2,8192,GPU,0.01
2,3,8192,GPU,0.01
2,4,8192,GPU,0.01
2,5,8192,GPU,0.01
2,6,8192,GPU,0.01
2,7,8192,GPU,0.01
2,8,8192,GPU,0.01
2,9,8192,GPU,0.01
2,10,8192,GPU,0.01
2,11,8192,GPU,0.01
2,12,8192,GPU,0.01
2,13,8192,GPU,0.01
2,14,8192,GPU,0.01
2,15,8192,GPU,0.01
2,16,8192,GPU,0.01
2,17,8192,GPU,0.01
2,18,8192,GPU,0.01
2,19,8192,GPU,0.01
2,20,8192,GPU,0.01
2,21,8192,GPU,0.01
2,22,8192,GPU,0.01
2,23,8192,GPU,0.01
2,24,8192,GPU,0.01
2,25,8192,GPU,0.01
2,26,8192,GPU,0.01
2,27,8192,GPU,0.01
2,28,8192,GPU,0.01
2,29,8192,GPU,0.01
2,30,8192,GPU,0.01
2,31,8192,GPU,0.01
2,32,8192,GPU,0.01
2,33,8192,GPU,0.01
2,34,8192,GPU,0.01
2,35,8192,GPU,0.01
2,36,8192,GPU,0.01
2,37,8192,GPU,0.01
2,38,8192,GPU,0.01
2,39,8192,GPU,0.01
2,40,8192,GPU,0.01
2,41,8192,GPU,0.01
2,42,8192,GPU,0.01
2,43,8192,GPU,0.01
2,44,8192,GPU,0.01
2,45,8192,GPU,0.01
2,46,8192,GPU,0.01
2,47,8192,GPU,0.01
2,48,8192,GPU,0.01
2,49,8192,GPU,0.01
2,50,8192,GPU,0.01
2,51,8192,GPU,0.01
2,52,8192,GPU,0.01
2,53,8192,GPU,0.01
2,54,8192,GPU,0.01
2,55,8192,GPU,0.01
2,56,8192,GPU,0.01
2,57,8192,GPU,0.01
2,58,8192,GPU,0.01
2,59,8192,GPU,0.01
4,0,8192,GPU,0.01
4,1,8192,GPU,0.01
4,2,8192,GPU,0.01
4,3,8192,GPU,0.01
4,4,8192,GPU,0.01
4,5,8192,GPU,0.01
4,6,8192,GPU,0.01
4,7,8192,GPU,0.01
4,8,8192,GPU,0.01
4,9,8192,GPU,0.01
4,10,8192,GPU,0.01
4,11,8192,GPU,0.01
4,12,8192,GPU,0.01
4,13,8192,GPU,0.01
4,14,8192,GPU,0.01
4,15,8192,GPU,0.01
4,16,8192,GPU,0.01
4,17,8192,GPU,0.01
4,18,8192,GPU,0.01
4,19,8192,GPU,0.01
4,20,8192,GPU,0.01
4,21,8192,GPU,0.01
4,22,8192,GPU,0.01
4,23,8192,GPU,0.01
4,24,8192,GPU,0.01
4,25,8192,GPU,0.01
4,26,8192,GPU,0.01
4,27,8192,GPU,0.01
4,28,8192,GPU,0.01
4,29,8192,GPU,0.01
4,30,8192,GPU,0.01
4,31,8192,GPU,0.01
4,32,8192,GPU,0.01
4,33,8192,GPU,0.01
4,34,8192,GPU,0.01
4,35,8192,GPU,0.01
4,36,8192,GPU,0.01
4,37,8192,GPU,0.01
4,38,8192,GPU,0.01
4,39,8192,GPU,0.01
4,40,8192,GPU,0.01
4,41,8192,GPU,0.01
4,42,8192,GPU,0.01
4,43,8192,GPU,0.01
4,44,8192,GPU,0.01
4,45,8192,GPU,0.01
4,46,8192,GPU,0.01
4,47,8192,GPU,0.01
4,48,8192,GPU,0.01
4,49,8192,GPU,0.01
4,50,8192,GPU,0.01
4,51,8192,GPU,0.01
4,52,8192,GPU,0.01
4,53,8192,GPU,0.01
4,54,8192,GPU,0.01
4,55,8192,GPU,0.01
4,56,8192,GPU,0.01
4,57,8192,GPU,0.01
4,58,8192,GPU,0.01
4,59,8192,GPU,0.01
6,0,8192,GPU,0.01
6,1,8192,GPU,0.01
6,2,8192,GPU,0.01
6,3,8192,GPU,0.01
6,4,8192,GPU,0.01
6,5,8192,GPU,0.01
6,6,8192,GPU,0.01
6,7,8192,GPU,0.01
6,8,8192,GPU,0.01
6,9,8192,GPU,0.01
6,10,8192,GPU,0.01
6,11,8192,GPU,0.01
6,12,8192,GPU,0.01
6,13,8192,GPU,0.01
6,14,8192,GPU,0.01
6,15,8192,GPU,0.01
6,16,8192,GPU,0.01
6,17,8192,GPU,0.01
6,18,8192,GPU,0.01
6,19,8192,GPU,0.01
6,20,8192,GPU,0.01
6,21,8192,GPU,0.01
6,22,8192,GPU,0.01
6,23,8192,GPU,0.01
6,24,8192,GPU,0.01
6,25,8192,GPU,0.01
6,26,8192,GPU,0.01
6,27,8192,GPU,0.01
6,28,8192,GPU,0.01
6,29,8192,GPU,0.01
6,30,8192,GPU,0.01
6,31,8192,GPU,0.01
6,32,8192,GPU,0.01
6,33,8192,GPU,0.01
6,34,8192,GPU,0.01
6,35,8192,GPU,0.01
6,36,8192,GPU,0.01
6,37,8192,GPU,0.01
6,38,8192,GPU,0.01
6,39,8192,GPU,0.01
6,40,8192,GPU,0.01
6,41,8192,GPU,0.01
6,42,8192,GPU,0.01
6,43,8192,GPU,0.01
6,44,8192,GPU,0.01
6,45,8192,GPU,0.01
6,46,8192,GPU,0.01
6,47,8192,GPU,0.01
6,48,8192,GPU,0.01
6,49,8192,GPU,0.01
6,50,8192,GPU,0.01
6,51,8192,GPU,0.01
6,52,8192,GPU,0.01
6,53,8192,GPU,0.01
6,54,8192,GPU,0.01
6,55,8192,GPU,0.01
6,56,8192,GPU,0.01
6,57,8192,GPU,0.01
6,58,8192,GPU,0.01
6,59,8192,GPU,0.01
8,0,8192,GPU,0.01
8,1,8192,GPU,0.01
8,2,8192,GPU,0.01
8,3,8192,GPU,0.01
8,4,8192,GPU,0.01
8,5,8192,GPU,0.01
8,6,8192,GPU,0.01
8,7,8192,GPU,0.01
8,8,8192,GPU,0.01
8,9,8192,GPU,0.01
8,10,8192,GPU,0.01
8,11,8192,GPU,0.01
8,12,8192,GPU,0.01
8,13,8192,GPU,0.01
8,14,8192,GPU,0.01
8,15,8192,GPU,0.01
8,16,8192,GPU,0.01
8,17,8192,GPU,0.01
8,18,8192,GPU,0.01
8,19,8192,GPU,0.01
8,20,8192,GPU,0.01
8,21,8192,GPU,0.01
8,22,8192,GPU,0.01
8,23,8192,GPU,0.01
8,24,8192,GPU,0.01
8,25,8192,GPU,0.01
8,26,8192,GPU,0.01
8,27,8192,GPU,0.01
8,28,8192,GPU,0.01
8,29,8192,GPU,0.01
8,30,8192,GPU,0.01
8,31,8192,GPU,0.01
8,32,8192,GPU,0.01
8,33,8192,GPU,0.01
8,34,8192,GPU,0.01
8,35,8192,GPU,0.01
8,36,8192,GPU,0.01
8,37,8192,GPU,0.01
8,38,8192,GPU,0.01
8,39,8192,GPU,0.01
8,40,8192,GPU,0.01
8,41,8192,GPU,0.01
8,42,8192,GPU,0.01
8,43,8192,GPU,0.01
8,44,8192,GPU,0.01
8,45,8192,GPU,0.01
8,46,8192,GPU,0.01
8,47,8192,GPU,0.01
8,48,8192,GPU,0.01
8,49,8192,GPU,0.01
8,50,8192,GPU,0.01
8,51,8192,GPU,0.01
8,52,8192,GPU,0.01
8,53,8192,GPU,0.01
8,54,8192,GPU,0.01
8,55,8192,GPU,0.01
8,56,8192,GPU,0.01
8,57,8192,GPU,0.01
8,58,8192,GPU,0.01
8,59,8192,GPU,0.01
10,0,8192,GPU,0.01
10,1,8192,GPU,0.01
10,2,8192,GPU,0.01
10,3,8192,GPU,0.01
10,4,8192,GPU,0.01
10,5,8192,GPU,0.01
10,6,8192,GPU,0.01
10,7,8192,GPU,0.01
10,8,8192,GPU,0.01
10,9,8192,GPU,0.01
10,10,8192,GPU,0.01
10,11,8192,GPU,0.01
10,12,8192,GPU,0.01
10,13,8192,GPU,0.01
10,14,8192,GPU,0.01
10,15,8192,GPU,0.01
10,16,8192,GPU,0.01
10,17,8192,GPU,0.01
10,18,8192,GPU,0.01
10,19,8192,GPU,0.01
10,20,8192,GPU,0.01
10,21,8192,GPU,0.01
10,22,8192,GPU,0.01
10,23,8192,GPU,0.01
10,24,8192,GPU,0.01
10,25,8192,GPU,0.01
10,26,8192,GPU,0.01
10,27,8192,GPU,0.01
10,28,8192,GPU,0.01
10,29,8192,GPU,0.01
10,30,8192,GPU,0.01
10,31,8192,GPU,0.01
10,32,8192,GPU,0.01
10,33,8192,GPU,0.01
10,34,8192,GPU,0.01
10,35,8192,GPU,0.01
10,36,8192,GPU,0.01
10,37,8192,GPU,0.01
10,38,8192,GPU,0.01
10,39,8192,GPU,0.01
10,40,8192,GPU,0.01
10,41,8192,GPU,0.01
10,42,8192,GPU,0.01
10,43,8192,GPU,0.01
10,44,8192,GPU,0.01
10,45,8192,GPU,0.01
10,46,8192,GPU,0.01
10,47,8192,GPU,0.01
10,48,8192,GPU,0.01
10,49,8192,GPU,0.01
10,50,8192,GPU,0.01
10,51,8192,GPU,0.01
10,52,8192,GPU,0.01
10,53,8192,GPU,0.01
10,54,8192,GPU,0.01
10,55,8192,GPU,0.01
10,56,8192,GPU,0.01
10,57,8192,GPU,0.01
10,58,8192,GPU,0.01
10,59,8192,GPU,0.01
15,0,8192,GPU,0.01
