shots,n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
8192,2,21,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8295668460787955,0.75,0.00015592575073242188,0.26169443130493164,0.145263671875,16
8192,2,21,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8295668460787955,0.75,0.00015592575073242188,0.26169443130493164,0.145263671875,16
8192,2,22,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8240693465344517,0.75,0.0001983642578125,0.25858402252197266,0.1405029296875,16
8192,2,22,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8240693465344517,0.75,0.0001983642578125,0.25858402252197266,0.1405029296875,16
8192,2,23,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8228574753760309,0.75,0.0001628398895263672,0.30420994758605957,0.1409912109375,16
8192,2,23,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8228574753760309,0.75,0.0001628398895263672,0.30420994758605957,0.1409912109375,16
8192,2,24,C,0.01,7,8,7,7,7,0,87.5,0.0,0.8243047668996918,0.7142857142857143,0.00039005279541015625,0.397601842880249,0.11962890625,14
8192,2,24,Q,0.01,7,8,7,5,5,0,62.5,0.0,0.8243047668996918,0.7142857142857143,0.00039005279541015625,0.397601842880249,0.11962890625,14
8192,2,25,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8232726659456719,0.75,0.0004279613494873047,0.4360346794128418,0.138671875,16
8192,2,25,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8232726659456719,0.75,0.0004279613494873047,0.4360346794128418,0.138671875,16
8192,2,26,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8279812409503139,0.75,0.0006544589996337891,0.5098285675048828,0.1431884765625,16
8192,2,26,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8279812409503139,0.75,0.0006544589996337891,0.5098285675048828,0.1431884765625,16
8192,2,27,C,0.01,7,8,7,7,7,0,87.5,0.0,0.8226273369050868,0.7142857142857143,0.00037479400634765625,0.39665937423706055,0.1221923828125,14
8192,2,27,Q,0.01,7,8,7,5,5,0,62.5,0.0,0.8226273369050868,0.7142857142857143,0.00037479400634765625,0.39665937423706055,0.1221923828125,14
8192,2,28,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8219174839478525,0.75,0.0001678466796875,0.36223506927490234,0.14892578125,16
8192,2,28,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8219174839478525,0.75,0.0001678466796875,0.36223506927490234,0.14892578125,16
8192,2,29,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8276221037394046,0.75,0.00016832351684570312,0.2589242458343506,0.1466064453125,16
8192,2,29,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8276221037394046,0.75,0.00016832351684570312,0.2589242458343506,0.1466064453125,16
8192,2,30,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8231605610589635,0.75,0.0001595020294189453,0.24773693084716797,0.1502685546875,16
8192,2,30,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8231605610589635,0.75,0.0001595020294189453,0.24773693084716797,0.1502685546875,16
8192,2,31,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8204604671496728,0.75,0.0004107952117919922,0.38506412506103516,0.1510009765625,16
8192,2,31,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8204604671496728,0.75,0.0004107952117919922,0.38506412506103516,0.1510009765625,16
8192,2,32,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8210522236620387,0.75,0.0001900196075439453,0.2914392948150635,0.153564453125,16
8192,2,32,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8210522236620387,0.75,0.0001900196075439453,0.2914392948150635,0.153564453125,16
8192,2,33,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8231540675081276,0.75,0.00016832351684570312,0.24209356307983398,0.1390380859375,16
8192,2,33,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8231540675081276,0.75,0.00016832351684570312,0.24209356307983398,0.1390380859375,16
8192,2,34,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8248498981904365,0.75,0.00019884109497070312,0.291595458984375,0.1385498046875,16
8192,2,34,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8248498981904365,0.75,0.00019884109497070312,0.291595458984375,0.1385498046875,16
8192,2,35,C,0.01,6,8,6,4,4,0,50.0,0.0,0.8210868383691913,0.6,0.0003712177276611328,0.9263384342193604,0.093994140625,12
8192,2,35,Q,0.01,6,8,6,4,4,0,50.0,0.0,0.8210868383691913,0.6,0.0003712177276611328,0.9263384342193604,0.093994140625,12
8192,2,36,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8263116527211907,0.75,0.00035858154296875,0.9255828857421875,0.1436767578125,16
8192,2,36,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8263116527211907,0.75,0.00035858154296875,0.9255828857421875,0.1436767578125,16
8192,2,37,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8292435837896126,0.75,0.00042438507080078125,0.5249099731445312,0.140625,16
8192,2,37,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8292435837896126,0.75,0.00042438507080078125,0.5249099731445312,0.140625,16
8192,2,38,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8300453477428209,0.75,0.0001761913299560547,0.3445100784301758,0.144775390625,16
8192,2,38,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8300453477428209,0.75,0.0001761913299560547,0.3445100784301758,0.144775390625,16
8192,2,39,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8256232414675854,0.75,0.0002181529998779297,0.24260950088500977,0.14013671875,16
8192,2,39,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8256232414675854,0.75,0.0002181529998779297,0.24260950088500977,0.14013671875,16
8192,2,40,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8280807209404657,0.75,0.00018525123596191406,0.2490236759185791,0.1456298828125,16
8192,2,40,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8280807209404657,0.75,0.00018525123596191406,0.2490236759185791,0.1456298828125,16
8192,2,41,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8222854224576384,0.75,0.0004451274871826172,0.3937361240386963,0.142333984375,16
8192,2,41,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8222854224576384,0.75,0.0004451274871826172,0.3937361240386963,0.142333984375,16
8192,2,42,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8256821851531602,0.75,0.00015735626220703125,0.2779998779296875,0.144775390625,16
8192,2,42,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8256821851531602,0.75,0.00015735626220703125,0.2779998779296875,0.144775390625,16
8192,2,43,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8245610267467519,0.75,0.00017547607421875,0.25180983543395996,0.146240234375,16
8192,2,43,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8245610267467519,0.75,0.00017547607421875,0.25180983543395996,0.146240234375,16
8192,2,44,C,0.01,8,8,8,8,8,0,100.0,0.0,0.824191255936765,0.75,0.0003387928009033203,0.47092342376708984,0.1422119140625,16
8192,2,44,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.824191255936765,0.75,0.0003387928009033203,0.47092342376708984,0.1422119140625,16
8192,2,45,C,0.01,6,8,6,4,4,0,50.0,0.0,0.7376731883520595,0.75,0.000164031982421875,0.24971318244934082,0.075439453125,12
8192,2,45,Q,0.01,6,8,6,3,3,0,37.5,0.0,0.7376731883520595,0.75,0.000164031982421875,0.24971318244934082,0.075439453125,12
8192,2,46,C,0.01,6,8,6,4,4,0,50.0,0.0,0.7350337171621831,0.75,0.0002815723419189453,0.5186526775360107,0.0732421875,12
8192,2,46,Q,0.01,6,8,6,3,3,0,37.5,0.0,0.7350337171621831,0.75,0.0002815723419189453,0.5186526775360107,0.0732421875,12
8192,2,47,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8262334623479829,0.75,0.00020074844360351562,0.44442272186279297,0.1424560546875,16
8192,2,47,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8262334623479829,0.75,0.00020074844360351562,0.44442272186279297,0.1424560546875,16
8192,2,48,C,0.01,6,8,6,4,4,0,50.0,0.0,0.8200557675836053,0.6,0.0003523826599121094,0.3975696563720703,0.0904541015625,12
8192,2,48,Q,0.01,6,8,6,4,4,0,50.0,0.0,0.8200557675836053,0.6,0.0003523826599121094,0.3975696563720703,0.0904541015625,12
8192,2,49,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8271883941305749,0.75,0.0001666545867919922,0.23360323905944824,0.1427001953125,16
8192,2,49,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8271883941305749,0.75,0.0001666545867919922,0.23360323905944824,0.1427001953125,16
8192,2,50,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8290692777699203,0.75,0.00021195411682128906,0.28743958473205566,0.139892578125,16
8192,2,50,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8290692777699203,0.75,0.00021195411682128906,0.28743958473205566,0.139892578125,16
8192,2,51,C,0.01,6,8,6,4,4,0,50.0,0.0,0.7340335761350087,0.75,0.0005285739898681641,0.476198673248291,0.0709228515625,12
8192,2,51,Q,0.01,6,8,6,3,3,0,37.5,0.0,0.7340335761350087,0.75,0.0005285739898681641,0.476198673248291,0.0709228515625,12
8192,2,52,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8239295908039636,0.75,0.0004150867462158203,0.7180562019348145,0.141357421875,16
8192,2,52,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8239295908039636,0.75,0.0004150867462158203,0.7180562019348145,0.141357421875,16
8192,2,53,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8287998061818395,0.75,0.00036025047302246094,0.7062649726867676,0.1341552734375,16
8192,2,53,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8287998061818395,0.75,0.00036025047302246094,0.7062649726867676,0.1341552734375,16
8192,2,54,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8234415656694297,0.75,0.00025153160095214844,0.28510260581970215,0.1434326171875,16
8192,2,54,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8234415656694297,0.75,0.00025153160095214844,0.28510260581970215,0.1434326171875,16
8192,2,55,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8304249488109882,0.75,0.00017523765563964844,0.2523350715637207,0.144775390625,16
8192,2,55,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8304249488109882,0.75,0.00017523765563964844,0.2523350715637207,0.144775390625,16
8192,2,56,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8317715281890654,0.75,0.00019788742065429688,0.3319730758666992,0.149169921875,16
8192,2,56,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8317715281890654,0.75,0.00019788742065429688,0.3319730758666992,0.149169921875,16
8192,2,57,C,0.01,6,8,6,4,4,0,50.0,0.0,0.8178083109729553,0.5,0.0004162788391113281,0.39701294898986816,0.0916748046875,12
8192,2,57,Q,0.01,6,8,6,5,5,0,62.5,0.0,0.8178083109729553,0.5,0.0004162788391113281,0.39701294898986816,0.0916748046875,12
8192,2,58,C,0.01,8,8,8,8,8,0,100.0,0.0,0.8274969150740947,0.75,0.00016641616821289062,0.2834479808807373,0.1478271484375,16
8192,2,58,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.8274969150740947,0.75,0.00016641616821289062,0.2834479808807373,0.1478271484375,16
8192,2,59,C,0.01,8,8,8,8,8,0,100.0,0.0,0.829072123278117,0.75,0.0008723735809326172,0.2978994846343994,0.13720703125,16
8192,2,59,Q,0.01,8,8,8,6,6,0,75.0,0.0,0.829072123278117,0.75,0.0008723735809326172,0.2978994846343994,0.13720703125,16
8192,4,0,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6678465954570021,0.8125,0.0002262592315673828,0.3663170337677002,0.068359375,64
8192,4,0,Q,0.01,16,16,48,13,13,0,81.25,0.0,0.6678465954570021,0.8125,0.0002262592315673828,0.3663170337677002,0.068359375,64
8192,4,1,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6685456028225193,0.75,0.0007193088531494141,0.6816196441650391,0.070068359375,64
8192,4,1,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6685456028225193,0.75,0.0007193088531494141,0.6816196441650391,0.070068359375,64
8192,4,2,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6672794504140587,0.75,0.00030112266540527344,0.3544461727142334,0.072998046875,64
8192,4,2,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6672794504140587,0.75,0.00030112266540527344,0.3544461727142334,0.072998046875,64
8192,4,3,C,0.01,14,16,42,12,12,0,75.0,0.0,0.6285508429583624,0.75,0.0003819465637207031,0.49128293991088867,0.0546875,56
8192,4,3,Q,0.01,14,16,42,9,9,0,56.25,0.0,0.6285508429583624,0.75,0.0003819465637207031,0.49128293991088867,0.0546875,56
8192,4,4,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6657892037656419,0.75,0.00018644332885742188,0.36690187454223633,0.07421875,64
8192,4,4,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6657892037656419,0.75,0.00018644332885742188,0.36690187454223633,0.07421875,64
8192,4,5,C,0.01,14,16,42,12,12,0,75.0,0.0,0.6582982044817256,0.6428571428571429,0.00022292137145996094,0.33596324920654297,0.060302734375,56
8192,4,5,Q,0.01,14,16,42,11,11,0,68.75,0.0,0.6582982044817256,0.6428571428571429,0.00022292137145996094,0.33596324920654297,0.060302734375,56
8192,4,6,C,0.01,16,16,48,16,16,0,100.0,0.0,0.658349237031107,0.75,0.0004589557647705078,0.5336248874664307,0.074462890625,64
8192,4,6,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.658349237031107,0.75,0.0004589557647705078,0.5336248874664307,0.074462890625,64
8192,4,7,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6635140606273143,0.75,0.00022411346435546875,0.374744176864624,0.07177734375,64
8192,4,7,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6635140606273143,0.75,0.00022411346435546875,0.374744176864624,0.07177734375,64
8192,4,8,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6641266906169191,0.75,0.00046706199645996094,0.8652422428131104,0.0731201171875,64
8192,4,8,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6641266906169191,0.75,0.00046706199645996094,0.8652422428131104,0.0731201171875,64
8192,4,9,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6575608990886943,0.75,0.0002384185791015625,0.38805055618286133,0.0740966796875,64
8192,4,9,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6575608990886943,0.75,0.0002384185791015625,0.38805055618286133,0.0740966796875,64
8192,4,10,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6652083110032148,0.75,0.00022840499877929688,0.37810754776000977,0.0718994140625,64
8192,4,10,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6652083110032148,0.75,0.00022840499877929688,0.37810754776000977,0.0718994140625,64
8192,4,11,C,0.01,15,16,45,15,15,0,93.75,0.0,0.6554395092107225,0.8,0.00040078163146972656,0.5078868865966797,0.0618896484375,60
8192,4,11,Q,0.01,15,16,45,12,12,0,75.0,0.0,0.6554395092107225,0.8,0.00040078163146972656,0.5078868865966797,0.0618896484375,60
8192,4,12,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6670756774060501,0.75,0.0002422332763671875,0.36193108558654785,0.0687255859375,64
8192,4,12,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6670756774060501,0.75,0.0002422332763671875,0.36193108558654785,0.0687255859375,64
8192,4,13,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6621838008940947,0.75,0.0005044937133789062,0.7280623912811279,0.0706787109375,64
8192,4,13,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6621838008940947,0.75,0.0005044937133789062,0.7280623912811279,0.0706787109375,64
8192,4,14,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6642737165744914,0.75,0.00040793418884277344,0.5116584300994873,0.0657958984375,64
8192,4,14,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6642737165744914,0.75,0.00040793418884277344,0.5116584300994873,0.0657958984375,64
8192,4,15,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6692672549438566,0.75,0.00022554397583007812,0.33170008659362793,0.0704345703125,64
8192,4,15,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6692672549438566,0.75,0.00022554397583007812,0.33170008659362793,0.0704345703125,64
8192,4,16,C,0.01,16,16,48,16,16,0,100.0,0.0,0.65921215273779,0.8125,0.00022935867309570312,0.3683924674987793,0.0699462890625,64
8192,4,16,Q,0.01,16,16,48,13,13,0,81.25,0.0,0.65921215273779,0.8125,0.00022935867309570312,0.3683924674987793,0.0699462890625,64
8192,4,17,C,0.01,16,16,48,16,16,0,100.0,0.0,0.669310336384988,0.75,0.00017309188842773438,0.4206724166870117,0.0743408203125,64
8192,4,17,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.669310336384988,0.75,0.00017309188842773438,0.4206724166870117,0.0743408203125,64
8192,4,18,C,0.01,13,16,39,11,11,0,68.75,0.0,0.6191262438014923,0.8181818181818182,0.000423431396484375,0.49347758293151855,0.04931640625,52
8192,4,18,Q,0.01,13,16,39,9,9,0,56.25,0.0,0.6191262438014923,0.8181818181818182,0.000423431396484375,0.49347758293151855,0.04931640625,52
8192,4,19,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6633655105865192,0.75,0.0004794597625732422,0.5515651702880859,0.0692138671875,64
8192,4,19,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6633655105865192,0.75,0.0004794597625732422,0.5515651702880859,0.0692138671875,64
8192,4,20,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6587964047439004,0.75,0.00024199485778808594,0.31926774978637695,0.0731201171875,64
8192,4,20,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6587964047439004,0.75,0.00024199485778808594,0.31926774978637695,0.0731201171875,64
8192,4,21,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6652628469612996,0.75,0.00021958351135253906,0.341702938079834,0.0716552734375,64
8192,4,21,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6652628469612996,0.75,0.00021958351135253906,0.341702938079834,0.0716552734375,64
8192,4,22,C,0.01,14,16,42,14,14,0,87.5,0.0,0.6619942218869748,0.7857142857142857,0.000457763671875,0.5156834125518799,0.0621337890625,56
8192,4,22,Q,0.01,14,16,42,11,11,0,68.75,0.0,0.6619942218869748,0.7857142857142857,0.000457763671875,0.5156834125518799,0.0621337890625,56
8192,4,23,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6677191719931496,0.75,0.00022482872009277344,0.4754464626312256,0.0775146484375,64
8192,4,23,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6677191719931496,0.75,0.00022482872009277344,0.4754464626312256,0.0775146484375,64
8192,4,24,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6603328153327217,0.75,0.0006496906280517578,0.7384207248687744,0.069091796875,64
8192,4,24,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6603328153327217,0.75,0.0006496906280517578,0.7384207248687744,0.069091796875,64
8192,4,25,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6667651713045502,0.8125,0.0002703666687011719,0.3756446838378906,0.071533203125,64
8192,4,25,Q,0.01,16,16,48,13,13,0,81.25,0.0,0.6667651713045502,0.8125,0.0002703666687011719,0.3756446838378906,0.071533203125,64
8192,4,26,C,0.01,14,16,42,12,12,0,75.0,0.0,0.6558123397029715,0.6428571428571429,0.00020956993103027344,0.2954978942871094,0.054931640625,56
8192,4,26,Q,0.01,14,16,42,11,11,0,68.75,0.0,0.6558123397029715,0.6428571428571429,0.00020956993103027344,0.2954978942871094,0.054931640625,56
8192,4,27,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6600642869175682,0.75,0.0004343986511230469,0.5397548675537109,0.0692138671875,64
8192,4,27,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6600642869175682,0.75,0.0004343986511230469,0.5397548675537109,0.0692138671875,64
8192,4,28,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6654640100503281,0.8125,0.0004582405090332031,0.5385425090789795,0.0675048828125,64
8192,4,28,Q,0.01,16,16,48,13,13,0,81.25,0.0,0.6654640100503281,0.8125,0.0004582405090332031,0.5385425090789795,0.0675048828125,64
8192,4,29,C,0.01,16,16,48,16,16,0,100.0,0.0,0.670946252262429,0.8125,0.000202178955078125,0.32593750953674316,0.06884765625,64
8192,4,29,Q,0.01,16,16,48,13,13,0,81.25,0.0,0.670946252262429,0.8125,0.000202178955078125,0.32593750953674316,0.06884765625,64
8192,4,30,C,0.01,14,16,42,12,12,0,75.0,0.0,0.6548559392820092,0.6428571428571429,0.00023937225341796875,0.3249702453613281,0.0631103515625,56
8192,4,30,Q,0.01,14,16,42,11,11,0,68.75,0.0,0.6548559392820092,0.6428571428571429,0.00023937225341796875,0.3249702453613281,0.0631103515625,56
8192,4,31,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6637796564307384,0.75,0.00019860267639160156,0.3322944641113281,0.0753173828125,64
