shots,n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
8192,2,0,C,0.0,8,8,8,8,8,0,100.0,0.0,0.829891244894315,0.75,0.0013523101806640625,0.3250753879547119,0.138671875,16
8192,2,0,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.829891244894315,0.75,0.0013523101806640625,0.3250753879547119,0.138671875,16
8192,2,1,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8280851746425698,0.75,0.001257181167602539,0.2978696823120117,0.1456298828125,16
8192,2,1,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8280851746425698,0.75,0.001257181167602539,0.2978696823120117,0.1456298828125,16
8192,2,2,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8274166391511946,0.75,0.00036525726318359375,0.22799468040466309,0.1448974609375,16
8192,2,2,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8274166391511946,0.75,0.00036525726318359375,0.22799468040466309,0.1448974609375,16
8192,2,3,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8239694472724693,0.75,0.0005221366882324219,0.26930785179138184,0.1424560546875,16
8192,2,3,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8239694472724693,0.75,0.0005221366882324219,0.26930785179138184,0.1424560546875,16
8192,2,4,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8313492573100433,0.75,0.0003848075866699219,0.23428130149841309,0.141845703125,16
8192,2,4,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8313492573100433,0.75,0.0003848075866699219,0.23428130149841309,0.141845703125,16
8192,2,5,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8253736415864726,0.75,0.0003592967987060547,0.21714520454406738,0.143310546875,16
8192,2,5,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8253736415864726,0.75,0.0003592967987060547,0.21714520454406738,0.143310546875,16
8192,2,6,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8291162085410355,0.75,0.0006535053253173828,0.2764444351196289,0.1453857421875,16
8192,2,6,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8291162085410355,0.75,0.0006535053253173828,0.2764444351196289,0.1453857421875,16
8192,2,7,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8271487207268476,0.75,0.00039315223693847656,0.21117115020751953,0.1361083984375,16
8192,2,7,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8271487207268476,0.75,0.00039315223693847656,0.21117115020751953,0.1361083984375,16
8192,2,8,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8248498586171747,0.75,0.0003237724304199219,0.25464940071105957,0.1419677734375,16
8192,2,8,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8248498586171747,0.75,0.0003237724304199219,0.25464940071105957,0.1419677734375,16
8192,2,9,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8217783534746519,0.75,0.0005218982696533203,0.27277708053588867,0.15185546875,16
8192,2,9,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8217783534746519,0.75,0.0005218982696533203,0.27277708053588867,0.15185546875,16
8192,2,10,C,0.0,8,8,8,8,8,0,100.0,0.0,0.826955011518972,0.75,0.0004019737243652344,0.24943327903747559,0.147705078125,16
8192,2,10,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.826955011518972,0.75,0.0004019737243652344,0.24943327903747559,0.147705078125,16
8192,2,11,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8259076320257608,0.75,0.0006330013275146484,0.6614983081817627,0.1448974609375,16
8192,2,11,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8259076320257608,0.75,0.0006330013275146484,0.6614983081817627,0.1448974609375,16
8192,2,12,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8252868278835056,0.75,0.00037550926208496094,0.5743069648742676,0.1409912109375,16
8192,2,12,Q,0.0,8,8,8,6,6,0,75.0,0.0,0.8252868278835056,0.75,0.00037550926208496094,0.5743069648742676,0.1409912109375,16
8192,2,13,C,0.0,8,8,8,8,8,0,100.0,0.0,0.8290103647910199,0.75,0.000476837158203125,0.5073888301849365,0.1419677734375,16
