event,n_hits,n_seg,n_true,n_active,eff,n_iso,fp_iso,far_iso,n_pair,fp_pair,far_pair,n_chain,fp_chain,far_chain,n_hub,fp_hub,far_hub,far,pur
velo_event_234.json,2623,131325,1882,1769,0.8708820403825718,128821,0,0.0,492,0,0.0,63,63,0.035613340870548335,67,67,0.03787450537026569,0.07348784624081402,0.9265121537591859
velo_event_235.json,351,2524,258,219,0.8372093023255814,2259,0,0.0,4,0,0.0,2,2,0.0091324200913242,1,1,0.0045662100456621,0.0136986301369863,0.9863013698630136
velo_event_236.json,3903,273252,2661,2451,0.8384066140548666,269182,0,0.0,1189,0,0.0,129,129,0.05263157894736842,91,91,0.03712770297837617,0.08975928192574459,0.9102407180742554
velo_event_237.json,1687,53054,1212,1046,0.8432343234323433,51644,0,0.0,174,0,0.0,14,14,0.01338432122370937,10,10,0.009560229445506692,0.022944550669216062,0.9770554493307839
velo_event_238.json,3349,209625,2377,2148,0.8519141775347077,206161,0,0.0,964,0,0.0,90,90,0.04189944134078212,33,33,0.015363128491620111,0.05726256983240224,0.9427374301675978
velo_event_239.json,2584,125088,1833,1682,0.8663393344244408,122780,0,0.0,381,0,0.0,48,48,0.028537455410225922,46,46,0.027348394768133173,0.0558858501783591,0.9441141498216409
velo_event_24.json,1815,66291,1281,1122,0.8563622170179547,64863,0,0.0,122,0,0.0,14,14,0.012477718360071301,11,11,0.00980392156862745,0.022281639928698752,0.9777183600713012
velo_event_240.json,2581,129238,1821,1573,0.8412959912136189,127055,0,0.0,321,0,0.0,25,25,0.01589319771137953,16,16,0.010171646535282899,0.026064844246662427,0.9739351557533376
velo_event_241.json,4353,357238,3100,3107,0.8870967741935484,351929,0,0.0,1852,0,0.0,225,225,0.07241712262632764,132,132,0.04248471194077889,0.11490183456710654,0.8850981654328934
velo_event_242.json,2066,84005,1482,1405,0.8677462887989204,82133,0,0.0,271,0,0.0,64,64,0.04555160142348755,55,55,0.03914590747330961,0.08469750889679716,0.9153024911032028
velo_event_243.json,1554,47102,1138,970,0.8242530755711776,45820,0,0.0,112,0,0.0,8,8,0.008247422680412371,24,24,0.024742268041237112,0.032989690721649485,0.9670103092783505
velo_event_244.json,3274,199483,2369,2179,0.8518362178134233,196124,0,0.0,829,0,0.0,88,88,0.04038549793483249,73,73,0.033501606241395136,0.07388710417622762,0.9261128958237723
velo_event_245.json,1956,71691,1410,1242,0.8453900709219858,70034,0,0.0,197,0,0.0,25,25,0.020128824476650563,25,25,0.020128824476650563,0.040257648953301126,0.9597423510466989
velo_event_246.json,2480,115819,1805,1613,0.8443213296398892,113557,0,0.0,368,0,0.0,38,38,0.023558586484810913,51,51,0.03161810291382517,0.05517668939863608,0.9448233106013639
velo_event_247.json,3909,285527,2742,2628,0.8519328956965718,280814,0,0.0,1679,0,0.0,221,221,0.08409436834094368,71,71,0.027016742770167426,0.1111111111111111,0.8888888888888888
velo_event_248.json,2850,157445,2143,1995,0.8819412039197387,154657,0,0.0,540,0,0.0,55,55,0.02756892230576441,50,50,0.02506265664160401,0.05263157894736842,0.9473684210526316
velo_event_249.json,3101,179535,2303,2126,0.864090316977855,176332,0,0.0,764,0,0.0,70,70,0.03292568203198495,66,66,0.031044214487300093,0.06396989651928504,0.9360301034807149
velo_event_25.json,2742,140185,2022,1906,0.8827893175074184,137515,0,0.0,527,0,0.0,82,82,0.04302203567681007,39,39,0.020461699895068207,0.06348373557187828,0.9365162644281217
velo_event_250.json,1740,57337,1272,1072,0.815251572327044,55854,0,0.0,176,0,0.0,21,21,0.01958955223880597,14,14,0.013059701492537313,0.03264925373134328,0.9673507462686567
velo_event_251.json,2329,101746,1684,1482,0.8515439429928741,99678,0,0.0,336,0,0.0,25,25,0.016869095816464237,23,23,0.0155195681511471,0.032388663967611336,0.9676113360323887
velo_event_252.json,2385,107947,1749,1657,0.8942252715837622,105698,0,0.0,407,0,0.0,55,55,0.0331925165962583,38,38,0.022933011466505733,0.05612552806276403,0.943874471937236
velo_event_253.json,3966,297403,2945,2835,0.8831918505942276,292646,0,0.0,1578,0,0.0,161,161,0.056790123456790124,73,73,0.025749559082892417,0.08253968253968254,0.9174603174603174
velo_event_254.json,1143,25064,834,786,0.9136690647482014,24185,0,0.0,21,0,0.0,7,7,0.008905852417302799,17,17,0.021628498727735368,0.030534351145038167,0.9694656488549618
velo_event_255.json,2049,80658,1492,1417,0.871313672922252,78749,0,0.0,300,0,0.0,74,74,0.05222300635144672,43,43,0.030345800988002825,0.08256880733944955,0.9174311926605505
velo_event_256.json,2666,136206,1981,1840,0.889449772841999,133698,0,0.0,449,0,0.0,34,34,0.01847826086956522,44,44,0.02391304347826087,0.042391304347826085,0.9576086956521739
velo_event_257.json,4223,340986,2985,2871,0.8355108877721943,335418,0,0.0,2206,0,0.0,264,264,0.09195402298850575,113,113,0.039359108324625566,0.13131313131313133,0.8686868686868687
velo_event_258.json,2252,98913,1653,1468,0.8505747126436781,96912,0,0.0,286,0,0.0,23,23,0.015667574931880108,39,39,0.02656675749318801,0.04223433242506812,0.9577656675749319
velo_event_259.json,1898,69062,1420,1341,0.9014084507042254,67358,0,0.0,223,0,0.0,30,30,0.02237136465324385,31,31,0.023117076808351976,0.04548844146159582,0.9545115585384042
velo_event_26.json,3326,208432,2396,2280,0.8710350584307178,204839,0,0.0,1004,0,0.0,113,113,0.04956140350877193,80,80,0.03508771929824561,0.08464912280701754,0.9153508771929825
velo_event_260.json,1181,27369,819,767,0.884004884004884,26424,0,0.0,83,0,0.0,16,16,0.020860495436766623,27,27,0.035202086049543675,0.0560625814863103,0.9439374185136897
velo_event_261.json,3213,194679,2301,2125,0.867883528900478,191611,0,0.0,639,0,0.0,82,82,0.038588235294117645,46,46,0.02164705882352941,0.06023529411764706,0.939764705882353
velo_event_262.json,1498,45132,1084,1020,0.8791512915129152,43903,0,0.0,78,0,0.0,21,21,0.020588235294117647,46,46,0.045098039215686274,0.06568627450980392,0.9343137254901961
velo_event_263.json,2139,87706,1509,1314,0.8303512259774686,85856,0,0.0,280,0,0.0,40,40,0.030441400304414,21,21,0.01598173515981735,0.04642313546423135,0.9535768645357686
velo_event_264.json,2816,149424,1981,1823,0.8611812216052499,146742,0,0.0,584,0,0.0,74,74,0.0405924300603401,43,43,0.023587493143170598,0.0641799232035107,0.9358200767964893
velo_event_265.json,1373,37569,1016,915,0.8917322834645669,36460,0,0.0,84,0,0.0,9,9,0.009836065573770493,0,0,0.0,0.009836065573770493,0.9901639344262295
velo_event_266.json,2016,76001,1385,1219,0.8548736462093863,74411,0,0.0,170,0,0.0,19,19,0.015586546349466776,16,16,0.013125512715340444,0.02871205906480722,0.9712879409351928
velo_event_267.json,4442,373008,3263,3374,0.8614771682500766,366844,0,0.0,2338,0,0.0,358,358,0.10610551274451689,205,205,0.06075874333135744,0.16686425607587432,0.8331357439241257
velo_event_268.json,1003,19680,709,625,0.846262341325811,18914,0,0.0,32,0,0.0,16,16,0.0256,9,9,0.0144,0.04,0.96
velo_event_269.json,2385,108185,1881,1801,0.9074960127591707,105839,0,0.0,371,0,0.0,34,34,0.018878400888395337,60,60,0.03331482509716824,0.05219322598556358,0.9478067740144365
velo_event_27.json,1255,30476,955,860,0.875392670157068,29447,0,0.0,50,0,0.0,13,13,0.015116279069767442,11,11,0.012790697674418604,0.027906976744186046,0.9720930232558139
velo_event_270.json,1842,67176,1333,1196,0.8649662415603901,65605,0,0.0,195,0,0.0,22,22,0.01839464882943144,21,21,0.017558528428093644,0.03595317725752508,0.9640468227424749
velo_event_271.json,3117,183433,2219,2104,0.8733663812528166,180158,0,0.0,890,0,0.0,97,97,0.046102661596958174,69,69,0.03279467680608365,0.07889733840304182,0.9211026615969582
velo_event_272.json,1161,27111,877,782,0.8665906499429875,26176,0,0.0,36,0,0.0,13,13,0.016624040920716114,9,9,0.011508951406649617,0.028132992327365727,0.9718670076726342
velo_event_273.json,1863,68372,1378,1309,0.886066763425254,66694,0,0.0,212,0,0.0,29,29,0.02215431627196333,59,59,0.04507257448433919,0.06722689075630252,0.9327731092436975
velo_event_274.json,2040,78593,1505,1417,0.8983388704318936,76804,0,0.0,219,0,0.0,20,20,0.014114326040931546,45,45,0.03175723359209598,0.045871559633027525,0.9541284403669725
velo_event_275.json,2036,78066,1430,1351,0.8951048951048951,76258,0,0.0,307,0,0.0,36,36,0.026646928201332347,35,35,0.025906735751295335,0.052553663952627686,0.9474463360473723
velo_event_276.json,5122,489578,3672,3673,0.8752723311546841,481896,0,0.0,3551,0,0.0,355,355,0.09665123876939831,104,104,0.028314729104274437,0.12496596787367274,0.8750340321263272
velo_event_277.json,3147,187710,2343,2206,0.8779342723004695,184655,0,0.0,563,0,0.0,71,71,0.03218495013599275,78,78,0.03535811423390753,0.06754306436990028,0.9324569356300997
velo_event_278.json,1406,37037,965,834,0.8196891191709844,35968,0,0.0,61,0,0.0,26,26,0.03117505995203837,17,17,0.02038369304556355,0.05155875299760192,0.9484412470023981
velo_event_279.json,2297,99837,1636,1451,0.8569682151589242,97952,0,0.0,200,0,0.0,26,26,0.01791867677463818,23,23,0.015851137146795313,0.033769813921433495,0.9662301860785665
velo_event_28.json,2403,106413,1693,1541,0.8558771411695215,104322,0,0.0,306,0,0.0,54,54,0.03504218040233614,38,38,0.02465931213497729,0.05970149253731343,0.9402985074626866
velo_event_280.json,3185,194333,2318,2206,0.8852459016393442,191165,0,0.0,696,0,0.0,87,87,0.03943789664551224,67,67,0.030371713508612876,0.06980961015412511,0.9301903898458749
velo_event_281.json,1524,45106,1117,1015,0.8701880035810206,43856,0,0.0,90,0,0.0,16,16,0.015763546798029555,27,27,0.026600985221674877,0.042364532019704436,0.9576354679802955
velo_event_282.json,2621,131546,1897,1738,0.8687401159725883,128996,0,0.0,563,0,0.0,60,60,0.03452243958573072,30,30,0.01726121979286536,0.05178365937859609,0.9482163406214039
velo_event_283.json,1844,66305,1295,1114,0.8308880308880309,64849,0,0.0,123,0,0.0,13,13,0.011669658886894075,25,25,0.02244165170556553,0.03411131059245961,0.9658886894075404
velo_event_284.json,3515,229271,2538,2545,0.8731284475965327,225142,0,0.0,1233,0,0.0,181,181,0.07111984282907662,177,148,0.058153241650294694,0.1292730844793713,0.8707269155206288
velo_event_285.json,1973,73600,1487,1376,0.8910558170813719,71902,0,0.0,160,0,0.0,27,27,0.019622093023255814,24,24,0.01744186046511628,0.037063953488372096,0.9629360465116279
velo_event_286.json,2586,128771,1841,1689,0.8718087995654535,126425,0,0.0,421,0,0.0,58,58,0.03433984606275903,26,26,0.015393724097098875,0.0497335701598579,0.9502664298401421
velo_event_287.json,1241,30915,925,820,0.867027027027027,29921,0,0.0,51,0,0.0,6,6,0.007317073170731708,12,12,0.014634146341463415,0.02195121951219512,0.9780487804878049
velo_event_288.json,2123,86444,1504,1407,0.882313829787234,84583,0,0.0,277,0,0.0,36,36,0.0255863539445629,44,44,0.03127221037668799,0.05685856432125089,0.9431414356787491
velo_event_289.json,4587,394161,3277,3194,0.8611534940494354,388072,0,0.0,2440,0,0.0,275,275,0.08609893550407013,97,97,0.03036944270507201,0.11646837820914215,0.8835316217908579
velo_event_29.json,1319,33264,974,919,0.9158110882956879,32204,0,0.0,59,0,0.0,7,7,0.007616974972796518,20,20,0.02176278563656148,0.029379760609358,0.970620239390642
velo_event_290.json,388,3138,288,258,0.8854166666666666,2847,0,0.0,0,0,0.0,1,1,0.003875968992248062,2,2,0.007751937984496124,0.011627906976744186,0.9883720930232558
velo_event_291.json,3567,239137,2567,2496,0.8955979742890534,235122,0,0.0,1251,0,0.0,111,111,0.04447115384615385,86,86,0.03445512820512821,0.07892628205128205,0.921073717948718
velo_event_292.json,1512,43454,1067,918,0.8331771321462043,42243,0,0.0,115,0,0.0,12,12,0.013071895424836602,17,17,0.018518518518518517,0.03159041394335512,0.9684095860566448
velo_event_293.json,2108,83708,1521,1378,0.8803418803418803,81946,0,0.0,202,0,0.0,21,21,0.015239477503628448,18,18,0.013062409288824383,0.02830188679245283,0.9716981132075472
velo_event_294.json,3190,193626,2332,2223,0.8807890222984562,190298,0,0.0,827,0,0.0,100,100,0.0449842555105713,69,69,0.0310391363022942,0.07602339181286549,0.9239766081871346
velo_event_295.json,3215,193410,2303,2111,0.874945722970039,190204,0,0.0,807,0,0.0,51,51,0.024159166271909047,45,45,0.021316911416390336,0.045476077688299386,0.9545239223117006
velo_event_296.json,1726,55274,1223,1093,0.8699918233851186,53877,0,0.0,145,0,0.0,10,10,0.009149130832570906,19,19,0.01738334858188472,0.026532479414455627,0.9734675205855444
velo_event_297.json,2243,99420,1666,1524,0.8751500600240096,97359,0,0.0,329,0,0.0,38,38,0.024934383202099737,28,28,0.01837270341207349,0.04330708661417323,0.9566929133858267
velo_event_298.json,2272,99218,1622,1472,0.876078914919852,97281,0,0.0,264,0,0.0,25,25,0.016983695652173912,26,26,0.017663043478260868,0.034646739130434784,0.9653532608695652
velo_event_299.json,2572,123100,1862,1712,0.8700322234156821,120669,0,0.0,477,0,0.0,62,62,0.036214953271028034,30,30,0.017523364485981307,0.053738317757009345,0.9462616822429907
velo_event_3.json,3483,226576,2516,2326,0.8616852146263911,222815,0,0.0,1087,0,0.0,102,102,0.043852106620808254,56,56,0.02407566638005159,0.06792777300085985,0.9320722269991402
velo_event_30.json,1834,65802,1336,1223,0.9019461077844312,64319,0,0.0,129,0,0.0,13,13,0.01062959934587081,5,5,0.004088307440719542,0.014717906786590351,0.9852820932134096
velo_event_300.json,1650,50756,1123,986,0.8459483526268923,49477,0,0.0,120,0,0.0,13,13,0.013184584178498986,23,23,0.02332657200811359,0.036511156186612576,0.9634888438133874
velo_event_301.json,2534,121121,1755,1608,0.8518518518518519,118839,0,0.0,414,0,0.0,53,53,0.03296019900497513,60,60,0.03731343283582089,0.07027363184079602,0.929726368159204
velo_event_302.json,1672,53527,1256,1147,0.8734076433121019,52060,0,0.0,161,0,0.0,20,20,0.017436791630340016,30,30,0.026155187445510025,0.043591979075850044,0.95640802092415
velo_event_303.json,1207,27925,868,785,0.8778801843317973,26982,0,0.0,52,0,0.0,4,4,0.005095541401273885,19,19,0.024203821656050957,0.02929936305732484,0.9707006369426752
velo_event_304.json,3095,179254,2239,2095,0.8383206788744976,175953,0,0.0,844,0,0.0,139,139,0.06634844868735083,79,79,0.037708830548926014,0.10405727923627685,0.8959427207637232
velo_event_305.json,2399,110942,1808,1680,0.8816371681415929,108574,0,0.0,474,0,0.0,56,56,0.03333333333333333,30,30,0.017857142857142856,0.05119047619047619,0.9488095238095238
velo_event_306.json,3618,248347,2624,2525,0.8788109756097561,244440,0,0.0,1064,0,0.0,156,156,0.06178217821782178,63,63,0.024950495049504952,0.08673267326732673,0.9132673267326733
velo_event_307.json,849,14005,591,485,0.8020304568527918,13384,0,0.0,19,0,0.0,3,3,0.006185567010309278,8,8,0.016494845360824743,0.02268041237113402,0.977319587628866
velo_event_308.json,2854,159340,2052,1843,0.8611111111111112,156670,0,0.0,542,0,0.0,42,42,0.02278893109061313,34,34,0.018448182311448725,0.041237113402061855,0.9587628865979382
velo_event_309.json,1955,73446,1373,1230,0.8528769118718136,71802,0,0.0,212,0,0.0,35,35,0.028455284552845527,24,24,0.01951219512195122,0.04796747967479675,0.9520325203252032
velo_event_31.json,3403,220602,2479,2297,0.8801936264622832,217134,0,0.0,874,0,0.0,72,72,0.03134523291249456,43,43,0.01872006965607314,0.0500653025685677,0.9499346974314323
velo_event_310.json,6441,782285,4665,4759,0.8546623794212219,771066,0,0.0,5782,0,0.0,616,616,0.1294389577642362,156,156,0.032779995797436436,0.16221895356167262,0.8377810464383274
velo_event_311.json,3430,218796,2510,2374,0.8796812749003984,215111,0,0.0,1009,0,0.0,94,94,0.039595619208087615,72,72,0.030328559393428812,0.06992417860151642,0.9300758213984835
velo_event_312.json,3527,234639,2577,2415,0.8723321691889794,230803,0,0.0,1092,0,0.0,102,102,0.0422360248447205,65,65,0.026915113871635612,0.06915113871635611,0.9308488612836439
velo_event_313.json,3493,237129,2442,2200,0.8468468468468469,233621,0,0.0,934,0,0.0,78,78,0.035454545454545454,54,54,0.024545454545454544,0.06,0.94
velo_event_314.json,1443,39813,1066,967,0.8864915572232646,38648,0,0.0,77,0,0.0,17,17,0.017580144777662874,5,5,0.005170630816959669,0.022750775594622543,0.9772492244053774
velo_event_315.json,955,18136,672,622,0.9047619047619048,17431,0,0.0,19,0,0.0,6,6,0.00964630225080386,8,8,0.012861736334405145,0.022508038585209004,0.977491961414791
velo_event_316.json,2861,164361,2181,2134,0.8968363136176066,161199,0,0.0,803,0,0.0,113,113,0.05295220243673852,65,65,0.030459231490159326,0.08341143392689784,0.9165885660731021
velo_event_317.json,2634,131721,1881,1675,0.834662413609782,129280,0,0.0,455,0,0.0,51,51,0.03044776119402985,54,54,0.032238805970149255,0.0626865671641791,0.9373134328358209
velo_event_318.json,3177,193904,2387,2296,0.8856304985337243,190225,0,0.0,1110,0,0.0,135,135,0.05879790940766551,47,47,0.020470383275261322,0.07926829268292683,0.9207317073170732
velo_event_319.json,5652,598997,4081,4184,0.8674344523401127,589797,0,0.0,4475,0,0.0,488,488,0.11663479923518165,156,156,0.0372848948374761,0.15391969407265774,0.8460803059273423
velo_event_32.json,3208,198551,2345,2154,0.8464818763326226,195191,0,0.0,846,0,0.0,103,103,0.04781801299907149,66,66,0.03064066852367688,0.07845868152274837,0.9215413184772516
velo_event_320.json,3174,194901,2314,2243,0.8772687986171133,191279,0,0.0,1095,0,0.0,129,129,0.05751226036558181,84,84,0.03744984395898351,0.09496210432456531,0.9050378956754347
velo_event_321.json,3834,274604,2774,2601,0.8763518385003605,270372,0,0.0,1288,0,0.0,119,119,0.0457516339869281,51,51,0.0196078431372549,0.06535947712418301,0.934640522875817
velo_event_322.json,2051,82741,1495,1390,0.8816053511705686,80913,0,0.0,261,0,0.0,29,29,0.020863309352517987,43,43,0.03093525179856115,0.051798561151079135,0.9482014388489208
velo_event_323.json,1909,69875,1441,1299,0.8771686328938237,68227,0,0.0,172,0,0.0,31,31,0.02386451116243264,4,4,0.003079291762894534,0.026943802925327175,0.9730561970746728
velo_event_324.json,1705,56935,1265,1098,0.8553359683794466,55544,0,0.0,110,0,0.0,11,11,0.010018214936247723,5,5,0.004553734061930784,0.014571948998178506,0.9854280510018215
velo_event_325.json,2856,155752,2074,1869,0.851976856316297,152872,0,0.0,704,0,0.0,61,61,0.03263777421080792,41,41,0.021936864633493848,0.05457463884430177,0.9454253611556982
velo_event_326.json,2310,103234,1675,1557,0.8740298507462687,101067,0,0.0,399,0,0.0,54,54,0.03468208092485549,39,39,0.025048169556840076,0.05973025048169557,0.9402697495183044
velo_event_327.json,2099,84383,1480,1372,0.8716216216216216,82466,0,0.0,355,0,0.0,50,50,0.03644314868804665,32,32,0.023323615160349854,0.0597667638483965,0.9402332361516035
velo_event_328.json,2473,114717,1824,1690,0.8673245614035088,112363,0,0.0,422,0,0.0,35,35,0.020710059171597635,73,73,0.04319526627218935,0.06390532544378698,0.936094674556213
velo_event_329.json,2942,167230,2154,1923,0.8532961931290622,164472,0,0.0,519,0,0.0,52,52,0.02704108164326573,33,33,0.0171606864274571,0.044201768070722826,0.9557982319292772
velo_event_33.json,3363,216705,2474,2286,0.8516572352465642,213078,0,0.0,974,0,0.0,130,130,0.0568678915135608,49,49,0.021434820647419073,0.07830271216097988,0.9216972878390202
velo_event_330.json,2906,166158,2077,1888,0.869041887337506,163367,0,0.0,631,0,0.0,47,47,0.02489406779661017,36,36,0.019067796610169493,0.04396186440677966,0.9560381355932204
velo_event_331.json,3412,219877,2439,2318,0.8692086920869209,216242,0,0.0,998,0,0.0,108,108,0.04659188955996549,90,90,0.03882657463330457,0.08541846419327007,0.91458153580673
velo_event_332.json,2422,114480,1786,1579,0.8505039193729004,112352,0,0.0,282,0,0.0,33,33,0.02089930335655478,27,27,0.017099430018999367,0.03799873337555415,0.9620012666244458
velo_event_333.json,2181,89864,1558,1382,0.8401797175866496,87935,0,0.0,298,0,0.0,39,39,0.028219971056439943,34,34,0.024602026049204053,0.052821997105643996,0.947178002894356
velo_event_334.json,1530,44223,1067,947,0.8416119962511716,43010,0,0.0,97,0,0.0,23,23,0.024287222808870117,26,26,0.027455121436114043,0.05174234424498416,0.9482576557550159
velo_event_335.json,1785,60316,1246,1080,0.8162118780096308,58869,0,0.0,138,0,0.0,36,36,0.03333333333333333,27,27,0.025,0.058333333333333334,0.9416666666666667
velo_event_336.json,2869,156118,2023,1854,0.8699950568462679,153506,0,0.0,495,0,0.0,53,53,0.028586839266450916,41,41,0.022114347357065803,0.05070118662351672,0.9492988133764833
velo_event_337.json,3692,257398,2720,2497,0.8558823529411764,253389,0,0.0,1120,0,0.0,103,103,0.04124949939927913,66,66,0.02643171806167401,0.06768121746095314,0.9323187825390469
velo_event_338.json,2258,97386,1664,1566,0.8828125,95331,0,0.0,294,0,0.0,55,55,0.0351213282247765,42,42,0.02681992337164751,0.06194125159642401,0.938058748403576
velo_event_339.json,1300,32063,935,843,0.8652406417112299,31000,0,0.0,94,0,0.0,6,6,0.0071174377224199285,28,28,0.033214709371293,0.04033214709371293,0.9596678529062871
velo_event_34.json,1303,34312,949,868,0.8714436248682824,33260,0,0.0,62,0,0.0,16,16,0.018433179723502304,25,25,0.02880184331797235,0.04723502304147465,0.9527649769585254
velo_event_340.json,3195,196682,2352,2186,0.8856292517006803,193485,0,0.0,742,0,0.0,66,66,0.03019213174748399,37,37,0.016925892040256175,0.04711802378774017,0.9528819762122598
velo_event_341.json,3413,219606,2444,2255,0.8412438625204582,215849,0,0.0,1114,0,0.0,123,123,0.05454545454545454,76,76,0.03370288248337029,0.08824833702882483,0.9117516629711752
velo_event_342.json,1193,27804,886,785,0.845372460496614,26834,0,0.0,48,0,0.0,14,14,0.017834394904458598,22,22,0.02802547770700637,0.045859872611464965,0.954140127388535
velo_event_343.json,1273,32404,844,752,0.8507109004739336,31467,0,0.0,59,0,0.0,12,12,0.015957446808510637,22,22,0.02925531914893617,0.04521276595744681,0.9547872340425532
velo_event_344.json,3373,219355,2361,2185,0.8585345192714952,216045,0,0.0,791,0,0.0,100,100,0.04576659038901602,58,58,0.02654462242562929,0.07231121281464531,0.9276887871853547
velo_event_345.json,2500,118350,1862,1738,0.8968850698174007,116004,0,0.0,416,0,0.0,28,28,0.01611047180667434,40,40,0.023014959723820484,0.039125431530494824,0.9608745684695051
velo_event_346.json,1556,50285,1236,1146,0.883495145631068,48848,0,0.0,147,0,0.0,15,15,0.013089005235602094,39,39,0.034031413612565446,0.04712041884816754,0.9528795811518325
velo_event_347.json,3110,185406,2216,2076,0.8731949458483754,182407,0,0.0,642,0,0.0,91,91,0.04383429672447013,50,50,0.024084778420038536,0.06791907514450866,0.9320809248554913
velo_event_348.json,1009,20086,712,648,0.8890449438202247,19333,0,0.0,26,0,0.0,5,5,0.007716049382716049,10,10,0.015432098765432098,0.023148148148148147,0.9768518518518519
velo_event_349.json,2117,90333,1532,1421,0.8433420365535248,88307,0,0.0,365,0,0.0,70,70,0.04926108374384237,59,59,0.04152005629838142,0.09078114004222379,0.9092188599577762
velo_event_35.json,3544,239188,2570,2399,0.8389105058365759,235107,0,0.0,1268,0,0.0,156,156,0.06502709462275948,87,87,0.03626511046269279,0.10129220508545227,0.8987077949145478
velo_event_350.json,984,18395,719,642,0.8845618915159944,17649,0,0.0,21,0,0.0,5,5,0.00778816199376947,1,1,0.001557632398753894,0.009345794392523364,0.9906542056074766
velo_event_351.json,1107,24168,817,734,0.8727050183598531,23284,0,0.0,46,0,0.0,4,4,0.005449591280653951,17,17,0.02316076294277929,0.02861035422343324,0.9713896457765667
velo_event_352.json,1870,66911,1321,1191,0.8516275548826646,65327,0,0.0,197,0,0.0,31,31,0.026028547439126783,35,35,0.02938706968933669,0.055415617128463476,0.9445843828715366
velo_event_353.json,706,10719,504,449,0.8313492063492064,10154,0,0.0,31,0,0.0,7,7,0.015590200445434299,23,23,0.051224944320712694,0.066815144766147,0.933184855233853
velo_event_354.json,2734,139858,1976,1820,0.8760121457489879,137239,0,0.0,554,0,0.0,42,42,0.023076923076923078,47,47,0.025824175824175823,0.0489010989010989,0.951098901098901
velo_event_355.json,5738,616480,4143,4477,0.8609703113685735,606528,0,0.0,4899,0,0.0,631,631,0.14094259548805002,279,279,0.06231851686397141,0.20326111235202143,0.7967388876479786
velo_event_356.json,1170,26900,836,733,0.8385167464114832,26009,0,0.0,23,0,0.0,7,7,0.009549795361527967,25,25,0.034106412005457026,0.04365620736698499,0.956343792633015
velo_event_357.json,4956,462397,3803,3772,0.8819353142256113,455487,0,0.0,2689,0,0.0,277,277,0.07343584305408271,141,141,0.03738069989395546,0.11081654294803818,0.8891834570519618
velo_event_358.json,3502,232185,2550,2460,0.8894117647058823,228399,0,0.0,1044,0,0.0,108,108,0.04390243902439024,84,84,0.03414634146341464,0.07804878048780488,0.9219512195121952
velo_event_359.json,2561,124257,1847,1671,0.8749323226854359,121874,0,0.0,481,0,0.0,43,43,0.02573309395571514,12,12,0.00718132854578097,0.03291442250149611,0.9670855774985039
velo_event_36.json,2346,113916,1706,1551,0.8681125439624854,111755,0,0.0,385,0,0.0,40,40,0.025789813023855575,30,30,0.019342359767891684,0.04513217279174726,0.9548678272082527
velo_event_360.json,2983,170272,2191,1949,0.8356914650844364,167418,0,0.0,545,0,0.0,76,76,0.038994356080041044,42,42,0.021549512570549,0.06054386865059005,0.93945613134941
velo_event_361.json,2454,114710,1814,1649,0.8583241455347299,112435,0,0.0,369,0,0.0,45,45,0.0272892662219527,47,47,0.02850212249848393,0.05579138872043663,0.9442086112795633
velo_event_362.json,2188,92148,1538,1356,0.8517555266579974,90276,0,0.0,288,0,0.0,20,20,0.014749262536873156,26,26,0.019174041297935103,0.03392330383480826,0.9660766961651918
velo_event_363.json,2757,141738,1982,1876,0.8557013118062563,139035,0,0.0,541,0,0.0,82,82,0.04371002132196162,98,98,0.05223880597014925,0.09594882729211088,0.9040511727078892
velo_event_364.json,2506,125734,1818,1685,0.8833883388338833,123241,0,0.0,596,0,0.0,45,45,0.026706231454005934,34,34,0.020178041543026708,0.04688427299703264,0.9531157270029673
velo_event_365.json,2852,152826,2099,1956,0.8666031443544545,149909,0,0.0,681,0,0.0,87,87,0.04447852760736196,50,50,0.02556237218813906,0.07004089979550102,0.929959100204499
velo_event_366.json,3245,198813,2343,2213,0.8561673068715322,195259,0,0.0,967,0,0.0,130,130,0.0587437867148667,114,77,0.034794396746497966,0.09353818346136467,0.9064618165386353
velo_event_367.json,2953,166518,2174,1896,0.8183072677092916,163586,0,0.0,641,0,0.0,79,79,0.041666666666666664,38,38,0.020042194092827006,0.061708860759493674,0.9382911392405063
velo_event_368.json,1558,47313,1146,1041,0.8856893542757417,46018,0,0.0,123,0,0.0,11,11,0.010566762728146013,15,15,0.01440922190201729,0.024975984630163303,0.9750240153698367
velo_event_369.json,2295,98567,1643,1484,0.8703590992087644,96599,0,0.0,271,0,0.0,20,20,0.013477088948787063,34,34,0.022911051212938006,0.03638814016172507,0.9636118598382749
velo_event_37.json,4010,308740,2967,2889,0.890798786653185,303619,0,0.0,1908,0,0.0,156,156,0.05399792315680166,90,90,0.03115264797507788,0.08515057113187954,0.9148494288681205
velo_event_370.json,1751,59787,1177,1036,0.8513169073916738,58487,0,0.0,89,0,0.0,21,21,0.02027027027027027,13,13,0.012548262548262547,0.032818532818532815,0.9671814671814671
velo_event_371.json,2181,90030,1606,1466,0.8816936488169365,88019,0,0.0,355,0,0.0,25,25,0.017053206002728513,25,25,0.017053206002728513,0.034106412005457026,0.965893587994543
velo_event_372.json,1468,42852,1027,872,0.8305744888023369,41720,0,0.0,86,0,0.0,11,11,0.01261467889908257,8,8,0.009174311926605505,0.021788990825688075,0.9782110091743119
